Date and Time:                Sat Jan 28 15:56:16.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              255
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



233.22879	5072
233.25017	4860
233.27155	4877
233.29292	4821
233.3143	4857
233.33568	4888
233.35706	4892
233.37842	4883
233.3998	4861
233.42117	4828
233.44255	4822
233.46393	4802
233.48531	4792
233.50668	4819
233.52805	4853
233.54942	4816
233.5708	4864
233.59218	4853
233.61356	4891
233.63492	4877
233.6563	4857
233.67767	4866
233.69904	4889
233.72041	4852
233.74179	4915
233.76317	4897
233.78453	4915
233.80591	4907
233.82729	4901
233.84865	4918
233.87003	4963
233.89139	4978
233.91277	4957
233.93414	4994
233.95551	4961
233.97688	4950
233.99825	4966
234.01962	4998
234.04099	4987
234.06236	5026
234.08374	4997
234.1051	4968
234.12648	4980
234.14784	4966
234.16922	4984
234.19058	4972
234.21194	5019
234.23332	5009
234.25468	4988
234.27606	5051
234.29742	5033
234.31879	4988
234.34016	5039
234.36153	5031
234.3829	5049
234.40427	5043
234.42563	5018
234.44701	5065
234.46837	5062
234.48973	5088
234.51111	5118
234.53247	5078
234.55383	5107
234.5752	5104
234.59657	5087
234.61794	5062
234.6393	5023
234.66066	5050
234.68202	4984
234.7034	4983
234.72476	4988
234.74612	4971
234.76749	4997
234.78885	4990
234.81021	5023
234.83159	4973
234.85295	4983
234.87431	4983
234.89568	4983
234.91704	4962
234.9384	4986
234.95976	4999
234.98112	5010
235.00249	5027
235.02385	5018
235.04521	5038
235.06657	5075
235.08794	5023
235.1093	5019
235.13066	5040
235.15202	5069
235.17339	5055
235.19475	5034
235.21611	5002
235.23747	5049
235.25883	5027
235.28018	5042
235.30154	5044
235.32291	5068
235.34427	5076
235.36563	5077
235.38699	5042
235.40836	5053
235.4297	5041
235.45107	5063
235.47243	5104
235.49379	5135
235.51514	5151
235.5365	5147
235.55786	5141
235.57922	5147
235.60057	5125
235.62193	5125
235.6433	5123
235.66464	5162
235.686	5172
235.70737	5132
