Date and Time:                Sat Jan 28 16:01:40.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              255
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



233.22879	309
233.25017	313
233.27155	304
233.29292	306
233.3143	300
233.33568	307
233.35706	312
233.37842	307
233.3998	303
233.42117	304
233.44255	309
233.46393	301
233.48531	305
233.50668	303
233.52805	306
233.54942	307
233.5708	305
233.59218	302
233.61356	303
233.63492	305
233.6563	306
233.67767	307
233.69904	303
233.72041	309
233.74179	305
233.76317	307
233.78453	306
233.80591	303
233.82729	306
233.84865	304
233.87003	304
233.89139	302
233.91277	302
233.93414	301
233.95551	310
233.97688	312
233.99825	308
234.01962	308
234.04099	303
234.06236	302
234.08374	305
234.1051	315
234.12648	307
234.14784	303
234.16922	303
234.19058	300
234.21194	301
234.23332	299
234.25468	304
234.27606	307
234.29742	298
234.31879	312
234.34016	310
234.36153	311
234.3829	307
234.40427	307
234.42563	305
234.44701	306
234.46837	301
234.48973	310
234.51111	300
234.53247	302
234.55383	305
234.5752	308
234.59657	303
234.61794	300
234.6393	307
234.66066	299
234.68202	307
234.7034	303
234.72476	303
234.74612	305
234.76749	308
234.78885	301
234.81021	305
234.83159	304
234.85295	307
234.87431	308
234.89568	304
234.91704	304
234.9384	306
234.95976	310
234.98112	307
235.00249	308
235.02385	309
235.04521	303
235.06657	306
235.08794	307
235.1093	311
235.13066	302
235.15202	311
235.17339	307
235.19475	302
235.21611	302
235.23747	304
235.25883	308
235.28018	308
235.30154	305
235.32291	307
235.34427	304
235.36563	304
235.38699	308
235.40836	300
235.4297	315
235.45107	300
235.47243	307
235.49379	297
235.51514	303
235.5365	307
235.55786	305
235.57922	304
235.60057	304
235.62193	300
235.6433	300
235.66464	306
235.686	308
235.70737	302
235.72871	303
235.75008	300
235.77144	305
235.79279	306
235.81415	307
235.83549	312
235.85686	305
235.87822	304
235.89957	305
235.92093	307
235.94228	305
235.96364	307
235.98499	306
236.00635	305
236.02769	303
236.04906	302
