Date and Time:                Sat Jan 28 16:01:33.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              255
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



233.22879	302
233.25017	299
233.27155	305
233.29292	301
233.3143	299
233.33568	310
233.35706	306
233.37842	298
233.3998	302
233.42117	301
233.44255	304
233.46393	304
233.48531	294
233.50668	304
233.52805	300
233.54942	300
233.5708	303
233.59218	305
233.61356	296
233.63492	305
233.6563	297
233.67767	300
233.69904	298
233.72041	301
233.74179	299
233.76317	302
233.78453	300
233.80591	305
233.82729	302
233.84865	307
233.87003	302
233.89139	302
233.91277	297
233.93414	298
233.95551	308
233.97688	301
233.99825	302
234.01962	294
234.04099	305
234.06236	303
234.08374	310
234.1051	298
234.12648	308
234.14784	302
234.16922	296
234.19058	303
234.21194	302
234.23332	307
234.25468	306
234.27606	303
234.29742	304
234.31879	306
234.34016	301
234.36153	298
234.3829	305
234.40427	303
234.42563	304
234.44701	304
234.46837	304
234.48973	304
234.51111	307
234.53247	296
234.55383	299
234.5752	303
234.59657	305
234.61794	302
234.6393	309
234.66066	300
234.68202	301
234.7034	306
234.72476	305
234.74612	306
234.76749	305
234.78885	300
234.81021	304
234.83159	299
234.85295	304
234.87431	300
234.89568	310
234.91704	309
234.9384	305
234.95976	295
234.98112	299
235.00249	305
235.02385	299
235.04521	305
235.06657	303
235.08794	302
235.1093	298
235.13066	301
235.15202	304
235.17339	306
235.19475	304
235.21611	308
235.23747	304
235.25883	303
235.28018	304
235.30154	301
235.32291	293
235.34427	304
235.36563	297
235.38699	299
235.40836	300
235.4297	309
235.45107	305
235.47243	303
235.49379	297
235.51514	301
235.5365	297
235.55786	301
235.57922	308
235.60057	303
235.62193	306
235.6433	300
235.66464	308
235.686	303
235.70737	302
235.72871	298
235.75008	303
235.77144	304
235.79279	306
235.81415	307
235.83549	303
235.85686	300
235.87822	305
235.89957	304
235.92093	303
235.94228	300
235.96364	305
235.98499	302
236.00635	299
236.02769	304
236.04906	303
236.0704	297
