Date and Time:                Sat Jan 28 15:56:29.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              255
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



233.22879	5071
233.25017	4856
233.27155	4832
233.29292	4825
233.3143	4827
233.33568	4882
233.35706	4895
233.37842	4867
233.3998	4826
233.42117	4882
233.44255	4835
233.46393	4777
233.48531	4802
233.50668	4795
233.52805	4842
233.54942	4842
233.5708	4836
233.59218	4828
233.61356	4855
233.63492	4854
233.6563	4876
233.67767	4858
233.69904	4883
233.72041	4877
233.74179	4885
233.76317	4883
233.78453	4888
233.80591	4893
233.82729	4891
233.84865	4882
233.87003	4922
233.89139	4962
233.91277	4964
233.93414	4960
233.95551	4978
233.97688	4938
233.99825	4966
234.01962	4952
234.04099	4990
234.06236	5026
234.08374	4980
234.1051	4999
234.12648	4960
234.14784	4938
234.16922	4960
234.19058	4961
234.21194	5000
234.23332	5004
234.25468	4990
234.27606	5015
234.29742	5031
234.31879	5018
234.34016	5009
234.36153	5057
234.3829	5040
234.40427	5049
234.42563	5010
234.44701	5054
234.46837	5071
234.48973	5085
234.51111	5080
234.53247	5052
234.55383	5066
234.5752	5060
234.59657	5076
234.61794	5052
234.6393	5043
234.66066	5050
234.68202	5000
234.7034	4973
234.72476	5005
234.74612	5017
234.76749	4967
234.78885	4983
234.81021	4983
234.83159	4970
234.85295	4970
234.87431	4932
234.89568	4950
234.91704	4957
234.9384	4961
234.95976	5004
234.98112	5005
235.00249	4998
235.02385	4993
235.04521	5052
235.06657	5040
235.08794	5041
235.1093	4993
235.13066	5030
235.15202	5042
235.17339	5028
235.19475	5022
235.21611	4997
235.23747	5018
235.25883	5026
235.28018	4987
235.30154	4984
235.32291	5047
235.34427	5056
235.36563	5073
235.38699	5013
235.40836	5054
235.4297	5062
235.45107	5058
235.47243	5106
235.49379	5128
235.51514	5145
235.5365	5129
235.55786	5124
235.57922	5085
235.60057	5111
235.62193	5074
235.6433	5127
235.66464	5153
235.686	5130
235.70737	5143
