Date and Time:                Sat Jan 28 16:00:43.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              255
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



233.22879	5089
233.25017	4872
233.27155	4843
233.29292	4861
233.3143	4835
233.33568	4911
233.35706	4927
233.37842	4909
233.3998	4889
233.42117	4889
233.44255	4867
233.46393	4787
233.48531	4807
233.50668	4824
233.52805	4860
233.54942	4863
233.5708	4829
233.59218	4821
233.61356	4896
233.63492	4865
233.6563	4830
233.67767	4894
233.69904	4883
233.72041	4879
233.74179	4915
233.76317	4910
233.78453	4909
233.80591	4897
233.82729	4934
233.84865	4929
233.87003	4953
233.89139	4967
233.91277	4993
233.93414	4966
233.95551	4947
233.97688	4975
233.99825	4970
234.01962	4961
234.04099	5016
234.06236	5006
234.08374	5008
234.1051	4991
234.12648	4980
234.14784	4955
234.16922	4973
234.19058	5015
234.21194	5056
234.23332	5011
234.25468	5029
234.27606	5034
234.29742	5022
234.31879	5004
234.34016	5046
234.36153	5055
234.3829	5057
234.40427	5013
234.42563	5044
234.44701	5086
234.46837	5091
234.48973	5103
234.51111	5082
234.53247	5081
234.55383	5081
234.5752	5086
234.59657	5105
234.61794	5079
234.6393	5054
234.66066	5070
234.68202	5014
234.7034	4991
234.72476	4997
234.74612	5006
234.76749	4983
234.78885	5016
234.81021	4986
234.83159	4973
234.85295	4982
234.87431	5006
234.89568	4978
234.91704	4990
234.9384	4975
234.95976	5015
234.98112	4982
235.00249	5040
235.02385	5015
235.04521	5060
235.06657	5077
235.08794	5070
235.1093	5043
235.13066	5032
235.15202	5023
235.17339	5030
235.19475	5030
235.21611	5042
235.23747	5036
235.25883	5031
235.28018	5000
235.30154	5045
235.32291	5040
235.34427	5085
235.36563	5124
235.38699	5074
235.40836	5076
235.4297	5070
235.45107	5109
235.47243	5085
235.49379	5119
235.51514	5186
235.5365	5153
235.55786	5132
235.57922	5111
235.60057	5102
235.62193	5091
235.6433	5138
235.66464	5149
235.686	5148
235.70737	5172
