Date and Time:                Sat Jan 28 15:59:33.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              255
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



233.22879	349
233.25017	351
233.27155	350
233.29292	349
233.3143	349
233.33568	350
233.35706	343
233.37842	350
233.3998	343
233.42117	346
233.44255	349
233.46393	344
233.48531	344
233.50668	348
233.52805	344
233.54942	353
233.5708	351
233.59218	345
233.61356	349
233.63492	342
233.6563	348
233.67767	349
233.69904	347
233.72041	347
233.74179	348
233.76317	348
233.78453	348
233.80591	344
233.82729	351
233.84865	351
233.87003	346
233.89139	346
233.91277	351
233.93414	354
233.95551	352
233.97688	348
233.99825	345
234.01962	341
234.04099	343
234.06236	352
234.08374	335
234.1051	351
234.12648	347
234.14784	347
234.16922	349
234.19058	349
234.21194	341
234.23332	346
234.25468	341
234.27606	343
234.29742	346
234.31879	343
234.34016	346
234.36153	344
234.3829	349
234.40427	343
234.42563	351
234.44701	345
234.46837	347
234.48973	349
234.51111	351
234.53247	343
234.55383	354
234.5752	347
234.59657	340
234.61794	343
234.6393	348
234.66066	338
234.68202	344
234.7034	345
234.72476	354
234.74612	343
234.76749	350
234.78885	343
234.81021	343
234.83159	342
234.85295	345
234.87431	346
234.89568	345
234.91704	346
234.9384	345
234.95976	346
234.98112	346
235.00249	342
235.02385	347
235.04521	347
235.06657	346
235.08794	345
235.1093	353
235.13066	347
235.15202	347
235.17339	347
235.19475	354
235.21611	350
235.23747	341
235.25883	344
235.28018	348
235.30154	347
235.32291	350
235.34427	344
235.36563	343
235.38699	347
235.40836	346
235.4297	351
235.45107	347
235.47243	345
235.49379	348
235.51514	347
235.5365	348
235.55786	348
235.57922	345
235.60057	344
235.62193	342
235.6433	338
235.66464	348
235.686	350
235.70737	346
235.72871	354
235.75008	350
235.77144	344
235.79279	342
235.81415	351
235.83549	350
235.85686	346
235.87822	348
235.89957	346
235.92093	351
235.94228	347
235.96364	350
235.98499	347
236.00635	347
236.02769	351
236.04906	339
