Date and Time:                Sat Jan 28 16:00:36.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              255
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



233.22879	5098
233.25017	4867
233.27155	4839
233.29292	4841
233.3143	4840
233.33568	4897
233.35706	4921
233.37842	4908
233.3998	4901
233.42117	4882
233.44255	4850
233.46393	4786
233.48531	4763
233.50668	4800
233.52805	4840
233.54942	4856
233.5708	4851
233.59218	4842
233.61356	4865
233.63492	4861
233.6563	4861
233.67767	4883
233.69904	4894
233.72041	4867
233.74179	4888
233.76317	4903
233.78453	4924
233.80591	4928
233.82729	4919
233.84865	4932
233.87003	4930
233.89139	4972
233.91277	4972
233.93414	4973
233.95551	4954
233.97688	4939
233.99825	4988
234.01962	4984
234.04099	5012
234.06236	5011
234.08374	5026
234.1051	4982
234.12648	4945
234.14784	4954
234.16922	4973
234.19058	4997
234.21194	5011
234.23332	5047
234.25468	4995
234.27606	5028
234.29742	5016
234.31879	5018
234.34016	5055
234.36153	5043
234.3829	5076
234.40427	5074
234.42563	5037
234.44701	5103
234.46837	5075
234.48973	5088
234.51111	5088
234.53247	5090
234.55383	5084
234.5752	5079
234.59657	5119
234.61794	5058
234.6393	5087
234.66066	5057
234.68202	5076
234.7034	5004
234.72476	5002
234.74612	4980
234.76749	5025
234.78885	5003
234.81021	5022
234.83159	4987
234.85295	4936
234.87431	4954
234.89568	4963
234.91704	4963
234.9384	4978
234.95976	4995
234.98112	5011
235.00249	5039
235.02385	5057
235.04521	5074
235.06657	5066
235.08794	5060
235.1093	5049
235.13066	5047
235.15202	5052
235.17339	5047
235.19475	5034
235.21611	5032
235.23747	5048
235.25883	5047
235.28018	5020
235.30154	5047
235.32291	5054
235.34427	5110
235.36563	5082
235.38699	5052
235.40836	5052
235.4297	5069
235.45107	5061
235.47243	5108
235.49379	5153
235.51514	5149
235.5365	5150
235.55786	5130
235.57922	5107
235.60057	5108
235.62193	5110
235.6433	5138
235.66464	5160
235.686	5153
235.70737	5157
