# wl 	 %tx
 212.53250  0.31298
 212.55394  0.31561
 212.57541  0.31907
 212.59686  0.31952
 212.61832  0.31826
 212.63978  0.31895
 212.66124  0.31961
 212.68268  0.32036
 212.70415  0.31878
 212.72561  0.31773
 212.74706  0.31663
 212.76851  0.31486
 212.78997  0.31572
 212.81143  0.31445
 212.83288  0.31617
 212.85433  0.31529
 212.87579  0.31491
 212.89725  0.31468
 212.91869  0.31679
 212.94015  0.31428
 212.96161  0.31700
 212.98305  0.31912
 213.00452  0.32156
 213.02596  0.32205
 213.04742  0.32013
 213.06887  0.32092
 213.09032  0.32239
 213.11178  0.32358
 213.13323  0.32465
 213.15468  0.32482
 213.17613  0.32375
 213.19758  0.32381
 213.21903  0.32285
 213.24048  0.32367
 213.26193  0.32134
 213.28340  0.32057
 213.30484  0.32290
 213.32630  0.32317
 213.34774  0.32029
 213.36920  0.32280
 213.39064  0.32223
 213.41210  0.32525
 213.43354  0.32231
 213.45499  0.31927
 213.47645  0.32321
 213.49789  0.32279
 213.51933  0.32501
 213.54080  0.32490
 213.56224  0.32296
 213.58368  0.32253
 213.60515  0.31987
 213.62659  0.32121
 213.64803  0.32354
 213.66949  0.32015
 213.69094  0.32174
 213.71238  0.32308
 213.73382  0.32251
 213.75528  0.32075
 213.77673  0.31953
 213.79817  0.32168
 213.81961  0.32313
 213.84106  0.32126
 213.86250  0.32128
 213.88396  0.32073
 213.90540  0.31998
 213.92685  0.32038
 213.94829  0.32141
 213.96974  0.32084
 213.99118  0.32354
 214.01263  0.32108
 214.03406  0.32099
 214.05551  0.32195
 214.07697  0.32158
 214.09842  0.31787
 214.11986  0.31952
 214.14130  0.32072
 214.16275  0.32081
 214.18419  0.32162
 214.20564  0.32023
 214.22708  0.31895
 214.24853  0.32047
 214.26995  0.31971
 214.29140  0.31876
 214.31284  0.32067
 214.33429  0.31720
 214.35572  0.31703
 214.37717  0.31587
 214.39862  0.31936
 214.42006  0.31960
 214.44151  0.31911
 214.46293  0.31832
 214.48438  0.31774
 214.50582  0.31707
 214.52727  0.31845
 214.54871  0.31801
 214.57015  0.31758
 214.59158  0.31767
 214.61303  0.31740
 214.63448  0.31690
 214.65591  0.31754
 214.67735  0.31666
 214.69879  0.31805
 214.72023  0.31688
 214.74166  0.31383
 214.76311  0.30402
 214.78454  0.31094
 214.80598  0.31152
 214.82742  0.31526
 214.84887  0.31257
 214.87029  0.31310
 214.89174  0.31521
 214.91317  0.31356
 214.93461  0.31473
 214.95606  0.31690
 214.97748  0.31462
 214.99893  0.31412
 215.02035  0.31365
 215.04180  0.31206
 215.06323  0.30723
 215.08467  0.30691
 215.10610  0.30859
 215.12755  0.31583
 215.14898  0.31431
 215.17042  0.31548
 215.19185  0.31228
 215.21329  0.31024
 215.23472  0.31235
 215.25616  0.31377
 215.27759  0.31608
 215.29902  0.31475
 215.32047  0.31656
 215.34189  0.31511
 215.36332  0.31494
 215.38477  0.31242
 215.40620  0.31554
 215.42763  0.31556
 215.44907  0.31584
 215.47050  0.31615
 215.49192  0.31681
 215.51337  0.31872
 215.53480  0.31830
 215.55623  0.31455
 215.57765  0.31840
 215.59910  0.31815
 215.62053  0.31877
 215.64196  0.31945
 215.66339  0.31786
 215.68481  0.31625
 215.70625  0.31553
 215.72769  0.31663
 215.74912  0.31837
 215.77054  0.31836
 215.79198  0.31872
 215.81340  0.32005
 215.83483  0.31990
 215.85627  0.31982
 215.87769  0.32095
 215.89912  0.32188
 215.92055  0.32344
 215.94200  0.32220
 215.96342  0.32407
 215.98485  0.32130
 216.00628  0.32324
 216.02771  0.32499
 216.04913  0.32409
 216.07055  0.32172
 216.09198  0.32406
 216.11341  0.32373
 216.13484  0.32189
 216.15626  0.31927
 216.17770  0.32202
 216.19912  0.32500
 216.22055  0.32391
 216.24198  0.32482
