Date and Time:                Thu Oct 27 14:23:46.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	307
255.46075	309
255.48203	302
255.5033	308
255.52457	308
255.54584	303
255.56711	301
255.58838	312
255.60965	307
255.63092	307
255.65221	307
255.67348	309
255.69475	310
255.71602	306
255.73729	306
255.75854	306
255.77982	312
255.80109	314
255.82236	306
255.84363	309
255.8649	303
255.88617	312
255.90744	305
255.92871	308
255.94998	305
255.97125	308
255.99251	310
256.01379	309
256.03506	305
256.0563	310
256.07758	304
256.09885	309
256.12012	303
256.14139	305
256.16266	308
256.18393	312
256.2052	308
256.22644	300
256.24771	308
256.26898	307
256.29025	307
256.31152	303
256.33279	306
256.35403	311
256.37531	308
256.39658	312
256.41785	304
256.43912	308
256.46036	308
256.48163	310
256.5029	311
256.52417	302
256.54544	307
256.56668	304
256.58795	311
256.60922	312
256.63049	304
256.65173	306
256.673	304
256.69427	307
256.71552	309
256.73679	299
256.75806	306
256.77933	300
256.80057	309
256.82184	308
256.84311	309
256.86435	307
256.88562	311
256.90689	309
256.92813	305
256.9494	305
256.97067	309
256.99191	306
257.01318	307
257.03445	306
257.05569	306
257.07697	309
257.09821	306
257.11948	306
257.14075	303
257.16199	304
257.18326	310
257.2045	310
257.22577	302
257.24704	306
257.26828	305
257.28955	310
257.31079	310
257.33206	307
257.3533	308
257.37457	300
257.39581	307
257.41708	307
257.43832	308
257.45959	305
257.48083	306
257.50211	311
257.52335	302
257.54462	310
257.56586	305
257.58713	303
257.60837	309
257.62964	313
257.65088	311
257.67215	307
257.69339	311
257.71466	307
257.7359	302
257.75714	308
257.77841	302
257.79965	304
257.82092	305
257.84216	309
257.86343	305
257.88467	310
257.90591	304
257.92719	307
257.94843	309
257.96967	308
257.99094	310
258.01218	304
258.03342	308
258.05469	306
258.07593	301
258.09717	306
258.11844	295
258.13968	303
258.16092	305
258.18219	312
258.20343	307
258.22467	304
258.24594	307
