Date and Time:                Thu Oct 27 13:55:05.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	312
255.46075	302
255.48203	308
255.5033	306
255.52457	312
255.54584	307
255.56711	310
255.58838	306
255.60965	309
255.63092	305
255.65221	310
255.67348	306
255.69475	310
255.71602	314
255.73729	309
255.75854	309
255.77982	310
255.80109	308
255.82236	312
255.84363	310
255.8649	313
255.88617	307
255.90744	309
255.92871	309
255.94998	309
255.97125	307
255.99251	306
256.01379	301
256.03506	305
256.0563	314
256.07758	303
256.09885	308
256.12012	305
256.14139	306
256.16266	308
256.18393	310
256.2052	306
256.22644	309
256.24771	308
256.26898	310
256.29025	310
256.31152	299
256.33279	303
256.35403	305
256.37531	304
256.39658	304
256.41785	306
256.43912	306
256.46036	308
256.48163	307
256.5029	313
256.52417	307
256.54544	310
256.56668	311
256.58795	310
256.60922	307
256.63049	308
256.65173	307
256.673	308
256.69427	307
256.71552	305
256.73679	304
256.75806	307
256.77933	305
256.80057	307
256.82184	306
256.84311	298
256.86435	310
256.88562	308
256.90689	301
256.92813	302
256.9494	307
256.97067	305
256.99191	308
257.01318	304
257.03445	307
257.05569	308
257.07697	305
257.09821	311
257.11948	309
257.14075	305
257.16199	307
257.18326	308
257.2045	300
257.22577	307
257.24704	308
257.26828	303
257.28955	309
257.31079	310
257.33206	309
257.3533	308
257.37457	303
257.39581	306
257.41708	305
257.43832	311
257.45959	303
257.48083	304
257.50211	305
257.52335	314
257.54462	307
257.56586	307
257.58713	305
257.60837	307
257.62964	313
257.65088	301
257.67215	308
257.69339	305
257.71466	305
257.7359	310
257.75714	309
257.77841	305
257.79965	306
257.82092	306
257.84216	301
257.86343	303
257.88467	309
257.90591	305
257.92719	312
257.94843	308
257.96967	305
257.99094	303
258.01218	307
258.03342	309
258.05469	314
258.07593	304
258.09717	305
258.11844	308
258.13968	302
258.16092	308
258.18219	313
258.20343	307
258.22467	306
258.24594	307
