Date and Time:                Thu Oct 27 13:52:57.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	302
255.46075	310
255.48203	309
255.5033	309
255.52457	313
255.54584	309
255.56711	303
255.58838	305
255.60965	310
255.63092	307
255.65221	306
255.67348	311
255.69475	307
255.71602	303
255.73729	305
255.75854	308
255.77982	306
255.80109	314
255.82236	306
255.84363	306
255.8649	305
255.88617	308
255.90744	306
255.92871	308
255.94998	306
255.97125	311
255.99251	312
256.01379	301
256.03506	306
256.0563	305
256.07758	309
256.09885	305
256.12012	308
256.14139	306
256.16266	306
256.18393	307
256.2052	309
256.22644	302
256.24771	305
256.26898	305
256.29025	309
256.31152	308
256.33279	309
256.35403	313
256.37531	305
256.39658	298
256.41785	306
256.43912	303
256.46036	306
256.48163	308
256.5029	316
256.52417	306
256.54544	305
256.56668	313
256.58795	304
256.60922	307
256.63049	308
256.65173	311
256.673	306
256.69427	311
256.71552	311
256.73679	305
256.75806	312
256.77933	310
256.80057	311
256.82184	305
256.84311	301
256.86435	309
256.88562	309
256.90689	302
256.92813	308
256.9494	307
256.97067	311
256.99191	311
257.01318	311
257.03445	305
257.05569	308
257.07697	307
257.09821	304
257.11948	305
257.14075	303
257.16199	308
257.18326	312
257.2045	306
257.22577	305
257.24704	305
257.26828	306
257.28955	302
257.31079	309
257.33206	302
257.3533	306
257.37457	306
257.39581	301
257.41708	311
257.43832	302
257.45959	298
257.48083	311
257.50211	300
257.52335	310
257.54462	313
257.56586	304
257.58713	308
257.60837	301
257.62964	310
257.65088	307
257.67215	301
257.69339	307
257.71466	308
257.7359	306
257.75714	303
257.77841	300
257.79965	305
257.82092	312
257.84216	306
257.86343	308
257.88467	306
257.90591	306
257.92719	302
257.94843	310
257.96967	307
257.99094	302
258.01218	309
258.03342	303
258.05469	303
258.07593	308
258.09717	303
258.11844	308
258.13968	304
258.16092	306
258.18219	310
258.20343	302
258.22467	307
258.24594	309
