Date and Time:                Thu Oct 27 13:59:27.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	309
255.46075	305
255.48203	307
255.5033	305
255.52457	307
255.54584	308
255.56711	311
255.58838	307
255.60965	308
255.63092	302
255.65221	306
255.67348	306
255.69475	314
255.71602	304
255.73729	310
255.75854	309
255.77982	307
255.80109	301
255.82236	308
255.84363	307
255.8649	311
255.88617	309
255.90744	309
255.92871	314
255.94998	308
255.97125	310
255.99251	310
256.01379	306
256.03506	307
256.0563	303
256.07758	307
256.09885	304
256.12012	315
256.14139	304
256.16266	308
256.18393	307
256.2052	308
256.22644	306
256.24771	312
256.26898	307
256.29025	303
256.31152	300
256.33279	304
256.35403	311
256.37531	313
256.39658	307
256.41785	308
256.43912	306
256.46036	312
256.48163	306
256.5029	311
256.52417	311
256.54544	306
256.56668	305
256.58795	308
256.60922	304
256.63049	306
256.65173	307
256.673	310
256.69427	308
256.71552	304
256.73679	304
256.75806	307
256.77933	310
256.80057	310
256.82184	301
256.84311	307
256.86435	305
256.88562	309
256.90689	307
256.92813	303
256.9494	306
256.97067	310
256.99191	305
257.01318	307
257.03445	304
257.05569	304
257.07697	311
257.09821	302
257.11948	310
257.14075	308
257.16199	304
257.18326	306
257.2045	313
257.22577	307
257.24704	307
257.26828	306
257.28955	304
257.31079	306
257.33206	308
257.3533	315
257.37457	306
257.39581	305
257.41708	303
257.43832	304
257.45959	302
257.48083	304
257.50211	311
257.52335	302
257.54462	304
257.56586	302
257.58713	311
257.60837	306
257.62964	307
257.65088	310
257.67215	310
257.69339	313
257.71466	306
257.7359	311
257.75714	309
257.77841	307
257.79965	311
257.82092	311
257.84216	304
257.86343	310
257.88467	309
257.90591	303
257.92719	304
257.94843	309
257.96967	313
257.99094	307
258.01218	303
258.03342	310
258.05469	303
258.07593	307
258.09717	307
258.11844	309
258.13968	304
258.16092	307
258.18219	308
258.20343	305
258.22467	309
258.24594	306
