Date and Time:                Thu Oct 27 14:21:13.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	304
255.46075	311
255.48203	311
255.5033	319
255.52457	308
255.54584	308
255.56711	306
255.58838	306
255.60965	305
255.63092	308
255.65221	311
255.67348	307
255.69475	307
255.71602	309
255.73729	306
255.75854	309
255.77982	307
255.80109	311
255.82236	311
255.84363	299
255.8649	307
255.88617	308
255.90744	310
255.92871	305
255.94998	310
255.97125	307
255.99251	312
256.01379	309
256.03506	306
256.0563	310
256.07758	308
256.09885	299
256.12012	305
256.14139	306
256.16266	311
256.18393	308
256.2052	307
256.22644	311
256.24771	309
256.26898	308
256.29025	305
256.31152	309
256.33279	316
256.35403	308
256.37531	309
256.39658	313
256.41785	310
256.43912	305
256.46036	307
256.48163	306
256.5029	304
256.52417	304
256.54544	302
256.56668	310
256.58795	309
256.60922	309
256.63049	308
256.65173	307
256.673	308
256.69427	309
256.71552	304
256.73679	307
256.75806	304
256.77933	299
256.80057	308
256.82184	308
256.84311	304
256.86435	303
256.88562	304
256.90689	313
256.92813	306
256.9494	303
256.97067	308
256.99191	310
257.01318	307
257.03445	308
257.05569	308
257.07697	307
257.09821	307
257.11948	302
257.14075	309
257.16199	304
257.18326	303
257.2045	309
257.22577	307
257.24704	305
257.26828	312
257.28955	303
257.31079	308
257.33206	305
257.3533	303
257.37457	311
257.39581	304
257.41708	308
257.43832	307
257.45959	310
257.48083	307
257.50211	302
257.52335	310
257.54462	302
257.56586	306
257.58713	308
257.60837	302
257.62964	310
257.65088	308
257.67215	311
257.69339	310
257.71466	303
257.7359	300
257.75714	312
257.77841	301
257.79965	308
257.82092	305
257.84216	297
257.86343	309
257.88467	304
257.90591	303
257.92719	306
257.94843	310
257.96967	309
257.99094	308
258.01218	308
258.03342	305
258.05469	305
258.07593	301
258.09717	306
258.11844	305
258.13968	310
258.16092	308
258.18219	307
258.20343	310
258.22467	307
258.24594	301
