Date and Time:                Thu Oct 27 14:02:14.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	302
255.46075	315
255.48203	309
255.5033	303
255.52457	306
255.54584	308
255.56711	301
255.58838	313
255.60965	308
255.63092	307
255.65221	305
255.67348	311
255.69475	302
255.71602	305
255.73729	306
255.75854	307
255.77982	301
255.80109	300
255.82236	305
255.84363	315
255.8649	309
255.88617	309
255.90744	303
255.92871	309
255.94998	304
255.97125	304
255.99251	317
256.01379	308
256.03506	304
256.0563	305
256.07758	306
256.09885	302
256.12012	306
256.14139	304
256.16266	306
256.18393	311
256.2052	308
256.22644	309
256.24771	307
256.26898	308
256.29025	308
256.31152	311
256.33279	304
256.35403	310
256.37531	302
256.39658	306
256.41785	305
256.43912	316
256.46036	309
256.48163	303
256.5029	305
256.52417	306
256.54544	304
256.56668	308
256.58795	312
256.60922	309
256.63049	305
256.65173	314
256.673	307
256.69427	307
256.71552	307
256.73679	310
256.75806	305
256.77933	304
256.80057	306
256.82184	301
256.84311	306
256.86435	305
256.88562	307
256.90689	308
256.92813	305
256.9494	310
256.97067	310
256.99191	309
257.01318	308
257.03445	306
257.05569	304
257.07697	312
257.09821	312
257.11948	302
257.14075	307
257.16199	302
257.18326	305
257.2045	306
257.22577	307
257.24704	308
257.26828	314
257.28955	306
257.31079	310
257.33206	311
257.3533	305
257.37457	310
257.39581	308
257.41708	310
257.43832	311
257.45959	303
257.48083	312
257.50211	308
257.52335	306
257.54462	312
257.56586	304
257.58713	313
257.60837	305
257.62964	301
257.65088	305
257.67215	304
257.69339	307
257.71466	309
257.7359	311
257.75714	306
257.77841	303
257.79965	308
257.82092	308
257.84216	302
257.86343	300
257.88467	305
257.90591	305
257.92719	309
257.94843	319
257.96967	309
257.99094	310
258.01218	309
258.03342	300
258.05469	309
258.07593	309
258.09717	305
258.11844	306
258.13968	304
258.16092	305
258.18219	308
258.20343	304
258.22467	307
258.24594	308
