Date and Time:                Thu Oct 27 14:29:05.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	309
255.46075	309
255.48203	303
255.5033	312
255.52457	304
255.54584	311
255.56711	307
255.58838	316
255.60965	304
255.63092	305
255.65221	309
255.67348	309
255.69475	310
255.71602	310
255.73729	307
255.75854	309
255.77982	304
255.80109	306
255.82236	305
255.84363	310
255.8649	309
255.88617	305
255.90744	309
255.92871	308
255.94998	304
255.97125	309
255.99251	312
256.01379	308
256.03506	309
256.0563	306
256.07758	306
256.09885	303
256.12012	306
256.14139	309
256.16266	305
256.18393	308
256.2052	306
256.22644	305
256.24771	312
256.26898	307
256.29025	309
256.31152	307
256.33279	313
256.35403	300
256.37531	306
256.39658	307
256.41785	308
256.43912	308
256.46036	304
256.48163	300
256.5029	310
256.52417	310
256.54544	306
256.56668	307
256.58795	306
256.60922	304
256.63049	305
256.65173	309
256.673	307
256.69427	303
256.71552	304
256.73679	312
256.75806	310
256.77933	313
256.80057	302
256.82184	305
256.84311	307
256.86435	304
256.88562	308
256.90689	301
256.92813	309
256.9494	309
256.97067	314
256.99191	311
257.01318	313
257.03445	308
257.05569	307
257.07697	310
257.09821	300
257.11948	312
257.14075	308
257.16199	307
257.18326	304
257.2045	306
257.22577	306
257.24704	308
257.26828	303
257.28955	309
257.31079	308
257.33206	304
257.3533	313
257.37457	302
257.39581	304
257.41708	309
257.43832	306
257.45959	305
257.48083	306
257.50211	300
257.52335	299
257.54462	303
257.56586	304
257.58713	308
257.60837	303
257.62964	310
257.65088	306
257.67215	301
257.69339	307
257.71466	310
257.7359	310
257.75714	307
257.77841	303
257.79965	306
257.82092	301
257.84216	308
257.86343	301
257.88467	309
257.90591	310
257.92719	306
257.94843	304
257.96967	308
257.99094	306
258.01218	306
258.03342	305
258.05469	305
258.07593	309
258.09717	305
258.11844	309
258.13968	303
258.16092	299
258.18219	314
258.20343	311
258.22467	308
258.24594	307
