Date and Time:                Thu Oct 27 14:14:23.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	310
255.46075	306
255.48203	311
255.5033	305
255.52457	305
255.54584	306
255.56711	306
255.58838	312
255.60965	302
255.63092	305
255.65221	309
255.67348	310
255.69475	309
255.71602	305
255.73729	305
255.75854	308
255.77982	308
255.80109	308
255.82236	308
255.84363	307
255.8649	312
255.88617	306
255.90744	307
255.92871	301
255.94998	303
255.97125	305
255.99251	309
256.01379	303
256.03506	312
256.0563	305
256.07758	304
256.09885	311
256.12012	304
256.14139	306
256.16266	307
256.18393	312
256.2052	304
256.22644	309
256.24771	308
256.26898	311
256.29025	301
256.31152	312
256.33279	309
256.35403	306
256.37531	308
256.39658	301
256.41785	303
256.43912	307
256.46036	307
256.48163	307
256.5029	305
256.52417	309
256.54544	309
256.56668	313
256.58795	310
256.60922	313
256.63049	310
256.65173	308
256.673	303
256.69427	314
256.71552	301
256.73679	306
256.75806	308
256.77933	303
256.80057	310
256.82184	305
256.84311	300
256.86435	309
256.88562	316
256.90689	307
256.92813	301
256.9494	302
256.97067	308
256.99191	311
257.01318	307
257.03445	312
257.05569	310
257.07697	301
257.09821	309
257.11948	310
257.14075	306
257.16199	303
257.18326	306
257.2045	305
257.22577	306
257.24704	307
257.26828	310
257.28955	307
257.31079	309
257.33206	302
257.3533	308
257.37457	301
257.39581	311
257.41708	307
257.43832	307
257.45959	306
257.48083	307
257.50211	310
257.52335	311
257.54462	301
257.56586	306
257.58713	305
257.60837	302
257.62964	304
257.65088	311
257.67215	304
257.69339	303
257.71466	298
257.7359	314
257.75714	307
257.77841	307
257.79965	309
257.82092	307
257.84216	305
257.86343	313
257.88467	305
257.90591	304
257.92719	310
257.94843	304
257.96967	310
257.99094	303
258.01218	305
258.03342	305
258.05469	302
258.07593	309
258.09717	304
258.11844	306
258.13968	300
258.16092	305
258.18219	313
258.20343	301
258.22467	309
258.24594	306
