Date and Time:                Thu Oct 27 14:02:29.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	315
255.46075	303
255.48203	311
255.5033	306
255.52457	311
255.54584	313
255.56711	311
255.58838	314
255.60965	303
255.63092	308
255.65221	308
255.67348	309
255.69475	302
255.71602	314
255.73729	308
255.75854	308
255.77982	309
255.80109	310
255.82236	310
255.84363	303
255.8649	309
255.88617	308
255.90744	309
255.92871	309
255.94998	304
255.97125	309
255.99251	307
256.01379	308
256.03506	301
256.0563	307
256.07758	298
256.09885	308
256.12012	306
256.14139	309
256.16266	301
256.18393	314
256.2052	308
256.22644	305
256.24771	311
256.26898	313
256.29025	307
256.31152	311
256.33279	311
256.35403	306
256.37531	314
256.39658	308
256.41785	311
256.43912	307
256.46036	314
256.48163	306
256.5029	310
256.52417	303
256.54544	309
256.56668	314
256.58795	307
256.60922	305
256.63049	302
256.65173	311
256.673	307
256.69427	307
256.71552	303
256.73679	303
256.75806	313
256.77933	306
256.80057	312
256.82184	306
256.84311	310
256.86435	309
256.88562	308
256.90689	305
256.92813	310
256.9494	304
256.97067	307
256.99191	304
257.01318	308
257.03445	306
257.05569	307
257.07697	314
257.09821	307
257.11948	302
257.14075	308
257.16199	306
257.18326	306
257.2045	311
257.22577	309
257.24704	310
257.26828	316
257.28955	306
257.31079	307
257.33206	307
257.3533	306
257.37457	310
257.39581	312
257.41708	304
257.43832	306
257.45959	309
257.48083	308
257.50211	306
257.52335	303
257.54462	304
257.56586	303
257.58713	308
257.60837	310
257.62964	303
257.65088	307
257.67215	299
257.69339	309
257.71466	306
257.7359	311
257.75714	312
257.77841	303
257.79965	313
257.82092	301
257.84216	311
257.86343	312
257.88467	306
257.90591	304
257.92719	298
257.94843	308
257.96967	306
257.99094	310
258.01218	310
258.03342	314
258.05469	306
258.07593	307
258.09717	308
258.11844	298
258.13968	306
258.16092	306
258.18219	313
258.20343	318
258.22467	305
258.24594	307
