Date and Time:                Thu Oct 27 14:23:12.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	316
255.46075	307
255.48203	304
255.5033	306
255.52457	311
255.54584	309
255.56711	305
255.58838	309
255.60965	306
255.63092	309
255.65221	307
255.67348	303
255.69475	312
255.71602	307
255.73729	305
255.75854	310
255.77982	311
255.80109	307
255.82236	309
255.84363	309
255.8649	306
255.88617	311
255.90744	310
255.92871	312
255.94998	304
255.97125	301
255.99251	309
256.01379	308
256.03506	308
256.0563	309
256.07758	304
256.09885	313
256.12012	308
256.14139	309
256.16266	307
256.18393	308
256.2052	310
256.22644	307
256.24771	302
256.26898	308
256.29025	307
256.31152	309
256.33279	305
256.35403	305
256.37531	312
256.39658	307
256.41785	313
256.43912	304
256.46036	306
256.48163	302
256.5029	309
256.52417	305
256.54544	306
256.56668	306
256.58795	306
256.60922	304
256.63049	307
256.65173	303
256.673	307
256.69427	307
256.71552	303
256.73679	303
256.75806	306
256.77933	310
256.80057	304
256.82184	305
256.84311	310
256.86435	305
256.88562	306
256.90689	302
256.92813	305
256.9494	306
256.97067	308
256.99191	309
257.01318	299
257.03445	299
257.05569	305
257.07697	312
257.09821	306
257.11948	311
257.14075	310
257.16199	307
257.18326	311
257.2045	304
257.22577	303
257.24704	312
257.26828	302
257.28955	300
257.31079	307
257.33206	309
257.3533	305
257.37457	302
257.39581	308
257.41708	307
257.43832	300
257.45959	304
257.48083	305
257.50211	302
257.52335	306
257.54462	304
257.56586	309
257.58713	303
257.60837	300
257.62964	308
257.65088	310
257.67215	305
257.69339	307
257.71466	308
257.7359	308
257.75714	311
257.77841	309
257.79965	309
257.82092	302
257.84216	304
257.86343	303
257.88467	311
257.90591	306
257.92719	306
257.94843	308
257.96967	305
257.99094	307
258.01218	302
258.03342	300
258.05469	299
258.07593	308
258.09717	306
258.11844	306
258.13968	301
258.16092	303
258.18219	307
258.20343	301
258.22467	308
258.24594	301
