Date and Time:                Thu Oct 27 14:04:41.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	311
255.46075	305
255.48203	312
255.5033	309
255.52457	309
255.54584	311
255.56711	312
255.58838	312
255.60965	309
255.63092	311
255.65221	306
255.67348	311
255.69475	303
255.71602	305
255.73729	301
255.75854	312
255.77982	303
255.80109	312
255.82236	308
255.84363	306
255.8649	309
255.88617	306
255.90744	307
255.92871	307
255.94998	308
255.97125	307
255.99251	303
256.01379	308
256.03506	303
256.0563	312
256.07758	315
256.09885	307
256.12012	305
256.14139	314
256.16266	309
256.18393	305
256.2052	313
256.22644	313
256.24771	308
256.26898	308
256.29025	307
256.31152	309
256.33279	309
256.35403	303
256.37531	305
256.39658	308
256.41785	307
256.43912	307
256.46036	306
256.48163	307
256.5029	303
256.52417	316
256.54544	307
256.56668	306
256.58795	307
256.60922	307
256.63049	309
256.65173	308
256.673	306
256.69427	303
256.71552	306
256.73679	302
256.75806	313
256.77933	307
256.80057	309
256.82184	313
256.84311	306
256.86435	310
256.88562	311
256.90689	302
256.92813	309
256.9494	304
256.97067	308
256.99191	308
257.01318	305
257.03445	308
257.05569	307
257.07697	302
257.09821	304
257.11948	304
257.14075	307
257.16199	309
257.18326	307
257.2045	306
257.22577	311
257.24704	311
257.26828	310
257.28955	306
257.31079	318
257.33206	309
257.3533	309
257.37457	303
257.39581	308
257.41708	309
257.43832	307
257.45959	305
257.48083	303
257.50211	307
257.52335	305
257.54462	307
257.56586	306
257.58713	306
257.60837	311
257.62964	307
257.65088	305
257.67215	309
257.69339	309
257.71466	302
257.7359	310
257.75714	308
257.77841	309
257.79965	309
257.82092	309
257.84216	310
257.86343	308
257.88467	302
257.90591	305
257.92719	308
257.94843	311
257.96967	300
257.99094	308
258.01218	309
258.03342	305
258.05469	309
258.07593	304
258.09717	311
258.11844	309
258.13968	302
258.16092	301
258.18219	315
258.20343	306
258.22467	308
258.24594	307
