Date and Time:                Thu Oct 27 14:29:19.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	309
255.46075	308
255.48203	308
255.5033	306
255.52457	307
255.54584	305
255.56711	299
255.58838	304
255.60965	303
255.63092	301
255.65221	311
255.67348	308
255.69475	306
255.71602	306
255.73729	304
255.75854	309
255.77982	309
255.80109	307
255.82236	312
255.84363	307
255.8649	312
255.88617	308
255.90744	310
255.92871	304
255.94998	300
255.97125	312
255.99251	314
256.01379	308
256.03506	308
256.0563	306
256.07758	303
256.09885	312
256.12012	301
256.14139	307
256.16266	307
256.18393	311
256.2052	305
256.22644	307
256.24771	309
256.26898	305
256.29025	309
256.31152	306
256.33279	310
256.35403	308
256.37531	308
256.39658	308
256.41785	312
256.43912	308
256.46036	314
256.48163	306
256.5029	305
256.52417	311
256.54544	302
256.56668	306
256.58795	309
256.60922	312
256.63049	311
256.65173	303
256.673	304
256.69427	305
256.71552	307
256.73679	298
256.75806	312
256.77933	305
256.80057	305
256.82184	309
256.84311	309
256.86435	306
256.88562	308
256.90689	308
256.92813	306
256.9494	307
256.97067	299
256.99191	308
257.01318	306
257.03445	312
257.05569	300
257.07697	309
257.09821	305
257.11948	309
257.14075	308
257.16199	307
257.18326	306
257.2045	309
257.22577	308
257.24704	305
257.26828	306
257.28955	303
257.31079	305
257.33206	303
257.3533	304
257.37457	302
257.39581	313
257.41708	308
257.43832	302
257.45959	309
257.48083	299
257.50211	309
257.52335	306
257.54462	306
257.56586	309
257.58713	302
257.60837	301
257.62964	310
257.65088	306
257.67215	302
257.69339	304
257.71466	306
257.7359	306
257.75714	306
257.77841	309
257.79965	307
257.82092	305
257.84216	310
257.86343	304
257.88467	297
257.90591	302
257.92719	305
257.94843	307
257.96967	309
257.99094	300
258.01218	307
258.03342	306
258.05469	304
258.07593	310
258.09717	308
258.11844	301
258.13968	305
258.16092	307
258.18219	306
258.20343	310
258.22467	298
258.24594	305
