Date and Time:                Thu Oct 27 14:04:21.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	309
255.46075	309
255.48203	303
255.5033	310
255.52457	312
255.54584	307
255.56711	309
255.58838	305
255.60965	307
255.63092	310
255.65221	309
255.67348	309
255.69475	307
255.71602	304
255.73729	308
255.75854	302
255.77982	311
255.80109	307
255.82236	309
255.84363	307
255.8649	309
255.88617	307
255.90744	308
255.92871	308
255.94998	306
255.97125	305
255.99251	309
256.01379	305
256.03506	309
256.0563	307
256.07758	308
256.09885	310
256.12012	312
256.14139	305
256.16266	309
256.18393	308
256.2052	306
256.22644	310
256.24771	312
256.26898	302
256.29025	306
256.31152	309
256.33279	312
256.35403	307
256.37531	304
256.39658	305
256.41785	302
256.43912	305
256.46036	306
256.48163	308
256.5029	309
256.52417	299
256.54544	311
256.56668	306
256.58795	301
256.60922	306
256.63049	311
256.65173	306
256.673	309
256.69427	304
256.71552	303
256.73679	306
256.75806	306
256.77933	300
256.80057	308
256.82184	301
256.84311	304
256.86435	313
256.88562	305
256.90689	307
256.92813	303
256.9494	305
256.97067	309
256.99191	310
257.01318	309
257.03445	304
257.05569	309
257.07697	306
257.09821	305
257.11948	303
257.14075	303
257.16199	311
257.18326	305
257.2045	303
257.22577	306
257.24704	307
257.26828	306
257.28955	305
257.31079	308
257.33206	303
257.3533	308
257.37457	308
257.39581	304
257.41708	307
257.43832	307
257.45959	306
257.48083	313
257.50211	310
257.52335	305
257.54462	307
257.56586	311
257.58713	308
257.60837	307
257.62964	301
257.65088	308
257.67215	300
257.69339	313
257.71466	307
257.7359	311
257.75714	312
257.77841	304
257.79965	303
257.82092	309
257.84216	310
257.86343	302
257.88467	301
257.90591	305
257.92719	310
257.94843	312
257.96967	305
257.99094	303
258.01218	304
258.03342	299
258.05469	311
258.07593	301
258.09717	301
258.11844	313
258.13968	306
258.16092	302
258.18219	304
258.20343	308
258.22467	304
258.24594	307
