Date and Time:                Thu Oct 27 14:22:48.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	308
255.46075	306
255.48203	312
255.5033	304
255.52457	310
255.54584	315
255.56711	303
255.58838	307
255.60965	305
255.63092	306
255.65221	310
255.67348	305
255.69475	310
255.71602	311
255.73729	306
255.75854	305
255.77982	313
255.80109	306
255.82236	312
255.84363	306
255.8649	310
255.88617	312
255.90744	313
255.92871	312
255.94998	310
255.97125	309
255.99251	312
256.01379	311
256.03506	303
256.0563	306
256.07758	308
256.09885	311
256.12012	310
256.14139	310
256.16266	303
256.18393	312
256.2052	306
256.22644	308
256.24771	306
256.26898	310
256.29025	308
256.31152	305
256.33279	302
256.35403	301
256.37531	311
256.39658	305
256.41785	305
256.43912	306
256.46036	303
256.48163	302
256.5029	313
256.52417	308
256.54544	310
256.56668	304
256.58795	305
256.60922	313
256.63049	306
256.65173	302
256.673	305
256.69427	307
256.71552	304
256.73679	310
256.75806	302
256.77933	308
256.80057	308
256.82184	300
256.84311	311
256.86435	304
256.88562	306
256.90689	307
256.92813	312
256.9494	311
256.97067	308
256.99191	311
257.01318	308
257.03445	309
257.05569	303
257.07697	303
257.09821	303
257.11948	303
257.14075	307
257.16199	308
257.18326	309
257.2045	308
257.22577	310
257.24704	311
257.26828	302
257.28955	302
257.31079	313
257.33206	311
257.3533	305
257.37457	305
257.39581	308
257.41708	314
257.43832	306
257.45959	307
257.48083	300
257.50211	315
257.52335	304
257.54462	304
257.56586	306
257.58713	309
257.60837	310
257.62964	303
257.65088	311
257.67215	308
257.69339	308
257.71466	311
257.7359	315
257.75714	302
257.77841	301
257.79965	312
257.82092	311
257.84216	306
257.86343	309
257.88467	308
257.90591	307
257.92719	308
257.94843	306
257.96967	307
257.99094	307
258.01218	305
258.03342	304
258.05469	305
258.07593	303
258.09717	307
258.11844	303
258.13968	306
258.16092	310
258.18219	301
258.20343	304
258.22467	304
258.24594	308
