Date and Time:                Thu Oct 27 13:55:18.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	308
255.46075	312
255.48203	304
255.5033	312
255.52457	313
255.54584	305
255.56711	310
255.58838	309
255.60965	305
255.63092	309
255.65221	306
255.67348	312
255.69475	305
255.71602	304
255.73729	304
255.75854	307
255.77982	309
255.80109	308
255.82236	307
255.84363	309
255.8649	309
255.88617	305
255.90744	314
255.92871	304
255.94998	307
255.97125	304
255.99251	306
256.01379	309
256.03506	314
256.0563	299
256.07758	308
256.09885	307
256.12012	313
256.14139	306
256.16266	308
256.18393	307
256.2052	307
256.22644	306
256.24771	312
256.26898	306
256.29025	302
256.31152	304
256.33279	301
256.35403	303
256.37531	305
256.39658	311
256.41785	310
256.43912	309
256.46036	313
256.48163	311
256.5029	309
256.52417	309
256.54544	300
256.56668	307
256.58795	307
256.60922	313
256.63049	303
256.65173	305
256.673	308
256.69427	307
256.71552	307
256.73679	309
256.75806	311
256.77933	309
256.80057	309
256.82184	301
256.84311	304
256.86435	309
256.88562	301
256.90689	311
256.92813	306
256.9494	312
256.97067	304
256.99191	305
257.01318	309
257.03445	303
257.05569	309
257.07697	310
257.09821	309
257.11948	308
257.14075	299
257.16199	308
257.18326	309
257.2045	308
257.22577	305
257.24704	298
257.26828	309
257.28955	305
257.31079	304
257.33206	307
257.3533	310
257.37457	305
257.39581	305
257.41708	309
257.43832	303
257.45959	308
257.48083	308
257.50211	302
257.52335	304
257.54462	304
257.56586	305
257.58713	311
257.60837	302
257.62964	301
257.65088	308
257.67215	301
257.69339	308
257.71466	306
257.7359	311
257.75714	308
257.77841	309
257.79965	303
257.82092	304
257.84216	310
257.86343	306
257.88467	308
257.90591	306
257.92719	296
257.94843	301
257.96967	306
257.99094	310
258.01218	310
258.03342	300
258.05469	307
258.07593	312
258.09717	303
258.11844	305
258.13968	308
258.16092	307
258.18219	306
258.20343	312
258.22467	307
258.24594	300
