Date and Time:                Thu Oct 27 13:57:05.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	308
255.46075	304
255.48203	304
255.5033	312
255.52457	312
255.54584	310
255.56711	312
255.58838	307
255.60965	306
255.63092	310
255.65221	312
255.67348	306
255.69475	314
255.71602	309
255.73729	308
255.75854	312
255.77982	310
255.80109	309
255.82236	311
255.84363	310
255.8649	304
255.88617	308
255.90744	310
255.92871	301
255.94998	307
255.97125	312
255.99251	306
256.01379	304
256.03506	307
256.0563	305
256.07758	304
256.09885	300
256.12012	305
256.14139	316
256.16266	314
256.18393	305
256.2052	305
256.22644	309
256.24771	305
256.26898	305
256.29025	311
256.31152	311
256.33279	307
256.35403	311
256.37531	313
256.39658	315
256.41785	308
256.43912	311
256.46036	308
256.48163	304
256.5029	304
256.52417	307
256.54544	312
256.56668	308
256.58795	313
256.60922	306
256.63049	307
256.65173	313
256.673	311
256.69427	306
256.71552	307
256.73679	302
256.75806	307
256.77933	308
256.80057	304
256.82184	307
256.84311	306
256.86435	308
256.88562	308
256.90689	312
256.92813	303
256.9494	304
256.97067	310
256.99191	303
257.01318	308
257.03445	304
257.05569	306
257.07697	311
257.09821	312
257.11948	309
257.14075	312
257.16199	308
257.18326	313
257.2045	312
257.22577	299
257.24704	303
257.26828	306
257.28955	310
257.31079	308
257.33206	307
257.3533	307
257.37457	308
257.39581	311
257.41708	309
257.43832	308
257.45959	313
257.48083	307
257.50211	309
257.52335	308
257.54462	308
257.56586	310
257.58713	301
257.60837	303
257.62964	310
257.65088	307
257.67215	307
257.69339	308
257.71466	308
257.7359	299
257.75714	304
257.77841	308
257.79965	302
257.82092	304
257.84216	299
257.86343	310
257.88467	307
257.90591	306
257.92719	308
257.94843	308
257.96967	311
257.99094	309
258.01218	314
258.03342	302
258.05469	304
258.07593	304
258.09717	306
258.11844	310
258.13968	304
258.16092	303
258.18219	308
258.20343	308
258.22467	310
258.24594	303
