Date and Time:                Thu Oct 27 14:19:12.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	312
255.46075	312
255.48203	303
255.5033	309
255.52457	310
255.54584	303
255.56711	310
255.58838	313
255.60965	306
255.63092	308
255.65221	303
255.67348	309
255.69475	308
255.71602	306
255.73729	310
255.75854	308
255.77982	307
255.80109	307
255.82236	305
255.84363	307
255.8649	306
255.88617	311
255.90744	315
255.92871	308
255.94998	315
255.97125	312
255.99251	306
256.01379	310
256.03506	303
256.0563	308
256.07758	306
256.09885	312
256.12012	310
256.14139	308
256.16266	308
256.18393	305
256.2052	307
256.22644	314
256.24771	306
256.26898	310
256.29025	313
256.31152	304
256.33279	312
256.35403	309
256.37531	306
256.39658	313
256.41785	310
256.43912	309
256.46036	313
256.48163	306
256.5029	304
256.52417	308
256.54544	311
256.56668	305
256.58795	308
256.60922	313
256.63049	310
256.65173	308
256.673	306
256.69427	314
256.71552	311
256.73679	305
256.75806	311
256.77933	307
256.80057	311
256.82184	307
256.84311	309
256.86435	307
256.88562	316
256.90689	309
256.92813	307
256.9494	309
256.97067	314
256.99191	304
257.01318	310
257.03445	303
257.05569	307
257.07697	309
257.09821	306
257.11948	309
257.14075	307
257.16199	306
257.18326	312
257.2045	309
257.22577	309
257.24704	309
257.26828	311
257.28955	311
257.31079	304
257.33206	305
257.3533	312
257.37457	309
257.39581	307
257.41708	314
257.43832	308
257.45959	304
257.48083	311
257.50211	304
257.52335	307
257.54462	307
257.56586	309
257.58713	304
257.60837	308
257.62964	311
257.65088	311
257.67215	307
257.69339	311
257.71466	309
257.7359	314
257.75714	316
257.77841	303
257.79965	304
257.82092	314
257.84216	312
257.86343	307
257.88467	309
257.90591	305
257.92719	305
257.94843	310
257.96967	302
257.99094	304
258.01218	307
258.03342	309
258.05469	307
258.07593	302
258.09717	310
258.11844	301
258.13968	304
258.16092	303
258.18219	310
258.20343	310
258.22467	305
258.24594	309
