Date and Time:                Thu Oct 27 13:53:13.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              277.1
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



255.43948	309
255.46075	312
255.48203	307
255.5033	305
255.52457	312
255.54584	304
255.56711	305
255.58838	309
255.60965	305
255.63092	307
255.65221	311
255.67348	302
255.69475	310
255.71602	301
255.73729	310
255.75854	306
255.77982	306
255.80109	310
255.82236	312
255.84363	301
255.8649	307
255.88617	308
255.90744	313
255.92871	312
255.94998	309
255.97125	309
255.99251	306
256.01379	304
256.03506	308
256.0563	308
256.07758	306
256.09885	307
256.12012	313
256.14139	306
256.16266	312
256.18393	309
256.2052	306
256.22644	307
256.24771	312
256.26898	310
256.29025	305
256.31152	304
256.33279	310
256.35403	301
256.37531	307
256.39658	307
256.41785	313
256.43912	307
256.46036	312
256.48163	305
256.5029	309
256.52417	309
256.54544	307
256.56668	303
256.58795	311
256.60922	307
256.63049	307
256.65173	309
256.673	308
256.69427	305
256.71552	304
256.73679	306
256.75806	308
256.77933	310
256.80057	310
256.82184	306
256.84311	305
256.86435	315
256.88562	315
256.90689	309
256.92813	312
256.9494	311
256.97067	304
256.99191	307
257.01318	304
257.03445	303
257.05569	305
257.07697	305
257.09821	311
257.11948	302
257.14075	306
257.16199	306
257.18326	310
257.2045	314
257.22577	304
257.24704	305
257.26828	300
257.28955	313
257.31079	306
257.33206	308
257.3533	302
257.37457	311
257.39581	309
257.41708	305
257.43832	309
257.45959	308
257.48083	310
257.50211	306
257.52335	311
257.54462	306
257.56586	303
257.58713	313
257.60837	302
257.62964	307
257.65088	310
257.67215	305
257.69339	313
257.71466	319
257.7359	304
257.75714	306
257.77841	309
257.79965	308
257.82092	302
257.84216	307
257.86343	305
257.88467	306
257.90591	306
257.92719	303
257.94843	307
257.96967	309
257.99094	300
258.01218	315
258.03342	308
258.05469	307
258.07593	305
258.09717	314
258.11844	308
258.13968	302
258.16092	308
258.18219	306
258.20343	307
258.22467	306
258.24594	309
