Date and Time:                Wed Apr 6 15:53:47.000 2022
272.39767	311
272.40741	306
272.41714	311
272.42691	305
272.43665	311
272.44638	303
272.45612	305
272.46588	308
272.47562	307
272.48535	303
272.49509	307
272.50485	309
272.51459	309
272.52432	308
272.53406	309
272.54379	305
272.55356	304
272.56329	305
272.57303	297
272.58276	307
272.5925	306
272.60223	310
272.612	308
272.62173	308
272.63147	302
272.6412	312
272.65094	304
272.66068	307
272.67041	302
272.68018	307
272.68991	305
272.69965	310
272.70938	308
272.71912	306
272.72885	301
272.73859	307
272.74832	304
272.75806	303
272.76779	310
272.77756	306
272.78729	313
272.79703	310
272.80676	305
272.8165	301
272.82623	311
272.83597	307
272.8457	305
272.85544	309
272.86517	308
272.87491	298
272.88464	310
272.89438	306
272.90411	305
272.91385	300
272.92358	305
272.93332	309
272.94305	302
272.95279	304
272.96252	310
272.97226	304
272.98199	305
272.99173	308
273.00146	298
273.0112	304
273.02094	309
273.03067	308
273.04041	307
273.05014	313
273.05988	311
273.06961	302
273.07935	309
273.08908	303
273.09882	309
273.10852	309
273.11826	310
273.12799	306
273.13773	309
273.14746	303
273.1572	316
273.16693	306
273.17667	306
273.1864	312
273.19614	307
273.20584	298
273.21558	309
273.22531	303
273.23505	314
273.24478	310
273.25452	305
273.26422	307
273.27396	309
273.28369	306
273.29343	303
273.30316	309
273.3129	306
273.3226	303
273.33234	305
273.34207	309
273.35181	310
273.36154	308
273.37125	314
273.38098	304
273.39072	306
273.40045	303
273.41019	306
273.41989	314
273.42963	307
273.43936	306
273.4491	312
273.4588	309
273.46854	306
273.47827	310
273.48801	304
273.49771	303
273.50745	316
273.51718	306
273.52689	307
273.53662	306
273.54636	304
273.55609	300
273.5658	307
273.57553	310
273.58527	310
273.59497	304
273.60471	305
273.61444	311
273.62415	309
273.63388	310
273.64362	303
273.65332	306
273.66306	304
273.67279	307
273.6825	307
273.69223	311
273.70193	314
273.71167	303
273.72141	311
273.73111	312
273.74084	305
273.75055	307
273.76028	307
273.77002	306
273.77972	307
273.78946	307
273.79916	307
273.8089	307
273.81863	310
273.82834	306
273.83807	306
273.84778	306
273.85751	305
273.86722	308
273.87695	304
273.88666	302
273.89639	308
273.9061	307
273.91583	302
273.92557	311
273.93527	308
273.94501	298
273.95471	305
273.96445	304
273.97415	301
273.98389	306
273.99359	307
274.0033	307
274.01303	309
274.02274	305
274.03247	309
274.04218	311
274.05191	307
274.06161	311
274.07135	308
274.08105	305
274.09079	304
274.10049	312
274.1102	309
274.11993	302
274.12964	313
274.13937	304
274.14908	307
274.15878	306
274.16852	309
274.17822	307
274.18796	305
274.19766	306
274.20737	305
274.2171	303
274.22681	307
274.23651	310
274.24625	302
274.25595	306
274.26569	304
274.27539	304
274.2851	302
274.29483	302
274.30453	302
274.31424	305
274.32397	307
274.33368	312
274.34338	306
274.35309	304
274.36282	312
274.37253	307
274.38223	304
274.39197	306
274.40167	308
274.41138	304
274.42108	306
274.43082	312
274.44052	305
274.45023	307
274.45993	314
274.46967	308
274.47937	309
274.48907	308
274.49878	308
274.50851	306
274.51822	311
274.52792	301
274.53763	310
274.54733	306
274.55707	308
274.56677	304
274.57648	307
274.58618	305
274.59589	309
274.60562	301
274.61533	306
274.62503	308
274.63474	306
274.64444	308
274.65414	305
274.66388	311
274.67358	307
274.68329	303
274.69299	307
274.7027	306
274.7124	304
274.72211	309
274.73181	306
274.74155	311
274.75125	300
274.76096	307
274.77066	314
274.78036	306
274.79007	306
274.79977	306
274.80948	307
274.81918	312
274.82889	305
274.83859	300
274.8483	312
274.85803	307
274.86774	311
274.87744	313
274.88715	310
274.89685	304
274.90656	311
274.91626	305
274.92596	311
274.93567	310
274.94537	312
274.95508	303
274.96478	311
274.97449	309
274.98419	308
274.9939	304
275.0036	303
275.01331	312
275.02301	305
275.03271	299
275.04242	306
275.05209	315
275.0618	307
275.0715	310
275.08121	306
275.09091	308
275.10062	310
275.11032	309
275.12003	308
275.12973	315
275.13943	314
275.14914	303
275.15884	312
275.16855	308
275.17822	311
275.18793	305
275.19763	304
275.20734	312
275.21704	310
275.22675	302
275.23645	303
275.24615	313
275.25583	314
275.26553	310
275.27524	309
275.28494	315
275.29465	306
275.30435	308
275.31403	309
275.32373	308
275.33344	308
275.34314	309
275.35284	311
275.36252	308
275.37222	308
275.38193	309
275.39163	307
275.40134	307
275.41101	314
275.42072	301
275.43042	307
275.44012	304
275.4498	306
275.4595	303
275.46921	304
275.47891	315
275.48859	304
275.49829	308
275.508	301
275.51767	308
275.52737	302
275.53708	309
275.54678	307
275.55646	310
275.56616	308
275.57587	303
275.58554	302
275.59525	310
275.60495	309
275.61462	307
275.62433	307
275.63403	310
275.64371	304
275.65341	306
275.66312	310
275.67279	312
275.6825	309
275.69217	308
275.70187	306
275.71158	303
275.72125	305
275.73096	312
275.74066	310
275.75034	313
275.76004	306
275.76971	305
275.77942	308
275.78909	314
275.7988	307
275.8085	314
275.81818	314
275.82788	312
275.83755	313
275.84726	304
275.85693	310
275.86664	304
275.87631	305
275.88602	312
275.89572	307
275.9054	308
275.9151	308
275.92477	314
275.93448	305
275.94415	315
275.95386	306
275.96353	307
275.97324	312
275.98291	314
275.99258	310
276.00229	304
276.01196	306
276.02167	307
276.03134	311
276.04105	307
276.05072	309
276.06042	308
276.0701	310
276.0798	309
276.08948	309
276.09915	305
276.10886	305
276.11853	307
276.12823	315
276.13791	307
276.14758	309
276.15729	310
276.16696	313
276.17667	308
276.18634	313
276.19601	307
276.20572	312
276.21539	309
276.22507	310
276.23477	309
276.24445	311
276.25412	314
276.26382	305
276.2735	309
276.28317	309
276.29288	308
276.30255	305
276.31223	314
276.32193	312
276.3316	309
276.34128	308
276.35098	307
276.36066	308
276.37033	310
276.38	310
276.38971	308
276.39938	309
276.40906	306
276.41873	311
276.42844	308
276.43811	314
276.44778	309
276.45746	310
276.46716	303
276.47684	302
276.48651	309
276.49619	311
276.50586	312
276.51556	311
276.52524	314
276.53491	311
276.54459	310
276.55426	314
276.56396	310
276.57364	311
276.58331	309
276.59299	313
276.60266	308
276.61234	311
276.62204	315
276.63171	309
276.64139	307
276.65106	312
276.66074	310
276.67041	307
276.68008	312
276.68976	310
276.69946	313
276.70914	311
276.71881	311
276.72849	305
276.73816	309
276.74783	314
276.75751	306
276.76718	311
276.77686	308
276.78653	306
276.7962	304
276.80588	311
276.81558	312
276.82526	309
276.83493	317
276.8446	305
276.85428	313
276.86395	311
276.87363	308
276.8833	309
276.89297	312
276.90265	315
276.91232	309
276.922	306
276.93167	314
276.94135	309
276.95102	306
276.96069	309
276.97037	314
276.98004	311
276.98972	311
276.99936	315
277.00903	309
277.01871	305
277.02838	316
277.03806	307
277.04773	313
277.0574	310
277.06708	312
277.07675	314
277.08643	304
277.0961	311
277.10577	311
277.11545	314
277.12509	316
277.13477	309
277.14444	312
277.15411	309
277.16379	304
277.17346	318
277.18314	310
277.19281	305
277.20245	318
277.21213	310
277.2218	312
277.23148	319
277.24115	308
277.25082	305
277.26047	311
277.27014	308
277.27982	309
277.28949	313
277.29916	312
277.30881	314
277.31848	311
277.32816	315
277.33783	313
277.34747	313
277.35715	310
277.36682	313
277.3765	309
277.38614	308
277.39581	309
277.40549	314
277.41516	310
277.4248	315
277.43448	304
277.44415	311
277.45383	315
277.46347	308
277.47314	315
277.48282	316
277.49246	311
277.50214	309
277.51181	310
277.52145	309
277.53113	311
277.5408	308
277.55045	307
277.56012	313
277.56979	319
277.57944	310
277.58911	320
277.59879	315
277.60843	310
277.6181	314
277.62778	312
277.63742	317
277.64709	310
277.65674	309
277.66641	313
277.67609	311
277.68573	309
277.6954	313
277.70505	311
277.71472	308
277.7244	310
277.73404	310
277.74371	312
277.75336	314
277.76303	304
277.77267	315
277.78235	313
277.79199	312
277.80167	314
277.81134	315
277.82098	316
277.83066	308
277.8403	307
277.84998	310
277.85962	317
277.86929	313
277.87894	311
277.88861	310
277.89825	313
277.90793	309
277.91757	317
277.92722	310
277.93689	308
277.94653	311
277.95621	310
277.96585	313
277.97552	314
277.98517	317
277.99484	314
278.00449	311
278.01413	318
278.0238	312
278.03345	317
278.04312	315
278.05276	318
278.06241	317
278.07208	310
278.08173	311
278.0914	320
278.10104	314
278.11069	313
278.12036	316
278.13	311
278.13965	316
278.14932	312
278.15897	319
278.16861	308
278.17828	317
278.18793	313
278.19757	316
278.20724	317
278.21689	310
278.22653	312
278.23621	311
278.24585	317
278.25549	314
278.26517	318
278.27481	318
278.28445	309
278.2941	314
278.30377	313
278.31342	328
278.32306	315
278.3327	308
278.34238	322
278.35202	316
278.36166	324
278.37131	314
278.38098	314
278.39063	320
278.40027	315
278.40991	316
278.41956	317
278.42923	319
278.43887	317
278.44852	320
278.45816	320
278.4678	323
278.47748	318
278.48712	328
278.49677	322
278.50641	316
278.51605	317
278.5257	321
278.53537	318
278.54501	317
278.55466	315
278.5643	322
278.57394	316
278.58359	319
278.59323	324
278.60287	322
278.61252	327
278.62219	321
278.63184	321
278.64148	322
278.65112	322
278.66077	323
278.67041	323
278.68005	322
278.6897	328
278.69934	324
278.70898	327
278.71863	326
278.72827	328
278.73792	324
278.74756	326
278.7572	324
278.76685	326
278.77649	321
278.78613	315
278.79578	330
278.80542	330
278.81506	325
278.82471	323
278.83435	326
278.84399	331
278.85364	324
278.86328	324
278.87292	326
278.88257	323
278.89221	328
278.90186	326
278.9115	328
278.92114	327
278.93079	328
278.94043	327
278.95007	332
278.95972	331
278.96936	326
278.979	331
278.98862	332
278.99826	324
279.0079	336
279.01755	336
279.02719	335
279.03683	337
279.04648	329
279.05612	333
279.06573	328
279.07538	339
279.08502	327
279.09467	334
279.10431	335
279.11395	338
279.1236	337
279.13321	336
279.14285	340
279.1525	349
279.16214	336
279.17178	339
279.1814	338
279.19104	342
279.20068	335
279.21033	347
279.21997	346
279.22958	344
279.23923	340
279.24887	358
279.25851	344
279.26813	350
279.27777	359
279.28741	347
279.29706	356
279.30667	353
279.31631	350
279.32596	354
279.33557	355
279.34521	349
279.35486	359
279.3645	358
279.37411	357
279.38376	356
279.3934	364
279.40302	361
279.41266	362
279.4223	366
279.43192	364
279.44156	366
279.4512	365
279.46082	365
279.47046	371
279.48007	374
279.48972	367
279.49936	378
279.50897	376
279.51862	374
279.52826	379
279.53787	378
279.54752	383
279.55713	390
279.56677	384
279.57642	389
279.58603	387
279.59567	391
279.60529	397
279.61493	394
279.62454	392
279.63419	400
279.6438	396
279.65344	403
279.66309	414
279.6727	410
279.68234	414
279.69196	421
279.7016	419
279.71121	428
279.72086	431
279.73047	436
279.74011	446
279.74973	439
279.75937	452
279.76898	457
279.77863	461
279.78824	470
279.79788	466
279.8075	483
279.81711	485
279.82675	489
279.83636	509
279.84601	504
279.85562	513
279.86526	523
279.87488	529
279.88449	538
279.89413	551
279.90375	565
279.91339	572
279.923	594
279.93262	599
279.94226	615
279.95187	628
279.96152	645
279.97113	657
279.98074	667
279.99039	705
280	721
280.00961	722
280.01926	740
280.02887	764
280.03848	795
280.04813	811
280.05774	835
280.06735	867
280.077	883
280.08661	918
280.09622	941
280.10587	962
280.11548	1011
280.12509	1050
280.1347	1083
280.14435	1130
280.15396	1142
280.16357	1212
280.17319	1248
280.18283	1281
280.19244	1325
280.20206	1382
280.21167	1437
280.22131	1499
280.23093	1545
280.24054	1614
280.25015	1699
280.2598	1759
280.26941	1831
280.27902	1905
280.28864	1988
280.29825	2085
280.30789	2190
280.3175	2322
280.32712	2436
280.33673	2551
280.34634	2685
280.35596	2848
280.3656	3031
280.37521	3228
280.38483	3428
280.39444	3628
280.40405	3897
280.41367	4154
280.42328	4430
280.43289	4765
280.44254	5109
280.45215	5484
280.46176	5892
280.47137	6416
280.48099	6981
280.4906	7548
280.50021	8207
280.50983	8918
280.51944	9672
280.52905	10554
280.53867	11466
280.54828	12531
280.55789	13670
280.56754	14948
280.57715	16237
280.58676	17694
280.59637	19289
280.60599	20757
280.6156	22458
280.62521	24120
280.63483	25771
280.64444	27446
280.65405	29061
280.66367	30633
280.67328	32035
280.68289	33042
280.6925	34100
280.70212	35018
280.7117	35795
280.72131	36287
280.73093	36565
280.74054	36748
280.75015	36652
280.75977	36403
280.76938	36209
280.77899	36004
280.7886	36009
280.79822	35772
280.80783	35306
280.81744	35120
280.82706	34885
280.83667	34651
280.84625	34037
280.85587	33300
280.86548	32790
280.87509	32254
280.8847	31586
280.89432	31037
280.90393	30343
280.91351	29586
280.92313	28636
280.93274	27885
280.94235	27061
280.95197	26010
280.96158	24794
280.97116	23638
280.98077	22592
280.99039	21366
281	20059
281.00961	18970
281.0192	17872
281.02881	16716
281.03842	15673
281.04803	14540
281.05765	13478
281.06723	12492
281.07684	11438
281.08646	10599
281.09607	9874
281.10565	9042
281.11526	8365
281.12488	7764
281.13449	7181
281.14407	6667
281.15369	6160
281.1633	5663
281.17288	5300
281.1825	4813
281.19211	4478
281.20169	4149
281.2113	3835
281.22092	3609
281.23053	3339
281.24011	3144
281.24973	2969
281.25934	2757
281.26892	2557
281.27853	2420
281.28812	2279
281.29773	2122
281.30734	2036
281.31693	1932
281.32654	1830
281.33615	1733
281.34573	1638
281.35535	1559
281.36493	1501
281.37454	1416
281.38416	1355
281.39374	1279
281.40335	1225
281.41293	1175
281.42255	1128
281.43213	1075
281.44174	1044
281.45135	991
281.46094	969
281.47055	952
281.48013	911
281.48975	879
281.49933	855
281.50894	822
281.51852	804
281.52814	780
281.53772	761
281.54733	747
281.55692	714
281.56653	708
281.57611	680
281.58572	676
281.59531	658
281.60492	631
281.6145	626
281.62411	609
281.6337	603
281.64328	589
281.65289	578
281.66248	569
281.67209	555
281.68167	548
281.69128	536
281.70087	530
281.71045	530
281.72006	523
281.72964	518
281.73926	500
281.74884	492
281.75842	498
281.76804	483
281.77762	480
281.7872	478
281.79681	468
281.8064	462
281.81598	467
281.82559	450
281.83517	445
281.84476	449
281.85437	435
281.86395	434
281.87354	425
281.88315	424
281.89273	430
281.90231	424
281.91193	413
281.92151	417
281.93109	410
281.9407	398
281.95029	404
281.95987	406
281.96945	397
281.97906	400
281.98865	405
281.99823	393
282.00781	391
282.01743	388
282.02701	381
282.03659	386
282.04617	392
282.05576	380
282.06537	376
282.07495	375
282.08453	371
282.09412	374
282.1037	371
282.11331	379
282.12289	372
282.13248	370
282.14206	368
282.15164	366
282.16122	368
282.17084	362
282.18042	370
282.19	361
282.19958	359
282.20917	359
282.21875	357
282.22833	356
282.23792	357
282.24753	362
282.25711	350
282.26669	350
282.27628	354
282.28586	352
282.29544	352
282.30502	345
282.31461	350
282.32419	352
282.33377	345
282.34335	340
282.35294	343
282.36252	345
282.3721	346
282.38168	342
282.39127	341
282.40085	341
282.41043	339
282.42001	344
282.4296	336
282.43918	344
282.44876	345
282.45834	345
282.46793	333
282.47751	337
282.48709	344
282.49667	337
282.50626	333
282.51584	336
282.52542	342
282.535	330
282.54459	333
282.55417	335
282.56375	335
282.57333	332
282.58292	330
282.5925	327
282.60208	327
282.61163	330
282.62122	332
282.6308	330
282.64038	326
282.64996	332
282.65955	332
282.66913	331
282.67871	330
282.68826	334
282.69785	325
282.70743	325
282.71701	329
282.72659	327
282.73618	327
282.74573	323
282.75531	334
282.76489	325
282.77448	331
282.78406	329
282.79361	322
282.80319	324
282.81277	324
282.82236	321
282.83194	331
282.84149	321
282.85107	325
282.86066	324
282.87024	321
282.87979	324
282.88937	327
282.89896	321
282.90854	324
282.91809	321
282.92767	321
282.93726	317
282.94681	324
282.95639	321
282.96597	323
282.97552	326
282.98511	313
282.99469	321
283.00424	320
283.01382	319
283.02341	319
283.03296	319
283.04254	325
283.05212	319
283.06168	320
283.07126	321
283.08084	317
283.09039	325
283.09998	314
283.10956	319
283.11911	320
283.12869	320
283.13824	323
283.14783	317
283.15741	318
283.16696	318
283.17654	315
283.1861	314
283.19568	316
283.20523	320
283.21481	315
283.22437	315
283.23395	314
283.24353	315
283.25308	314
283.26266	314
283.27222	312
283.2818	321
283.29135	312
283.30093	316
283.31049	320
283.32007	318
283.32962	318
283.3392	317
283.34875	313
283.35834	314
283.36789	316
283.37744	315
283.38702	313
283.39658	308
283.40616	312
283.41571	313
283.42529	313
283.43484	315
283.44443	318
283.45398	319
283.46353	313
283.47311	310
283.48267	321
283.49225	312
283.5018	314
283.51135	315
283.52094	316
283.53049	314
283.54004	308
283.54962	313
283.55917	311
283.56873	309
283.57831	310
283.58786	312
283.59744	320
283.60699	314
283.61655	320
283.6261	313
283.63568	310
283.64523	305
283.65479	316
283.66437	308
283.67392	314
283.68347	306
283.69305	309
283.70261	310
283.71216	312
283.72171	307
283.73129	315
283.74084	313
283.7504	311
283.75995	313
283.76953	313
283.77908	316
283.78864	312
283.79819	312
283.80774	309
283.81732	312
283.82687	315
283.83643	313
283.84598	320
283.85553	306
283.86511	312
283.87466	315
283.88422	308
283.89377	316
283.90332	314
283.91287	312
283.92245	310
283.93201	317
283.94156	311
283.95111	311
283.96066	315
283.97021	308
283.97977	315
283.98932	311
283.99887	317
284.00845	309
284.01801	309
284.02756	310
284.03711	312
284.04666	313
284.05621	313
284.06577	303
284.07532	314
284.08487	308
284.09442	311
284.10397	304
284.11353	305
284.12308	318
284.13263	311
284.14218	312
284.15173	313
284.16129	316
284.17084	306
284.18039	313
284.18994	307
284.19949	310
284.20905	308
284.2186	313
284.22815	307
284.2377	306
284.24725	312
284.25681	306
284.26636	308
284.27591	311
284.28546	313
284.29501	309
284.30457	313
284.31412	317
284.32367	310
284.33319	309
284.34274	311
284.35229	312
284.36185	310
284.3714	310
284.38095	311
284.3905	310
284.40005	307
284.40961	311
284.41913	312
284.42868	305
284.43823	307
284.44778	312
284.45734	307
284.46689	310
284.47641	310
284.48596	302
284.49551	305
284.50507	309
284.51462	314
284.52414	310
284.53369	313
284.54324	310
284.5528	310
284.56235	309
284.57187	313
284.58142	310
284.59097	308
284.60052	312
284.61005	314
284.6196	310
284.62915	307
284.6387	310
284.64822	302
284.65778	309
284.66733	310
284.67685	309
284.6864	305
284.69595	314
284.70547	315
284.71503	311
284.72458	310
284.7341	314
284.74365	309
284.7532	305
284.76273	308
284.77228	308
284.78183	311
284.79135	308
284.8009	310
284.81046	311
284.81998	311
284.82953	314
284.83905	312
284.8486	308
284.85815	307
284.86768	312
284.87723	305
284.88675	313
284.8963	308
284.90585	302
284.91537	307
284.92493	306
284.93445	314
284.944	315
284.95352	311
284.96307	308
284.9726	310
284.98215	307
284.99167	303
285.00122	312
285.01074	308
285.02029	313
285.02982	311
285.03937	309
285.04889	302
285.05844	304
285.06796	311
285.07751	306
285.08704	306
285.09659	309
285.10611	313
285.11566	310
285.12518	310
285.13474	302
285.14426	310
285.15378	303
285.16333	311
285.17285	304
285.1824	312
285.19193	313
285.20145	310
285.211	308
285.22052	308
285.23007	311
285.23959	312
285.24911	311
285.25867	311
285.26819	313
285.27771	309
285.28726	306
285.29678	312
285.3063	301
285.31586	310
285.32538	312
285.3349	305
285.34445	312
285.35397	311
285.36349	304
285.37305	316
285.38257	311
285.39209	310
285.40161	310
285.41116	306
285.42068	312
285.43021	307
285.43976	303
285.44928	309
285.4588	308
285.46832	303
285.47784	314
285.4874	313
285.49692	304
285.50644	311
285.51596	313
285.52551	305
285.53503	306
285.54456	308
285.55408	307
285.5636	311
285.57312	306
285.58267	307
285.59219	311
285.60172	307
285.61124	314
285.62076	309
285.63028	311
285.63983	306
285.64935	309
285.65887	305
285.6684	310
285.67792	306
285.68744	304
285.69696	313
285.70648	310
285.716	306
285.72556	311
285.73508	311
285.7446	312
285.75412	310
285.76364	310
285.77316	314
285.78268	307
285.79221	302
285.80173	302
285.81125	308
285.82077	307
285.83029	305
285.83981	304
285.84933	311
285.85886	307
285.86838	309
285.8779	310
285.88742	311
285.89694	305
285.90646	307
285.91599	309
285.92551	304
285.93503	311
285.94455	309
285.95407	306
285.96359	309
285.97311	312
285.98264	302
285.99216	305
286.00168	310
286.01117	310
286.02069	304
286.03021	305
286.03973	309
286.04926	302
286.05878	304
286.0683	304
286.07782	309
286.08734	310
286.09683	309
286.10635	302
286.11588	303
286.1254	307
286.13492	308
286.14444	307
286.15393	303
286.16345	305
286.17297	304
286.1825	316
286.19202	314
286.20154	307
286.21103	312
286.22055	303
286.23007	305
286.23959	305
286.24908	313
286.25861	307
286.26813	304
286.27765	309
286.28714	307
286.29666	306
286.30618	309
286.3157	310
286.3252	307
286.33472	307
286.34424	303
286.35376	310
286.36325	306
286.37277	309
286.38229	303
286.39178	301
286.40131	313
286.41083	301
286.42032	304
286.42984	307
286.43936	312
286.44885	304
286.45837	309
286.4679	310
286.47739	300
286.48691	306
286.4964	307
286.50592	309
286.51544	304
286.52493	305
286.53445	307
286.54395	310
286.55347	308
286.56299	303
286.57248	303
286.582	307
286.59149	299
286.60101	298
286.6105	302
286.62003	302
286.62955	307
286.63904	307
286.64856	303
286.65805	301
286.66757	307
286.67706	311
286.68658	303
286.69608	311
286.7056	312
286.71509	311
286.72461	306
286.7341	313
286.74362	307
286.75311	306
286.76263	313
286.77213	301
286.78162	310
286.79114	306
286.80063	305
286.81015	304
286.81964	314
286.82916	313
286.83865	306
286.84814	303
286.85767	306
286.86716	302
286.87668	302
286.88617	312
286.89566	305
286.90518	306
286.91467	304
286.92419	306
286.93369	306
286.94318	305
286.9527	305
286.96219	300
286.97168	308
286.9812	309
286.99069	308
287.00018	306
287.0097	306
287.0192	309
287.02869	312
287.03818	306
287.0477	308
287.05719	305
287.06668	308
287.0762	298
287.08569	313
287.09518	310
287.10468	307
287.1142	308
287.12369	308
287.13318	315
287.14267	309
287.15219	298
287.16168	301
287.17117	305
287.18066	304
287.19016	311
287.19968	306
287.20917	304
287.21866	309
287.22815	310
287.23764	311
287.24716	305
287.25665	304
287.26614	310
287.27563	303
287.28513	305
287.29462	308
287.30411	305
287.31363	308
287.32312	310
287.33261	305
287.3421	302
287.35159	309
287.36108	307
287.37057	310
287.38007	306
287.38956	303
287.39905	306
287.40854	309
287.41806	303
287.42755	302
287.43704	308
287.44653	305
287.45602	312
287.46552	303
287.47501	302
287.4845	312
287.49399	305
287.50348	311
287.51297	312
287.52246	303
287.53195	305
287.54144	307
287.55093	308
287.56042	308
287.56992	311
287.57941	300
287.5889	305
287.59839	307
287.60788	303
287.61737	308
287.62683	308
287.63632	304
287.64581	309
287.6553	303
287.66479	305
287.67429	308
287.68378	300
287.69327	305
287.70276	308
287.71225	305
287.72174	305
287.7312	312
287.74069	307
287.75018	305
287.75967	308
287.76917	304
287.77866	304
287.78812	308
287.79761	308
287.8071	308
287.81659	299
287.82608	302
287.83557	304
287.84503	303
287.85452	311
287.86401	308
287.8735	306
287.883	304
287.89246	303
287.90195	308
287.91144	310
287.92093	308
287.93039	305
287.93988	306
287.94937	308
287.95886	301
287.96832	306
287.97781	300
287.9873	303
287.99677	307
288.00626	302
288.01575	302
288.02524	304
288.0347	315
288.04419	312
288.05368	306
288.06314	305
288.07263	306
288.08212	310
288.09158	308
288.10107	311
288.11053	307
288.12003	304
288.12952	304
288.13898	313
288.14847	305
288.15796	305
288.16742	306
288.17691	307
288.18637	305
288.19586	304
288.20535	304
288.21481	307
288.2243	310
288.23376	305
288.24326	310
288.25272	304
288.26221	303
288.27167	304
288.28116	303
288.29065	305
288.30011	302
288.3096	306
288.31906	307
288.32855	308
288.33801	305
288.3475	306
288.35696	305
288.36646	302
288.37592	307
288.38538	309
288.39487	310
288.40433	305
288.41382	310
288.42328	303
288.43277	305
288.44223	310
288.45172	306
288.46118	302
288.47064	303
288.48013	307
288.48959	308
288.49908	302
288.50854	312
288.51801	304
288.5275	307
288.53696	306
288.54645	293
288.55591	306
288.56537	302
288.57486	303
288.58432	306
288.59378	304
288.60327	302
288.61273	307
288.62219	302
288.63168	303
288.64114	307
288.6506	306
288.6601	305
288.66956	300
288.67902	299
288.68848	305
288.69797	303
288.70743	306
288.71689	308
288.72635	303
288.73584	304
288.7453	302
288.75476	301
288.76422	314
288.77371	301
288.78317	310
288.79263	304
288.80209	314
288.81155	307
288.82104	301
288.83051	308
288.83997	300
288.84943	309
288.85889	307
288.86838	306
288.87784	301
288.8873	307
288.89676	310
288.90622	301
288.91568	303
288.92514	303
288.93463	302
288.94409	310
288.95355	302
288.96301	301
288.97247	303
288.98193	308
288.99139	298
289.00085	307
289.01031	304
289.01978	302
289.02927	305
289.03873	309
289.04819	303
289.05765	301
289.06711	307
289.07657	306
289.08603	310
289.09549	312
289.10495	305
289.11441	307
289.12387	304
289.13333	303
289.14279	296
289.15225	301
289.16171	316
289.17117	305
289.18063	302
289.19009	306
289.19955	305
289.20901	305
289.21848	307
289.22794	305
289.2374	305
289.24683	300
289.25629	309
289.26575	302
289.27521	310
289.28467	310
289.29413	304
289.30359	303
289.31305	304
289.32251	301
289.33197	300
289.3414	303
289.35086	307
289.36032	307
289.36978	304
289.37924	304
289.3887	309
289.39816	302
289.40759	305
289.41705	312
289.42651	307
289.43597	311
289.44543	304
289.45486	307
289.46432	307
289.47379	308
