Date and Time:                Wed Apr 6 16:17:30.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1200
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              281
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



271.09082	3273
271.10059	3093
271.11035	2956
271.12012	2993
271.12985	3052
271.13962	3008
271.14938	2869
271.15915	2995
271.16891	2903
271.17868	3032
271.18845	3068
271.19818	3198
271.20795	2965
271.21771	2937
271.22748	2863
271.23724	2885
271.24701	2994
271.25674	2753
271.26651	3238
271.27628	2881
271.28604	2858
271.29581	2892
271.30554	3026
271.31531	2855
271.32507	2823
271.33484	2976
271.34457	2865
271.35434	2791
271.36411	2663
271.37387	2761
271.38361	2715
271.39337	2912
271.40314	2768
271.4129	2858
271.42264	2860
271.4324	3005
271.44217	2879
271.45193	2932
271.46167	2960
271.47144	3067
271.4812	2720
271.49094	2902
271.5007	2742
271.51047	2760
271.5202	2940
271.52997	2887
271.53973	2793
271.54947	2633
271.55923	2960
271.569	2797
271.57874	2733
271.5885	2801
271.59827	2801
271.608	2908
271.61777	2930
271.62753	2923
271.63727	2824
271.64703	3078
271.6568	2807
271.66653	2668
271.6763	2884
271.68604	2686
271.6958	3179
271.70557	2654
271.7153	2744
271.72507	2631
271.7348	2789
271.74457	2820
271.7543	3087
271.76407	2833
271.77383	2760
271.78357	2756
271.79333	3110
271.80307	2718
271.81284	2891
271.82257	2911
271.83234	2830
271.84207	2657
271.85184	2764
271.86157	2802
271.87134	2625
271.88107	2845
271.89084	2605
271.9006	2700
271.91034	2590
271.9201	2675
271.92984	2640
271.93958	2716
271.94934	2709
271.95908	2766
271.96884	2705
271.97858	2588
271.98834	2736
271.99808	2696
272.00784	2617
272.01758	2536
272.02734	2867
272.03708	2639
272.04681	2592
272.05658	2566
272.06631	2562
272.07608	2483
272.08582	2587
272.09558	2664
272.10532	2496
272.11505	2595
272.12482	2521
272.13455	2621
272.14432	2860
272.15405	3028
272.16379	2569
272.17355	2624
272.18329	2634
272.19302	2532
272.20279	2800
272.21252	2618
272.22226	2524
