Date and Time:                Sun Jan 29 14:51:35.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              390
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



368.9736	39268
368.99429	38153
369.01495	38465
369.03564	38491
369.0563	38528
369.077	39172
369.09766	39099
369.11832	39077
369.13901	38908
369.15967	38863
369.18033	38795
369.20102	38626
369.22168	38413
369.24237	38822
369.26303	38924
369.28369	39118
369.30438	39089
369.32504	39325
369.3457	39426
369.36636	39415
369.38705	39593
369.40771	39796
369.42838	39674
369.44907	39972
369.46973	39839
369.49039	39824
369.51105	40029
369.53174	39775
369.5524	40014
369.57306	40345
369.59372	40539
369.61441	40808
369.63507	41021
369.65573	41089
369.67639	40917
369.69705	41373
369.71774	41460
369.7384	41654
369.75906	41828
369.77972	42284
369.80038	42026
369.82104	42250
369.84174	42158
369.8624	42270
369.88306	42302
369.90372	42538
369.92438	42541
369.94504	42627
369.9657	42617
369.98636	42650
370.00702	42515
370.02771	42584
370.04837	42377
370.06903	42924
370.08969	42980
370.11035	42865
370.13101	42565
370.15167	42486
370.17233	42735
370.19299	43208
370.21365	43199
370.23431	42995
370.25497	43011
370.27563	43168
370.2963	42890
370.31696	42847
370.33762	42842
370.35828	42446
370.37894	42099
370.3996	41889
370.42026	41744
370.44092	41574
370.46155	41511
370.48221	41037
370.50287	41048
370.52353	40840
370.54419	40717
370.56485	40595
370.58551	40335
370.60617	40292
370.62683	40318
370.64746	39965
370.66812	40475
370.68878	40450
370.70944	40556
370.7301	40377
370.75076	40079
370.77139	39832
370.79205	39117
370.81271	39055
370.83337	39172
370.85403	38831
370.87466	38777
370.89532	38324
370.91599	38032
370.93665	38008
370.95728	37723
370.97794	37549
370.9986	37746
371.01926	37662
371.03989	37472
371.06055	37073
371.08121	36806
371.10184	36782
371.1225	37041
371.14316	37005
371.16379	37150
371.18445	36886
371.20511	36759
371.22574	36483
371.2464	36467
371.26706	36197
371.28769	35980
371.30835	35983
371.32901	35713
371.34964	35776
371.3703	35566
