Date and Time:                Sun Jan 29 14:50:46.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              390
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



368.9736	38761
368.99429	37582
369.01495	37897
369.03564	37927
369.0563	37935
369.077	38572
369.09766	38501
369.11832	38462
369.13901	38330
369.15967	38315
369.18033	38324
369.20102	38143
369.22168	37932
369.24237	38375
369.26303	38473
369.28369	38696
369.30438	38641
369.32504	38833
369.3457	38880
369.36636	38933
369.38705	39107
369.40771	39282
369.42838	39263
369.44907	39566
369.46973	39395
369.49039	39312
369.51105	39508
369.53174	39320
369.5524	39564
369.57306	39848
369.59372	40011
369.61441	40280
369.63507	40490
369.65573	40542
369.67639	40313
369.69705	40699
369.71774	40794
369.7384	40969
369.75906	41110
369.77972	41577
369.80038	41300
369.82104	41511
369.84174	41334
369.8624	41421
369.88306	41479
369.90372	41728
369.92438	41738
369.94504	41797
369.9657	41747
369.98636	41686
370.00702	41500
370.02771	41565
370.04837	41391
370.06903	41850
370.08969	41927
370.11035	41716
370.13101	41303
370.15167	41173
370.17233	41396
370.19299	41829
370.21365	41758
370.23431	41516
370.25497	41495
370.27563	41673
370.2963	41475
370.31696	41399
370.33762	41302
370.35828	40914
370.37894	40451
370.3996	40166
370.42026	40021
370.44092	39821
370.46155	39769
370.48221	39358
370.50287	39316
370.52353	39128
370.54419	38941
370.56485	38812
370.58551	38585
370.60617	38409
370.62683	38413
370.64746	38122
370.66812	38561
370.68878	38610
370.70944	38682
370.7301	38380
370.75076	38229
370.77139	37889
370.79205	37213
370.81271	37077
370.83337	37240
370.85403	36817
370.87466	36756
370.89532	36486
370.91599	36117
370.93665	36058
370.95728	35894
370.97794	35642
370.9986	35839
371.01926	35850
371.03989	35602
371.06055	35312
371.08121	35133
371.10184	35011
371.1225	35380
371.14316	35242
371.16379	35326
371.18445	35292
371.20511	35114
371.22574	34734
371.2464	34822
371.26706	34605
371.28769	34356
371.30835	34444
371.32901	34271
371.34964	34185
371.3703	34072
