Date and Time:                Sun Jan 29 14:53:54.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              390
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



368.9736	40063
368.99429	39021
369.01495	39389
369.03564	39569
369.0563	39536
369.077	40221
369.09766	40141
369.11832	40157
369.13901	39962
369.15967	39996
369.18033	40014
369.20102	39849
369.22168	39612
369.24237	40059
369.26303	40123
369.28369	40311
369.30438	40308
369.32504	40467
369.3457	40524
369.36636	40511
369.38705	40718
369.40771	40847
369.42838	40707
369.44907	41049
369.46973	40787
369.49039	40754
369.51105	40906
369.53174	40578
369.5524	40756
369.57306	41036
369.59372	41169
369.61441	41408
369.63507	41526
369.65573	41513
369.67639	41193
369.69705	41492
369.71774	41478
369.7384	41584
369.75906	41652
369.77972	42048
369.80038	41676
369.82104	41793
369.84174	41537
369.8624	41512
369.88306	41442
369.90372	41548
369.92438	41406
369.94504	41347
369.9657	41294
369.98636	41201
370.00702	40965
370.02771	40885
370.04837	40626
370.06903	40969
370.08969	40963
370.11035	40674
370.13101	40247
370.15167	39998
370.17233	40143
370.19299	40464
370.21365	40322
370.23431	40030
370.25497	39941
370.27563	39974
370.2963	39680
370.31696	39519
370.33762	39361
370.35828	38957
370.37894	38596
370.3996	38240
370.42026	38119
370.44092	37854
370.46155	37685
370.48221	37177
370.50287	37123
370.52353	36885
370.54419	36730
370.56485	36642
370.58551	36297
370.60617	36187
370.62683	36134
370.64746	35841
370.66812	36235
370.68878	36464
370.70944	36327
370.7301	36102
370.75076	35958
370.77139	35590
370.79205	35048
370.81271	34863
370.83337	35111
370.85403	34780
370.87466	34698
370.89532	34265
370.91599	34122
370.93665	34024
370.95728	33748
370.97794	33850
370.9986	33852
371.01926	33961
371.03989	33834
371.06055	33533
371.08121	33245
371.10184	33434
371.1225	33648
371.14316	33653
371.16379	33884
371.18445	33713
371.20511	33628
371.22574	33318
371.2464	33437
371.26706	33272
371.28769	33128
371.30835	33149
371.32901	33165
371.34964	33132
371.3703	33027
