Date and Time:                Sun Jan 29 14:55:06.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.35
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              390
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



368.9736	309
368.99429	298
369.01495	305
369.03564	300
369.0563	297
369.077	300
369.09766	305
369.11832	301
369.13901	305
369.15967	301
369.18033	305
369.20102	298
369.22168	309
369.24237	304
369.26303	306
369.28369	301
369.30438	301
369.32504	298
369.3457	303
369.36636	304
369.38705	300
369.40771	305
369.42838	304
369.44907	300
369.46973	304
369.49039	301
369.51105	305
369.53174	304
369.5524	305
369.57306	300
369.59372	303
369.61441	298
369.63507	302
369.65573	298
369.67639	301
369.69705	307
369.71774	305
369.7384	301
369.75906	308
369.77972	306
369.80038	295
369.82104	310
369.84174	299
369.8624	303
369.88306	299
369.90372	298
369.92438	304
369.94504	302
369.9657	302
369.98636	304
370.00702	297
370.02771	301
370.04837	298
370.06903	306
370.08969	304
370.11035	307
370.13101	304
370.15167	300
370.17233	302
370.19299	296
370.21365	307
370.23431	304
370.25497	299
370.27563	298
370.2963	298
370.31696	299
370.33762	307
370.35828	301
370.37894	299
370.3996	300
370.42026	295
370.44092	305
370.46155	306
370.48221	298
370.50287	302
370.52353	301
370.54419	307
370.56485	304
370.58551	294
370.60617	302
370.62683	300
370.64746	297
370.66812	304
370.68878	301
370.70944	303
370.7301	303
370.75076	304
370.77139	303
370.79205	308
370.81271	301
370.83337	300
370.85403	306
370.87466	305
370.89532	305
370.91599	302
370.93665	305
370.95728	301
370.97794	302
370.9986	300
371.01926	302
371.03989	301
371.06055	301
371.08121	306
371.10184	301
371.1225	306
371.14316	301
371.16379	299
371.18445	296
371.20511	304
371.22574	300
371.2464	300
371.26706	305
371.28769	304
371.30835	300
371.32901	307
371.34964	303
371.3703	305
371.39093	306
371.41159	305
371.43225	297
371.45288	297
371.47354	305
371.49417	298
371.51483	307
371.53546	303
371.55612	298
371.57675	299
371.59741	301
371.61804	300
371.6387	302
371.65933	300
371.67999	298
371.70062	301
