Date and Time:                Sun Jan 29 14:52:33.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              390
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



368.9736	40841
368.99429	39748
369.01495	40260
369.03564	40345
369.0563	40323
369.077	41036
369.09766	40954
369.11832	40993
369.13901	40877
369.15967	40862
369.18033	40831
369.20102	40650
369.22168	40432
369.24237	40910
369.26303	40946
369.28369	41163
369.30438	41163
369.32504	41345
369.3457	41451
369.36636	41460
369.38705	41639
369.40771	41823
369.42838	41679
369.44907	42014
369.46973	41807
369.49039	41837
369.51105	42038
369.53174	41765
369.5524	41942
369.57306	42206
369.59372	42329
369.61441	42616
369.63507	42731
369.65573	42781
369.67639	42564
369.69705	42898
369.71774	42910
369.7384	43018
369.75906	43158
369.77972	43598
369.80038	43283
369.82104	43456
369.84174	43267
369.8624	43272
369.88306	43246
369.90372	43387
369.92438	43306
369.94504	43334
369.9657	43299
369.98636	43276
370.00702	43024
370.02771	42962
370.04837	42616
370.06903	43059
370.08969	43092
370.11035	42878
370.13101	42498
370.15167	42308
370.17233	42434
370.19299	42729
370.21365	42647
370.23431	42363
370.25497	42307
370.27563	42378
370.2963	42063
370.31696	41934
370.33762	41858
370.35828	41403
370.37894	40968
370.3996	40631
370.42026	40466
370.44092	40188
370.46155	40078
370.48221	39629
370.50287	39623
370.52353	39363
370.54419	39098
370.56485	38864
370.58551	38535
370.60617	38536
370.62683	38491
370.64746	38151
370.66812	38490
370.68878	38477
370.70944	38587
370.7301	38315
370.75076	38168
370.77139	37853
370.79205	37188
370.81271	37013
370.83337	37236
370.85403	36819
370.87466	36752
370.89532	36386
370.91599	36057
370.93665	35952
370.95728	35654
370.97794	35607
370.9986	35666
371.01926	35776
371.03989	35492
371.06055	35235
371.08121	35044
371.10184	34934
371.1225	35290
371.14316	35251
371.16379	35359
371.18445	35278
371.20511	35141
371.22574	34701
371.2464	34767
371.26706	34597
371.28769	34476
371.30835	34625
371.32901	34357
371.34964	34352
371.3703	34244
