Date and Time:                Wed May 25 12:25:14.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              272
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



262.02127	25960
262.0311	24897
262.04095	25051
262.05078	25050
262.06061	25141
262.07043	24963
262.08026	24745
262.09009	24771
262.09991	25144
262.10974	25087
262.11957	25091
262.12939	24815
262.13922	24952
262.14905	25026
262.15887	24857
262.1687	24716
262.17853	24923
262.18835	25223
262.19818	25406
262.20801	25180
262.21783	24991
262.22766	24833
262.23749	24888
262.24731	24881
262.25714	24644
262.26697	24542
262.27676	24699
262.28659	24710
262.29642	24637
262.30624	24587
262.31607	24606
262.3259	24651
262.33572	24724
262.34555	24814
262.35538	24748
262.3652	24538
262.37503	24461
262.38486	24521
262.39465	24560
262.40448	24529
262.41431	24454
262.42413	24601
262.43396	24939
262.44379	24986
262.45361	24900
262.46344	24648
262.47324	24628
262.48306	24654
262.49289	24804
262.50272	24970
262.51254	25191
262.52237	25261
262.53217	25270
262.54199	25279
262.55182	25189
262.56165	25195
262.57147	25118
262.5813	25278
262.59109	25374
262.60092	25299
262.61075	25232
262.62057	25138
262.63037	25112
262.6402	25159
262.65002	25097
262.65985	25035
262.66968	25037
262.67947	24985
262.6893	24911
262.69913	24988
262.70895	25056
262.71875	25023
262.72858	25089
262.7384	25192
262.7482	25406
262.75803	25228
262.76785	25240
262.77768	25284
262.78748	25174
262.7973	25023
262.80713	25046
262.81693	25045
262.82675	25122
262.83658	24899
262.84637	24710
262.8562	24876
262.86603	24950
262.87585	24967
262.88565	24896
262.89548	24919
262.90527	24902
262.9151	24798
262.92493	24793
262.93472	25011
262.94455	25161
262.95438	25258
262.96417	25222
262.974	25193
262.98383	25257
262.99362	25208
263.00345	25141
263.01324	25187
263.02307	25289
263.0329	25154
263.04269	25139
263.05252	25029
263.06232	24896
263.07214	25025
263.08194	24981
263.09177	25199
263.10159	25510
263.11139	25562
263.12122	25535
263.13101	25394
263.14084	25420
263.15063	25461
263.16046	25602
