Date and Time:                Wed May 25 12:25:27.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              272
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



262.02127	25876
262.0311	24690
262.04095	24811
262.05078	24977
262.06061	24914
262.07043	24767
262.08026	24640
262.09009	24710
262.09991	24892
262.10974	24952
262.11957	24831
262.12939	24727
262.13922	24809
262.14905	24840
262.15887	24684
262.1687	24574
262.17853	24687
262.18835	25064
262.19818	25215
262.20801	25000
262.21783	24821
262.22766	24713
262.23749	24716
262.24731	24567
262.25714	24484
262.26697	24316
262.27676	24567
262.28659	24605
262.29642	24364
262.30624	24467
262.31607	24507
262.3259	24528
262.33572	24586
262.34555	24568
262.35538	24447
262.3652	24402
262.37503	24347
262.38486	24368
262.39465	24385
262.40448	24347
262.41431	24226
262.42413	24466
262.43396	24732
262.44379	24718
262.45361	24629
262.46344	24542
262.47324	24563
262.48306	24543
262.49289	24667
262.50272	24683
262.51254	25062
262.52237	25079
262.53217	25110
262.54199	25038
262.55182	25025
262.56165	24985
262.57147	25004
262.5813	25013
262.59109	25126
262.60092	25147
262.61075	24948
262.62057	24980
262.63037	25034
262.6402	25001
262.65002	24875
262.65985	24887
262.66968	24832
262.67947	24792
262.6893	24731
262.69913	24753
262.70895	24887
262.71875	24851
262.72858	24964
262.7384	24995
262.7482	25132
262.75803	25067
262.76785	24969
262.77768	25108
262.78748	24954
262.7973	24938
262.80713	24867
262.81693	24812
262.82675	24771
262.83658	24677
262.84637	24615
262.8562	24797
262.86603	24778
262.87585	24746
262.88565	24721
262.89548	24690
262.90527	24665
262.9151	24649
262.92493	24709
262.93472	24781
262.94455	25059
262.95438	25053
262.96417	24977
262.974	25090
262.98383	25018
262.99362	25048
263.00345	24920
263.01324	25019
263.02307	25054
263.0329	25037
263.04269	24935
263.05252	24841
263.06232	24747
263.07214	24766
263.08194	24873
263.09177	24999
263.10159	25293
263.11139	25365
263.12122	25282
263.13101	25207
263.14084	25193
263.15063	25298
263.16046	25330
