Date and Time:                Wed May 25 12:28:43.000 2022
263.33707	321
263.34686	323
263.35669	322
263.36649	324
263.37628	324
263.38611	324
263.3959	325
263.40573	325
263.41553	327
263.42535	320
263.43515	325
263.44495	324
263.45477	320
263.46457	328
263.4744	330
263.48419	323
263.49399	328
263.50381	322
263.51361	323
263.52341	318
263.53323	327
263.54303	324
263.55283	323
263.56265	322
263.57245	324
263.58228	322
263.59207	323
263.60187	317
263.61169	323
263.62149	318
263.63129	324
263.64108	321
263.65091	330
263.66071	322
263.6705	330
263.68033	319
263.69012	327
263.69992	328
263.70972	326
263.71954	322
263.72934	322
263.73914	324
263.74896	327
263.75876	324
263.76855	327
263.77835	317
263.78818	326
263.79797	324
263.80777	323
263.81757	327
263.82736	320
263.83719	323
263.84698	332
263.85678	322
263.86658	329
263.87637	320
263.8862	326
263.896	325
263.90579	323
263.91559	323
263.92538	328
263.93521	325
263.94501	320
263.9548	322
263.9646	323
263.9744	326
263.98419	324
263.99399	326
264.00381	328
264.01361	319
264.02341	322
264.0332	324
264.043	330
264.0528	323
264.06259	324
264.07239	324
264.08221	328
264.09201	321
264.10181	324
264.1116	322
264.1214	328
264.1312	324
264.14099	322
264.15079	326
264.16058	325
264.17038	332
264.18018	328
264.18997	325
264.19977	325
264.20956	325
264.21936	323
264.22916	329
264.23898	327
264.24878	330
264.25858	332
264.26837	326
264.27817	321
264.28796	327
264.29776	325
264.30756	327
264.31735	321
264.32715	328
264.33694	319
264.34671	331
264.35651	319
264.3663	325
264.3761	322
264.38589	327
264.39569	328
264.40549	327
264.41528	326
264.42508	323
264.43488	325
264.44467	329
264.45447	325
264.46426	328
264.47406	326
264.48386	326
264.49365	324
264.50342	327
264.51321	326
264.52301	325
264.53281	329
264.5426	333
264.5524	327
264.56219	326
264.57199	329
264.58176	335
264.59155	326
264.60135	324
264.61115	325
264.62094	331
264.63074	328
264.64053	325
264.6503	330
264.6601	330
264.66989	326
264.67969	326
264.68948	327
264.69925	329
264.70905	322
264.71884	329
264.72864	325
264.73843	324
264.7482	333
264.758	329
264.76779	324
264.77759	324
264.78735	333
264.79715	331
264.80695	323
264.81674	328
264.82651	325
264.8363	335
264.8461	326
264.8559	329
264.86566	328
264.87546	338
264.88525	328
264.89505	328
264.90482	327
264.91461	332
264.92441	324
264.93417	329
264.94397	331
264.95377	332
264.96353	323
264.97333	331
264.98312	329
264.99289	324
265.00269	327
265.01248	335
265.02225	327
265.03204	330
265.04184	334
265.05161	331
265.0614	318
265.0712	327
265.08096	331
265.09076	331
265.10052	324
265.11032	329
265.12012	332
265.12988	335
265.13968	326
265.14944	332
265.15924	323
265.16904	322
265.1788	324
265.1886	329
265.19836	325
265.20816	334
265.21793	330
265.22772	331
265.23749	331
265.24728	329
265.25708	325
265.26685	329
265.27664	331
265.28641	332
265.2962	328
265.30597	335
265.31577	331
265.32553	331
265.33533	331
265.34509	329
265.35489	326
265.36465	333
265.37445	330
265.38422	326
265.39401	329
265.40378	337
265.41354	330
265.42334	323
265.43311	330
265.4429	329
265.45267	332
265.46246	333
265.47223	329
265.48203	326
265.49179	329
265.50156	336
265.51135	334
265.52112	330
265.53091	332
265.54068	334
265.55045	332
265.56024	336
265.57001	330
265.5798	336
265.58957	328
265.59933	335
265.60913	331
265.6189	334
265.62866	329
265.63846	331
265.64822	331
265.65799	336
265.66779	327
265.67755	329
265.68732	332
265.69711	330
265.70688	333
265.71664	335
265.72644	332
265.73621	331
265.74597	327
265.75577	335
265.76553	330
265.7753	335
265.78506	334
265.79486	336
265.80463	337
265.81439	339
265.82419	331
265.83395	330
265.84372	336
265.85349	332
265.86325	331
265.87305	333
265.88281	334
265.89258	336
265.90234	327
265.91214	333
265.92191	335
265.93167	337
265.94144	328
265.9512	334
265.961	335
265.97076	337
265.98053	333
265.9903	333
266.00006	339
266.00986	333
266.01962	333
266.02939	334
266.03915	330
266.04892	342
266.05869	331
266.06845	338
266.07825	338
266.08801	329
266.09778	337
266.10754	331
266.11731	334
266.12708	335
266.13684	334
266.14661	339
266.15637	340
266.16617	340
266.17593	340
266.1857	334
266.19547	339
266.20523	338
266.215	334
266.22476	341
266.23453	336
266.24429	344
266.25406	333
266.26382	345
266.27359	335
266.28336	334
266.29312	338
266.30289	336
266.31265	339
266.32242	339
266.33218	340
266.34195	335
266.35172	336
266.36148	335
266.37125	341
266.38101	339
266.39078	341
266.40054	336
266.41031	346
266.42007	341
266.42984	335
266.43961	332
266.44937	347
266.45914	343
266.4689	335
266.47867	349
266.48843	340
266.4982	343
266.50797	337
266.51773	345
266.5275	341
266.53726	339
266.547	346
266.55676	343
266.56653	338
266.57629	340
266.58606	343
266.59583	347
266.60559	339
266.61536	344
266.62509	339
266.63486	344
266.64462	342
266.65439	344
266.66415	341
266.67392	344
266.68369	341
266.69342	341
266.70319	346
266.71295	336
266.72272	344
266.73248	340
266.74222	349
266.75198	342
266.76175	349
266.77151	341
266.78128	346
266.79102	348
266.80078	342
266.81055	344
266.82031	346
266.83008	346
266.83981	344
266.84958	341
266.85934	345
266.86911	346
266.87885	351
266.88861	352
266.89838	347
266.90811	343
266.91788	351
266.92764	350
266.93741	347
266.94714	349
266.95691	349
266.96667	348
266.97641	349
266.98618	348
266.99594	343
267.00568	350
267.01544	348
267.02521	352
267.03494	349
267.04471	350
267.05447	351
267.06421	351
267.07397	351
267.08374	349
267.09348	347
267.10324	354
267.11301	351
267.12274	352
267.13251	351
267.14224	350
267.15201	350
267.16177	348
267.17151	361
267.18127	354
267.19101	358
267.20078	352
267.21054	354
267.22028	353
267.23004	360
267.23978	360
267.24954	355
267.25928	357
267.26904	357
267.27878	358
267.28854	351
267.29828	355
267.30804	357
267.31781	359
267.32755	364
267.33731	356
267.34705	353
267.35681	355
267.36655	358
267.37631	352
267.38605	360
267.39578	355
267.40555	366
267.41528	362
267.42505	361
267.43478	358
267.44455	366
267.45428	363
267.46405	366
267.47379	360
267.48355	355
267.49329	365
267.50302	365
267.51279	364
267.52252	367
267.53229	361
267.54202	370
267.55179	359
267.56152	364
267.57126	365
267.58102	361
267.59076	367
267.60049	364
267.61026	368
267.62	369
267.62976	360
267.6395	366
267.64923	364
267.659	364
267.66873	367
267.67847	365
267.68823	366
267.69797	370
267.7077	372
267.71747	367
267.7272	371
267.73694	373
267.7467	376
267.75644	378
267.76617	382
267.77591	369
267.78568	377
267.79541	370
267.80515	377
267.81491	371
267.82465	379
267.83438	379
267.84412	370
267.85388	376
267.86362	378
267.87335	378
267.88309	380
267.89285	376
267.90259	381
267.91232	381
267.92206	374
267.93179	383
267.94156	374
267.95129	377
267.96103	382
267.97076	374
267.9805	387
267.99026	379
268	387
268.00974	387
268.01947	386
268.02921	384
268.03894	387
268.04871	387
268.05844	386
268.06818	391
268.07791	391
268.08765	377
268.09738	380
268.10712	388
268.11685	393
268.12662	388
268.13635	394
268.14609	403
268.15582	390
268.16556	389
268.17529	398
268.18503	395
268.19476	390
268.2045	392
268.21423	396
268.22397	402
268.2337	400
268.24347	391
268.2532	398
268.26294	404
268.27267	403
268.28241	388
268.29214	398
268.30188	406
268.31161	402
268.32135	405
268.33109	402
268.34082	400
268.35056	402
268.36029	400
268.37003	412
268.37976	404
268.3895	403
268.39923	408
268.40897	404
268.4187	410
268.42844	405
268.43817	413
268.44788	415
268.45761	398
268.46735	406
268.47708	415
268.48682	415
268.49655	416
268.50629	427
268.51602	411
268.52576	419
268.53549	414
268.54523	413
268.55496	419
268.56467	422
268.5744	422
268.58414	423
268.59387	420
268.60361	429
268.61334	424
268.62308	428
268.63281	434
268.64252	434
268.65225	423
268.66199	432
268.67172	434
268.68146	440
268.69119	436
268.7009	435
268.71063	443
268.72037	437
268.7301	445
268.73984	442
268.74954	445
268.75928	442
268.76901	445
268.77875	448
268.78848	444
268.79819	449
268.80792	454
268.81766	449
268.82739	457
268.8371	457
268.84683	463
268.85657	460
268.8663	459
268.87601	463
268.88574	460
268.89548	468
268.90518	462
268.91492	474
268.92465	475
268.93439	470
268.94409	471
268.95383	474
268.96356	484
268.97327	482
268.983	486
268.99274	492
269.00244	474
269.01218	489
269.02191	488
269.03162	494
269.04135	492
269.05109	504
269.06079	502
269.07053	505
269.08023	504
269.08997	507
269.0997	510
269.10941	516
269.11914	528
269.12885	519
269.13858	524
269.14832	527
269.15802	536
269.16776	532
269.17746	542
269.18719	535
269.1969	542
269.20663	547
269.21637	550
269.22607	547
269.23581	557
269.24551	556
269.25525	574
269.26495	572
269.27469	579
269.28439	578
269.29413	574
269.30383	574
269.31357	589
269.32327	584
269.33301	591
269.34271	598
269.35245	591
269.36215	607
269.37189	609
269.38159	614
269.39133	613
269.40103	627
269.41077	634
269.42047	643
269.43021	647
269.43991	642
269.44962	643
269.45935	650
269.46906	663
269.47879	662
269.48849	663
269.4982	672
269.50793	677
269.51764	677
269.52737	691
269.53708	697
269.54678	703
269.55652	699
269.56622	716
269.57596	726
269.58566	709
269.59537	725
269.6051	731
269.61481	736
269.62451	746
269.63425	756
269.64395	759
269.65366	764
269.66339	778
269.6731	776
269.6828	784
269.69254	796
269.70224	795
269.71194	804
269.72165	811
269.73138	825
269.74109	834
269.75079	839
269.76053	846
269.77023	856
269.77994	855
269.78964	860
269.79938	865
269.80908	888
269.81879	869
269.82849	884
269.83823	904
269.84793	911
269.85764	923
269.86734	920
269.87704	931
269.88678	945
269.89648	963
269.90619	963
269.91589	994
269.9256	980
269.93533	998
269.94504	1014
269.95474	1010
269.96445	1031
269.97415	1041
269.98386	1055
269.99359	1068
270.0033	1073
270.013	1086
270.02271	1089
270.03241	1088
270.04211	1077
270.05182	1123
270.06152	1135
270.07126	1143
270.08096	1156
270.09067	1159
270.10037	1177
270.11008	1193
270.11978	1220
270.12949	1226
270.13919	1237
270.1489	1238
270.1586	1266
270.1683	1269
270.17801	1301
270.18771	1302
270.19742	1309
270.20715	1323
270.21686	1330
270.22656	1341
270.23627	1359
270.24597	1369
270.25568	1395
270.26538	1401
270.27509	1413
270.28479	1445
270.29449	1469
270.3042	1472
270.3139	1504
270.32361	1512
270.33331	1538
270.34299	1556
270.35269	1602
270.3624	1656
270.3721	1648
270.38181	1655
270.39151	1687
270.40121	1705
270.41092	1740
270.42062	1757
270.43033	1787
270.44003	1817
270.44974	1840
270.45944	1866
270.46915	1888
270.47882	1909
270.48853	1942
270.49823	1975
270.50793	2015
270.51764	2039
270.52734	2094
270.53705	2111
270.54675	2160
270.55643	2194
270.56613	2238
270.57584	2282
270.58554	2322
270.59525	2377
270.60495	2396
270.61462	2430
270.62433	2471
270.63403	2494
270.64374	2573
270.65344	2607
270.66312	2648
270.67282	2710
270.68253	2748
270.69223	2788
270.70193	2845
270.71161	2896
270.72131	2936
270.73102	2982
270.74072	3087
270.7504	3111
270.7601	3165
270.76981	3240
270.77951	3297
270.78918	3354
270.79889	3436
270.80859	3507
270.8183	3594
270.82797	3682
270.83768	3735
270.84738	3774
270.85706	3827
270.86676	3903
270.87646	3947
270.88614	4048
270.89584	4138
270.90555	4239
270.91522	4339
270.92493	4404
270.93463	4503
270.94431	4566
270.95401	4624
270.96371	4725
270.97339	4793
270.98309	4886
270.99277	4989
271.00247	5049
271.01218	5109
271.02185	5169
271.03156	5263
271.04126	5364
271.05093	5551
271.06064	5671
271.07031	5720
271.08002	5751
271.08969	5839
271.0994	5950
271.1091	6126
271.11877	6254
271.12848	6392
271.13815	6531
271.14786	6640
271.15753	6707
271.16724	6854
271.17691	6921
271.18661	7075
271.19629	7192
271.20599	7284
271.21567	7401
271.22537	7500
271.23505	7649
271.24475	7759
271.25443	7863
271.26413	7961
271.2738	8001
271.28351	8120
271.29318	8313
271.30289	8379
271.31256	8563
271.32227	8694
271.33194	8797
271.34161	8940
271.35132	9188
271.36099	9361
271.3707	9411
271.38037	9579
271.39008	9685
271.39975	9896
271.40942	9979
271.41913	10168
271.4288	10261
271.43851	10427
271.44818	10504
271.45786	10546
271.46756	10808
271.47723	10930
271.48691	11075
271.49661	11149
271.50629	11335
271.51596	11367
271.52567	11523
271.53534	11618
271.54501	11838
271.55472	12006
271.56439	12192
271.57407	12385
271.58377	12437
271.59344	12628
271.60312	12808
271.61282	12903
271.6225	13054
271.63217	13208
271.64185	13391
271.65155	13596
271.66122	13751
271.6709	13980
271.68057	14163
271.69028	14229
271.69995	14562
271.70963	14765
271.7193	14887
271.729	15069
271.73868	15270
271.74835	15417
271.75803	15523
271.7677	15779
271.7774	16060
271.78708	16404
271.79675	16774
271.80643	16918
271.8161	17090
271.82581	17500
271.83548	17697
271.84515	17772
271.85483	17961
271.8645	18149
271.87418	18297
271.88388	18558
271.89355	18740
271.90323	18949
271.9129	19105
271.92258	19253
271.93225	19463
271.94193	19748
271.9516	20019
271.9613	20128
271.97098	20334
271.98065	20551
271.99033	20563
272	20709
272.00967	20978
272.01935	21289
272.02902	21528
272.0387	21668
272.04837	22015
272.05804	22148
272.06772	22314
272.07739	22357
272.08707	22560
272.09674	22771
272.10641	22888
272.11609	23011
272.12576	23342
272.13544	23454
272.14511	23865
272.15479	24051
272.16446	24336
272.17413	24526
272.18381	24544
272.19348	24579
272.20316	24609
272.21283	24773
272.2225	24914
272.23218	25114
272.24185	25512
272.25153	25766
272.2612	25752
272.27087	25655
272.28055	25855
272.29022	25972
272.2999	26208
272.30957	26455
272.31924	26785
272.32892	27072
272.33856	27089
272.34824	27170
272.35791	27524
272.36758	27731
272.37726	27843
272.38693	27947
272.39661	27986
272.40628	28212
272.41592	28158
272.4256	28210
272.43527	28264
272.44495	28415
272.45462	28578
272.46429	28425
272.47394	28700
272.48361	29009
272.49329	29267
272.50296	29265
272.51263	29247
272.52228	29414
272.53195	29577
272.54163	29681
272.5513	29889
272.56097	30093
272.57062	30227
272.58029	30117
272.58997	30151
272.59964	30040
272.60928	30069
272.61896	30160
272.62863	30358
272.63831	30473
272.64795	30297
272.65762	30164
272.6673	30359
272.67697	30450
272.68661	30648
272.69629	30588
272.70596	30570
272.71561	30560
272.72528	30539
272.73495	30355
272.7446	30221
272.75427	30251
272.76395	30331
272.77359	30477
272.78326	30585
272.79294	30734
272.80258	30855
272.81226	30795
272.82193	30682
272.83157	30703
272.84125	30534
272.85089	30399
272.86057	30234
272.87024	30228
272.87988	29978
272.88956	30034
272.89923	30223
272.90887	30339
272.91855	30334
272.92819	30129
272.93787	30014
272.94751	30088
272.95718	30104
272.96686	30254
272.9765	30495
272.98618	30794
272.99582	30936
273.00549	30781
273.01514	30860
273.02481	30980
273.03445	30928
273.04413	30764
273.05377	30643
273.06345	30647
273.07309	30716
273.08276	30515
273.09241	30354
273.10208	30176
273.11172	30274
273.1214	30241
273.13104	30540
273.14072	30663
273.15036	30677
273.16003	30585
273.16968	30427
273.17932	30515
273.189	30688
273.19864	30764
273.20831	30935
273.21796	31029
273.2276	31039
273.23727	30974
273.24692	30911
273.25659	30954
273.26624	30757
273.27588	30723
273.28555	30729
273.2952	30664
273.30487	30602
273.31451	30670
273.32416	30585
273.33383	30517
273.34348	30520
273.35312	30380
273.36279	30480
273.37244	30460
273.38208	30287
273.39175	30208
273.4014	30202
273.41104	30222
273.42072	30335
273.43036	30626
273.44	30660
273.44968	30813
273.45932	30769
273.46896	30790
273.47861	30658
273.48828	30472
273.49792	30550
273.50757	30587
273.51721	30449
273.52689	30592
273.53653	30585
273.54617	30543
273.55582	30512
273.56549	30418
273.57513	30368
273.58478	30288
273.59442	30147
273.60406	30172
273.61374	30183
273.62338	30189
273.63303	30048
273.64267	29903
273.65231	29710
273.66199	29745
273.67163	30025
273.68127	30169
273.69092	30118
273.70056	30020
273.71021	30020
273.71985	29824
273.72952	29859
273.73917	30076
273.74881	30237
273.75845	30579
273.7681	30576
273.77774	30509
273.78738	30458
273.79703	30631
273.80667	30628
273.81635	30629
273.82599	30677
273.83563	30725
273.84528	30784
273.85492	30579
273.86456	30641
273.87421	30535
273.88385	30499
273.89349	30425
273.90314	30258
273.91278	30249
273.92242	30187
273.93207	30230
273.94171	30265
273.95135	30208
273.961	30121
273.97064	30249
273.98029	30540
273.98993	30543
273.99957	30471
274.00922	30432
274.01886	30494
274.0285	30464
274.03815	30311
274.04779	30302
274.05743	30379
274.06708	30347
274.07672	30079
274.08636	29984
274.09601	30074
274.10565	30298
274.1153	30319
274.12491	30386
274.13455	30349
274.1442	30132
274.15384	29983
274.16348	29808
274.17313	29833
274.18277	29923
274.19241	30085
274.20206	30173
274.21167	30240
274.22131	30156
274.23096	30024
274.2406	29937
274.25024	29885
274.25989	29762
274.26953	29871
274.27914	30047
274.28879	29995
274.29843	29908
274.30807	29771
274.31772	29879
274.32733	30010
274.33698	29975
274.34662	30023
274.35626	30134
274.36591	30121
274.37552	29908
274.38516	29824
274.39481	29832
274.40445	29949
274.41406	30102
274.42371	30123
274.43335	30022
274.44299	30253
274.45261	30287
274.46225	30170
274.47189	30085
274.48154	30017
274.49115	29971
274.50079	29960
274.51044	29747
274.52005	29978
274.52969	29913
274.53934	29685
274.54895	29482
274.55859	29267
274.56824	29166
274.57785	29346
274.58749	29528
274.59714	29692
274.60675	29523
274.61639	29280
274.62604	29424
274.63565	29476
274.64529	29401
274.65491	29373
274.66455	29385
274.67419	29426
274.68381	29263
274.69345	29236
274.70306	29200
274.71271	29245
274.72235	29198
274.73196	29110
274.74161	29174
274.75122	29253
274.76086	29254
274.77048	29257
274.78012	29236
274.78976	29184
274.79938	29093
274.80902	28859
274.81863	28630
274.82828	28564
274.83789	28561
274.84753	28523
274.85715	28594
274.86679	28787
274.8764	28772
274.88605	28642
274.89566	28459
274.9053	28540
274.91492	28502
274.92456	28640
274.93417	28857
274.94379	29143
274.95343	29076
274.96304	28922
274.97269	28893
274.9823	29069
274.99194	29117
275.00156	29308
275.01117	29388
275.02081	29355
275.03043	29376
275.04007	29055
275.04968	29034
275.0593	28978
275.06894	29027
275.07855	29074
275.0882	29332
275.09781	29697
275.10742	29875
275.11707	29900
275.12668	29795
275.13629	29790
275.14594	29831
275.15555	29951
275.16516	30082
275.1748	30297
275.18442	30574
275.19403	30428
275.20367	30359
275.21329	30315
275.2229	30348
275.23254	30413
275.24216	30545
275.25177	30894
275.26138	30799
275.27103	30662
275.28064	30623
275.29025	30675
275.29987	30646
275.30951	30934
275.31912	30833
275.32874	30804
275.33835	30757
275.34799	30789
275.3576	30861
275.36722	31015
275.37683	31234
275.38644	31299
275.39609	31400
275.4057	31637
275.41531	31612
275.42493	31636
275.43454	31717
275.44418	31558
275.4538	31465
275.46341	31355
275.47302	31184
275.48264	31209
275.49225	31092
275.50186	30939
275.51151	31206
275.52112	31350
275.53073	31406
275.54034	31610
275.54996	31424
275.55957	31605
275.56918	31641
275.5788	31782
275.58841	32083
275.59805	32623
275.60767	32841
275.61728	32882
275.62689	32668
275.63651	32784
275.64612	32950
275.65573	33073
275.66534	33070
275.67496	33166
275.68457	33268
275.69418	33048
275.7038	33018
275.71341	32731
275.72302	32616
275.73264	32843
275.74225	33133
275.75186	33560
275.76147	33879
275.77109	33859
275.7807	33588
275.79031	33657
275.79993	33820
275.80954	34098
275.81915	34440
275.82877	34651
275.83838	34786
275.84799	34877
275.8576	34859
275.86722	34789
275.87683	34941
275.88641	34828
275.89603	34972
275.90564	35078
275.91525	35069
275.92487	35138
275.93448	34862
275.94409	35070
275.9537	35185
275.96332	35180
275.9729	35092
275.98251	35010
275.99213	35367
276.00174	35155
276.01135	35031
276.02097	35303
276.03058	35391
276.04016	35690
276.04977	36029
276.05939	36246
276.069	36241
276.07861	36316
276.0882	36270
276.09781	36200
276.10742	36175
276.11703	36048
276.12665	36052
276.13623	36431
276.14584	36320
276.15546	36443
276.16507	36428
276.17465	36614
276.18427	36377
276.19388	36150
276.20349	36063
276.21307	36377
276.22269	36316
276.2323	36382
276.24191	36551
276.2515	36413
276.26111	36361
276.27072	36421
276.2803	36191
276.28992	36439
276.29953	37047
276.30911	37020
276.31873	36987
276.32834	36622
276.33792	36738
276.34753	36720
276.35715	37019
276.36673	37143
276.37634	37411
276.38596	37778
276.39554	37521
276.40515	37740
276.41473	37900
276.42435	37904
276.43396	37881
276.44354	38013
276.45316	38106
276.46274	37894
276.47235	38074
276.48196	37728
276.49155	38023
276.50116	37762
276.51074	37757
276.52036	37649
276.52994	37611
276.53955	37805
276.54913	37906
276.55875	37831
276.56836	37892
276.57794	37972
276.58755	38157
276.59714	38619
276.60675	38704
276.61633	38472
276.62595	38536
276.63553	38691
276.64514	38575
276.65472	38161
276.66431	38239
276.67392	38151
276.6835	38570
276.69312	38209
276.7027	38120
276.71231	38119
276.72189	38400
276.73151	38551
276.74109	38447
276.75067	38643
276.76028	38593
276.76987	38359
276.77948	38310
276.78906	38220
276.79865	38321
276.80826	38434
276.81784	38554
276.82745	38285
276.83704	38553
276.84662	38253
276.85623	38283
276.86581	38291
276.8754	38130
276.88501	38205
276.89459	38356
276.90417	38350
276.91379	38121
276.92337	38381
276.93295	38090
276.94257	38353
276.95215	38499
276.96173	38614
276.97134	38580
276.98093	38560
276.99051	38412
277.00009	38170
277.0097	38301
277.01929	38578
277.02887	38774
277.03845	38816
277.04807	38830
277.05765	39373
277.06723	39016
277.07681	39329
277.08643	38974
277.09601	39020
277.10559	38949
277.11517	38927
277.12476	38765
277.13437	39022
277.14395	38909
277.15353	38768
277.16312	38511
277.1727	38420
277.18228	38588
277.19189	38623
277.20148	38761
277.21106	38999
277.22064	38921
277.23022	38635
277.23981	38824
277.24942	38649
277.259	38750
277.26859	38919
277.27817	38707
277.28775	38829
277.29733	38658
277.30692	38835
277.3165	38537
277.32608	38766
277.33566	38749
277.34525	38768
277.35486	38670
277.36444	38720
277.37402	38990
277.38361	38707
277.39319	39079
277.40277	38764
277.41235	38597
277.42194	38405
277.43152	38418
277.4411	38159
277.45068	38217
277.46027	38237
277.46985	38176
277.47943	38770
277.48901	38474
277.4986	38354
277.50818	38486
277.51776	38522
277.52734	38443
277.53693	38847
277.54651	38950
277.55609	39317
277.56567	39386
277.57526	39182
277.58481	39241
277.59439	39547
277.60397	39357
277.61356	39485
277.62314	39587
277.63272	39587
277.6423	39468
277.65189	39470
277.66147	39001
277.67105	39233
277.6806	39386
277.69019	39116
277.69977	39477
277.70935	39657
277.71893	39934
277.72852	39892
277.7381	39981
277.74765	39973
277.75723	39996
277.76682	40366
277.7764	40251
277.78598	40542
277.79556	40576
277.80511	40464
277.8147	40434
277.82428	40265
277.83386	40569
277.84341	40246
277.853	40319
277.86258	40240
277.87216	40545
277.88174	40282
277.8913	40280
277.90088	40470
277.91046	40254
277.92001	40510
277.9296	40200
277.93918	40176
277.94876	40050
277.95831	40055
277.9679	39819
277.97748	40046
277.98703	39926
277.99661	39984
278.0062	40094
278.01578	40238
278.02533	40406
278.03491	40239
278.04446	39867
278.05405	40019
278.06363	39456
278.07318	39603
278.08276	39182
278.09235	39201
278.1019	38913
278.11148	38966
278.12106	38745
278.13062	38854
278.1402	38668
278.14975	38429
278.15933	38572
278.16891	38265
278.17847	38335
278.18805	38271
278.1976	38669
278.20718	39185
278.21674	38857
278.22632	38984
278.2359	38618
278.24545	38644
278.25504	38847
278.26459	38432
278.27417	38587
278.28372	38428
278.2933	38579
278.30286	38018
278.31244	37791
278.32199	37502
278.33157	37590
278.34113	37289
278.35071	37577
278.36026	37874
278.36984	37875
278.37939	37698
278.38895	37456
278.39853	37140
278.40808	37378
278.41766	37305
278.42722	37642
278.4368	37522
278.44635	37712
278.45593	37394
278.46548	37383
278.47504	37015
278.48462	37103
278.49417	36922
278.50372	36900
278.51331	36807
278.52286	36671
278.53244	36404
278.54199	36276
278.55154	36432
278.56113	36262
278.57068	35948
278.58023	35894
278.58981	35993
278.59937	35617
278.60892	35502
278.6185	35480
278.62805	35360
278.6376	35547
278.64719	35431
278.65674	35606
278.66629	35424
278.67584	35539
278.68542	35321
278.69498	35310
278.70453	35308
278.71411	35143
278.72366	34915
278.73322	35023
278.74277	35144
278.75235	34945
278.7619	35109
278.77145	34947
278.78101	34715
278.79056	34680
278.80014	34501
278.80969	34229
278.81924	34274
278.8288	34205
278.83835	34010
278.84793	34078
278.85748	33697
278.86703	33791
278.87659	33476
278.88614	33610
278.89569	33805
278.90527	33817
278.91483	33751
278.92438	33506
278.93393	33390
278.94348	33246
278.95303	33169
278.96259	33288
278.97214	33385
278.98172	33735
278.99127	33880
279.00082	33670
279.01038	33658
279.01993	33751
279.02948	33708
279.03903	33663
279.04858	33706
279.05814	33728
279.06769	33448
279.07724	33606
279.08679	33519
279.09634	33628
279.1059	33414
279.11545	33196
279.125	33059
279.13455	33211
279.1441	33137
279.15366	33178
279.16321	33236
279.17276	33494
279.18231	33343
279.19186	33450
279.20142	33701
279.21097	33802
279.22052	33415
279.23007	33522
279.23962	33664
279.24918	33621
279.25873	33671
279.26828	33512
279.27783	33679
279.28738	33563
279.29694	33362
279.30649	33220
279.31601	33272
279.32556	33339
279.33511	33337
279.34467	33555
279.35422	33602
279.36377	33335
279.37332	33442
279.38287	33207
279.3924	33209
