Date and Time:                Fri Oct 7 12:50:30.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              200
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



177.97206	6862
177.99368	6560
178.0153	6585
178.03691	6584
178.05853	6580
178.08015	6601
178.10176	6573
178.12338	6613
178.145	6579
178.16661	6596
178.18823	6566
178.20985	6608
178.23146	6557
178.25308	6613
178.27469	6571
178.29631	6591
178.31793	6610
178.33954	6602
178.36116	6577
178.38277	6588
178.40439	6590
178.42599	6601
178.44762	6559
178.46922	6605
178.49084	6603
178.51245	6581
178.53407	6566
178.55568	6560
178.5773	6567
178.59891	6578
178.62053	6559
178.64214	6532
178.66376	6545
178.68536	6553
178.70697	6548
178.72859	6496
178.7502	6537
178.77182	6564
178.79343	6544
178.81503	6574
178.83665	6527
178.85826	6553
178.87987	6552
178.90149	6581
178.9231	6537
178.9447	6555
178.96631	6558
178.98793	6535
179.00954	6541
179.03114	6549
179.05275	6493
179.07437	6534
179.09598	6547
179.11758	6532
179.13919	6530
179.16081	6530
179.18242	6531
179.20403	6510
179.22563	6536
179.24724	6544
179.26884	6551
179.29047	6573
179.31207	6581
179.33368	6572
179.35529	6589
179.37689	6536
179.3985	6550
179.4201	6575
179.44171	6556
179.46332	6563
179.48492	6563
179.50653	6572
179.52814	6586
179.54974	6503
179.57135	6532
179.59296	6533
179.61456	6530
179.63617	6557
179.65778	6552
179.67938	6577
179.70099	6528
179.7226	6596
179.7442	6598
179.76581	6563
179.78741	6596
179.80902	6595
179.83063	6569
179.85223	6576
179.87383	6531
179.89543	6517
179.91704	6559
179.93864	6521
179.96025	6515
179.98186	6550
180.00345	6519
180.02505	6528
180.04666	6520
180.06827	6517
180.08986	6532
180.11147	6530
180.13307	6518
180.15468	6496
180.17627	6518
180.19788	6469
180.21948	6518
180.24107	6525
180.26268	6511
180.28429	6528
180.30589	6507
180.32748	6490
180.34909	6531
180.37068	6513
180.39229	6498
180.41389	6544
180.43549	6513
180.45709	6528
180.47868	6487
