Date and Time:                Fri Oct 7 12:47:06.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              200
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



177.97206	6863
177.99368	6543
178.0153	6549
178.03691	6572
178.05853	6565
178.08015	6579
178.10176	6582
178.12338	6592
178.145	6556
178.16661	6633
178.18823	6574
178.20985	6556
178.23146	6548
178.25308	6558
178.27469	6559
178.29631	6547
178.31793	6556
178.33954	6540
178.36116	6599
178.38277	6575
178.40439	6537
178.42599	6560
178.44762	6561
178.46922	6538
178.49084	6556
178.51245	6520
178.53407	6554
178.55568	6522
178.5773	6520
178.59891	6544
178.62053	6531
178.64214	6512
178.66376	6533
178.68536	6499
178.70697	6520
178.72859	6529
178.7502	6522
178.77182	6503
178.79343	6564
178.81503	6511
178.83665	6543
178.85826	6531
178.87987	6505
178.90149	6516
178.9231	6481
178.9447	6528
178.96631	6511
178.98793	6513
179.00954	6530
179.03114	6502
179.05275	6510
179.07437	6522
179.09598	6523
179.11758	6490
179.13919	6536
179.16081	6538
179.18242	6502
179.20403	6540
179.22563	6506
179.24724	6565
179.26884	6524
179.29047	6567
179.31207	6549
179.33368	6575
179.35529	6550
179.37689	6571
179.3985	6519
179.4201	6559
179.44171	6563
179.46332	6503
179.48492	6504
179.50653	6534
179.52814	6540
179.54974	6545
179.57135	6534
179.59296	6516
179.61456	6524
179.63617	6531
179.65778	6505
179.67938	6510
179.70099	6542
179.7226	6539
179.7442	6593
179.76581	6546
179.78741	6547
179.80902	6557
179.83063	6570
179.85223	6572
179.87383	6513
179.89543	6507
179.91704	6535
179.93864	6502
179.96025	6535
179.98186	6492
180.00345	6504
180.02505	6532
180.04666	6499
180.06827	6475
180.08986	6525
180.11147	6514
180.13307	6490
180.15468	6508
180.17627	6488
180.19788	6451
180.21948	6513
180.24107	6482
180.26268	6489
180.28429	6515
180.30589	6509
180.32748	6480
180.34909	6479
180.37068	6490
180.39229	6472
180.41389	6423
180.43549	6529
180.45709	6481
180.47868	6476
