Date and Time:                Fri Sep 9 17:06:54.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.16
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              384.5
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



363.44	21700
363.46072	20643
363.48141	20574
363.50214	20689
363.52283	20938
363.54355	21027
363.56424	20926
363.58496	20823
363.60565	20864
363.62634	20787
363.64706	20619
363.66776	20491
363.68848	20411
363.70917	20445
363.72986	20562
363.75058	20514
363.77127	20476
363.79199	20501
363.81268	20417
363.83337	20162
363.8541	20040
363.87479	20055
363.89548	20137
363.9162	19904
363.93689	19780
363.95758	19626
363.9783	19443
363.99899	19270
364.01968	19283
364.04037	19308
364.0611	19467
364.08179	19467
364.10248	19299
364.12317	19192
364.14389	18972
364.16458	18881
364.18527	18974
364.20596	19021
364.22668	19104
364.24738	19161
364.26807	18933
364.28876	18888
364.30945	18801
364.33017	18741
364.35086	18723
364.37155	18631
364.39224	18574
364.41293	18547
364.43362	18358
364.45435	18238
364.47504	18201
364.49573	18180
364.51642	17973
364.53711	17935
364.5578	17879
364.57849	17705
364.59918	17634
364.61987	17619
364.64056	17637
364.66129	17576
364.68198	17572
364.70267	17647
364.72336	17622
364.74405	17486
364.76474	17412
364.78543	17413
364.80612	17345
364.82681	17141
364.8475	17086
364.86819	17079
364.88889	17088
364.90958	16902
364.93027	16747
364.95096	16631
364.97165	16670
364.99234	16617
365.01303	16566
365.03369	16590
365.05438	16464
365.07507	16393
365.09576	16421
365.11646	16368
365.13715	16487
365.15784	16523
365.17853	16564
365.19922	16574
365.21991	16505
365.24057	16417
365.26126	16356
365.28195	16348
365.30264	16385
365.32333	16413
365.34402	16507
365.36469	16483
365.38538	16399
365.40607	16352
365.42676	16352
365.44745	16440
365.46811	16588
365.4888	16662
365.50949	16672
365.53018	16684
365.55084	16716
365.57153	16696
365.59222	16808
365.61292	16919
365.63358	17014
365.65427	17104
365.67496	17206
365.69565	17186
365.71631	17316
365.737	17423
365.75769	17498
365.77835	17495
365.79904	17496
365.81973	17530
