Date and Time:                Fri Sep 9 17:11:04.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.16
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              384.5
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



363.44	20643
363.46072	19590
363.48141	19543
363.50214	19590
363.52283	19806
363.54355	19809
363.56424	19633
363.58496	19533
363.60565	19470
363.62634	19419
363.64706	19258
363.66776	19056
363.68848	18988
363.70917	18939
363.72986	18958
363.75058	18938
363.77127	18889
363.79199	18826
363.81268	18771
363.83337	18592
363.8541	18349
363.87479	18439
363.89548	18372
363.9162	18234
363.93689	18126
363.95758	17957
363.9783	17747
363.99899	17657
364.01968	17573
364.04037	17691
364.0611	17775
364.08179	17771
364.10248	17659
364.12317	17492
364.14389	17257
364.16458	17179
364.18527	17233
364.20596	17405
364.22668	17449
364.24738	17478
364.26807	17371
364.28876	17236
364.30945	17199
364.33017	17188
364.35086	17096
364.37155	17132
364.39224	17098
364.41293	16968
364.43362	16920
364.45435	16766
364.47504	16825
364.49573	16730
364.51642	16694
364.53711	16677
364.5578	16628
364.57849	16571
364.59918	16398
364.61987	16429
364.64056	16419
364.66129	16505
364.68198	16532
364.70267	16564
364.72336	16624
364.74405	16523
364.76474	16416
364.78543	16484
364.80612	16439
364.82681	16315
364.8475	16297
364.86819	16317
364.88889	16345
364.90958	16242
364.93027	16004
364.95096	16101
364.97165	16036
364.99234	16089
365.01303	16033
365.03369	16044
365.05438	16115
365.07507	15993
365.09576	16031
365.11646	15995
365.13715	16107
365.15784	16220
365.17853	16306
365.19922	16340
365.21991	16389
365.24057	16302
365.26126	16234
365.28195	16264
365.30264	16340
365.32333	16374
365.34402	16481
365.36469	16524
365.38538	16489
365.40607	16446
365.42676	16497
365.44745	16566
365.46811	16705
365.4888	16769
365.50949	16863
365.53018	16928
365.55084	16909
365.57153	16951
365.59222	17032
365.61292	17173
365.63358	17347
365.65427	17503
365.67496	17506
365.69565	17576
365.71631	17739
365.737	17873
365.75769	17909
365.77835	17951
365.79904	17950
365.81973	17975
