Date and Time:                Fri Sep 9 17:06:26.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.03
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              384.5
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



363.44	18263
363.46072	17357
363.48141	17365
363.50214	17482
363.52283	17560
363.54355	17745
363.56424	17682
363.58496	17574
363.60565	17607
363.62634	17560
363.64706	17455
363.66776	17337
363.68848	17304
363.70917	17399
363.72986	17386
363.75058	17449
363.77127	17384
363.79199	17541
363.81268	17524
363.83337	17400
363.8541	17260
363.87479	17357
363.89548	17357
363.9162	17333
363.93689	17243
363.95758	17199
363.9783	17065
363.99899	17053
364.01968	17000
364.04037	17146
364.0611	17298
364.08179	17351
364.10248	17351
364.12317	17175
364.14389	17042
364.16458	17127
364.18527	17237
364.20596	17327
364.22668	17515
364.24738	17554
364.26807	17471
364.28876	17445
364.30945	17474
364.33017	17473
364.35086	17464
364.37155	17511
364.39224	17557
364.41293	17534
364.43362	17425
364.45435	17424
364.47504	17426
364.49573	17423
364.51642	17363
364.53711	17369
364.5578	17350
364.57849	17332
364.59918	17290
364.61987	17229
364.64056	17304
364.66129	17342
364.68198	17470
364.70267	17565
364.72336	17581
364.74405	17454
364.76474	17407
364.78543	17487
364.80612	17446
364.82681	17339
364.8475	17334
364.86819	17318
364.88889	17331
364.90958	17266
364.93027	17037
364.95096	16998
364.97165	17110
364.99234	17015
365.01303	17032
365.03369	16979
365.05438	17010
365.07507	16955
365.09576	16947
365.11646	16903
365.13715	16980
365.15784	17037
365.17853	17182
365.19922	17142
365.21991	17079
365.24057	17041
365.26126	16893
365.28195	16827
365.30264	16918
365.32333	16972
365.34402	16976
365.36469	17056
365.38538	16948
365.40607	16817
365.42676	16944
365.44745	16889
365.46811	17028
365.4888	17071
365.50949	17088
365.53018	17074
365.55084	17079
365.57153	16998
365.59222	17060
365.61292	17158
365.63358	17258
365.65427	17339
365.67496	17284
365.69565	17266
365.71631	17415
365.737	17399
365.75769	17424
365.77835	17430
365.79904	17403
365.81973	17281
