# wl center%tx left%tx right%tx top%tx bottom%tx
 264.43053  0.00299  0.00000  0.00224  0.00411  0.00299
 264.45169  0.00741  0.00148  0.00297  0.00593  0.00519
 264.47285 -0.00518 -0.00259  0.00259 -0.00111 -0.00481
 264.49404  0.00074  0.00478 -0.00110  0.00404  0.00331
 264.51520  0.00073 -0.00073  0.00110  0.00293  0.00403
 264.53640  0.00219  0.00110  0.00110  0.00329  0.00219
 264.55756  0.00404  0.00073  0.00110  0.00441  0.00367
 264.57876  0.00295  0.00074  0.00479  0.00295  0.00074
 264.59992  0.00221  0.00258  0.00737  0.00516  0.00589
 264.62112 -0.00367  0.00147  0.00183  0.00147  0.00147
 264.64228  0.00147 -0.00330 -0.00293 -0.00366 -0.00183
 264.66348  0.00145  0.00072  0.00290  0.00398  0.00688
 264.68464 -0.00144  0.00000  0.00216  0.00000 -0.00469
 264.70580  0.00324  0.00324  0.00180  0.00072  0.00144
 264.72700  0.00252  0.00072  0.00469  0.00469  0.00397
 264.74816 -0.00253 -0.00469 -0.00361 -0.00072  0.00036
 264.76936  0.00036  0.00359  0.00000  0.00251  0.00000
 264.79052  0.00357  0.00607  0.00607  0.00536  0.00857
 264.81169  0.00394  0.00608  0.00036  0.00572  0.00143
 264.83288  0.00462  0.00462  0.00355  0.00675  0.00533
 264.85403 -0.00177  0.00000  0.00248  0.00000 -0.00248
 264.87520  0.00815  0.00496  0.00531  0.00602  0.00637
 264.89639 -0.00213  0.00036 -0.00320 -0.00568 -0.00107
 264.91756  0.00142 -0.00142  0.00392  0.00249  0.00534
 264.93872 -0.00285 -0.00570 -0.00321 -0.00249 -0.00214
 264.95992  0.00319  0.00071  0.00071  0.00177 -0.00106
 264.98108  0.00071 -0.00035 -0.00177 -0.00035  0.00071
 265.00225 -0.00106 -0.00389 -0.00177 -0.00177 -0.00071
 265.02344  0.00526  0.00491  0.00000  0.00561  0.00246
 265.04460  0.00104  0.00035 -0.00209 -0.00070  0.00278
 265.06577  0.00242  0.00138  0.00311  0.00000  0.00069
 265.08696 -0.00069 -0.00311 -0.00035  0.00276  0.00000
 265.10813  0.00830  0.00449  0.00277  0.00242  0.00415
 265.12929  0.00450  0.00000  0.00380  0.00346  0.00346
 265.15046 -0.00034  0.00138  0.00172  0.00310  0.00000
 265.17165  0.00519  0.00277  0.00657 -0.00069  0.00519
 265.19281  0.00000 -0.00138 -0.00173  0.00207  0.00035
 265.21397  0.00446  0.00000  0.00240  0.00480  0.00069
 265.23513  0.00240  0.00171  0.00822  0.00377  0.00377
 265.25633 -0.00103  0.00274  0.00137  0.00343  0.00137
 265.27749  0.00481  0.00309  0.00824  0.00378  0.00756
 265.29866  0.00344  0.00276  0.00344  0.00103  0.00069
 265.31982 -0.00103  0.00551 -0.00207  0.00103  0.00172
 265.34102  0.00274  0.00445  0.00205  0.00205  0.00719
 265.36218  0.00611  0.00577  0.00237  0.00712  0.00814
 265.38334  0.00034 -0.00374  0.00170 -0.00238  0.00204
 265.40451  0.00342 -0.00205  0.00000  0.00000  0.00308
 265.42567  0.00171 -0.00171  0.00034  0.00103  0.00240
 265.44687  0.00512  0.00444  0.00102  0.00102  0.00239
 265.46803  0.00441 -0.00306  0.00340  0.00408  0.00679
 265.48919  0.00102  0.00238  0.00170 -0.00204  0.00510
 265.51035  0.00169  0.00440  0.00102  0.00169  0.00203
 265.53152  0.00170 -0.00170  0.00339 -0.00102  0.00373
 265.55268  0.00711  0.00407  0.00169  0.00779  0.00440
 265.57384  0.00475  0.00577  0.00577  0.00238  0.00305
 265.59504  0.00682 -0.00068  0.00205  0.00136  0.00102
 265.61620  0.00102  0.00102 -0.00307  0.00341 -0.00239
 265.63737  0.00170  0.00953  0.00613  0.00579  0.00885
 265.65853  0.00135  0.00135  0.00338  0.00304  0.00135
 265.67970  0.00505 -0.00067  0.00236  0.00404  0.00269
 265.70086  0.00235  0.00503  0.00134  0.00402  0.00603
 265.72203  0.00301  0.00234  0.00234  0.00234  0.00167
 265.74319 -0.00234  0.00134  0.00000 -0.00434  0.00100
 265.76434  0.00501  0.00200  0.00301  0.00601  0.00100
 265.78554  0.00201  0.00335  0.00703  0.00268  0.00602
 265.80670  0.00067  0.00101  0.00235  0.00505  0.00168
 265.82787  0.00473  0.00473  0.00101  0.00506 -0.00034
 265.84903  0.00271  0.00373 -0.00034  0.00474  0.00440
 265.87020  0.00545  0.00034 -0.00102  0.00886  0.00136
 265.89136  0.00477  0.00409  0.00306  0.00579  0.00170
 265.91253  0.00137 -0.00068  0.00410  0.00308  0.00000
 265.93369  0.00479  0.00342  0.00342  0.00103  0.00205
 265.95485  0.00169  0.00102  0.00305  0.00576  0.00440
 265.97602  0.00943  0.00472  0.00573  0.00472  0.00876
 265.99718  0.00338  0.00135  0.00101  0.00169  0.00338
 266.01835  0.00406  0.00203  0.00068 -0.00270  0.00169
 266.03950  0.00506  0.00371  0.00101  0.00304  0.00473
 266.06067  0.00439  0.00372 -0.00237  0.00406  0.00372
 266.08183  0.00775 -0.00168 -0.00101  0.00000 -0.00168
 266.10299  0.00033 -0.00234  0.00134 -0.00167 -0.00335
 266.12416  0.00596  0.00663  0.00431  0.00298  0.00928
 266.14532  0.00296 -0.00066  0.00066  0.00263  0.00460
 266.16649  0.00164  0.00164  0.00295  0.00393  0.00033
 266.18765  0.00230  0.00000 -0.00099  0.00000 -0.00066
 266.20882  0.00723  0.00033  0.00493  0.00296  0.00329
 266.22998  0.00196  0.00295  0.00524  0.00295  0.00131
 266.25115  0.00294 -0.00033  0.00359  0.00196  0.00163
 266.27228  0.00557  0.00393  0.00197  0.00066  0.00557
 266.29343  0.00458 -0.00131  0.00360  0.00622  0.00393
 266.31460  0.00457  0.00163  0.00196  0.00065  0.00294
 266.33576  0.00163  0.00260  0.00456  0.00163  0.00228
 266.35693  0.00065  0.00262  0.00000  0.00229  0.00327
 266.37809  0.00164  0.00131  0.00558  0.00591 -0.00033
 266.39926  0.00033  0.00066  0.00132  0.00198  0.00033
 266.42042 -0.00132 -0.00132  0.00264  0.00330  0.00297
 266.44159  0.00066 -0.00329 -0.00165 -0.00230  0.00165
 266.46272  0.00715  0.00195  0.00293  0.00423  0.00358
 266.48388  0.00161  0.00321 -0.00064  0.00257  0.00289
 266.50505  0.00224  0.00320  0.00256  0.00000  0.00448
 266.52621  0.00706  0.00353  0.00642  0.00289  0.00321
 266.54737  0.00647  0.00129  0.00259  0.00647  0.00356
 266.56853  0.00032  0.00356  0.00162  0.00388  0.00129
 266.58970  0.00354  0.00773  0.00483  0.00419  0.00161
 266.61083  0.00160  0.00224 -0.00096 -0.00032  0.00160
 266.63200 -0.00032  0.00222  0.00286  0.00159  0.00445
 266.65316  0.00440  0.00503  0.00755  0.00629  0.00786
 266.67432  0.00755  0.00723  0.00000  0.00503  0.00252
 266.69549  0.00189  0.00661  0.00504  0.00252  0.00315
 266.71662  0.00252 -0.00031  0.00126 -0.00031  0.00031
 266.73779  0.00094  0.00031  0.00157  0.00314  0.00314
 266.75895  0.00284  0.00158  0.00473  0.00725  0.00284
 266.78011  0.00220  0.00283  0.00409  0.00441  0.00409
 266.80124 -0.02068 -0.02600 -0.02162 -0.02506 -0.02381
 266.82241 -0.01566 -0.01535 -0.01535 -0.01441 -0.01910
 266.84357 -0.00345 -0.00752 -0.00470 -0.00595 -0.00721
 266.86473  0.00347  0.00032  0.00441  0.00284  0.00095
 266.88587  0.00316  0.00284  0.00221  0.00221  0.00379
 266.90703  0.00948  0.00348  0.00284  0.00474  0.00759
 266.92820  0.00126 -0.00316  0.00063 -0.00221  0.00158
 266.94936  0.00474  0.00379  0.00189  0.00032  0.00189
 266.97050  0.00569  0.00379  0.00442  0.00411  0.00095
 266.99166  0.00474 -0.00063  0.00126  0.00126  0.00032
 267.01282  0.00126  0.00095  0.00032  0.00221  0.00095
 267.03395  0.00443  0.00063  0.00190  0.00316  0.00443
 267.05511  0.00411  0.00126  0.00632  0.00347  0.00411
 267.07628  0.00189  0.00000  0.00000  0.00094  0.00189
 267.09741  0.00501  0.00125  0.00282  0.00282  0.00469
 267.11858 -0.00031  0.00187  0.00062  0.00000 -0.00250
 267.13974  0.00560 -0.00124  0.00280  0.00591  0.00311
 267.16088  0.00124  0.00403  0.00310 -0.00186  0.00248
 267.18204  0.00248  0.00279  0.00186  0.00279  0.00155
 267.20321  0.00248  0.00000  0.00248  0.00527  0.00341
 267.22433  0.00373  0.00249  0.00435  0.00373  0.00435
 267.24550  0.00468  0.00218  0.00499  0.00468  0.00156
 267.26663  0.00125 -0.00094 -0.00125 -0.00094  0.00188
 267.28779  0.00219  0.00063  0.00031  0.00345  0.00314
 267.30896  0.00375  0.00563  0.00156  0.00031  0.00031
 267.33009  0.00125 -0.00063  0.00031 -0.00125  0.00344
 267.35126  0.00949  0.00474  0.00601  0.00538  0.00822
 267.37239 -0.00095  0.00000  0.00254  0.00476 -0.00254
 267.39356 -0.00032 -0.00284  0.00095 -0.00158  0.00126
 267.41469  0.00569  0.00253  0.00253  0.00190  0.00000
 267.43585 -0.00252  0.00095  0.00126 -0.00221 -0.00095
 267.45701  0.00569  0.00379  0.00316  0.00348  0.00316
 267.47814  0.00884  0.00095  0.00505  0.00221  0.00442
 267.49931  0.00443  0.00221  0.00380  0.00000  0.00063
 267.52044  0.00189  0.00346  0.00000  0.00378  0.00346
 267.54161  0.00188  0.00188  0.00063  0.00000  0.00376
 267.56274  0.00590 -0.00031  0.00590  0.00279  0.00683
 267.58391  0.00123  0.00460 -0.00123  0.00368  0.00583
 267.60504  0.00522 -0.00061 -0.00061  0.00430  0.00645
 267.62621  0.00000 -0.00246 -0.00062  0.00123  0.00062
 267.64733  0.00400  0.00339  0.00524  0.00246  0.00216
 267.66849  0.00463  0.00463  0.00370  0.00463  0.00709
 267.68963  0.00463  0.00154  0.00371  0.00154  0.00216
 267.71079  0.00185  0.00031 -0.00031  0.00247  0.00062
 267.73193  0.00092 -0.00370  0.00123 -0.00247 -0.00123
 267.75309  0.00246  0.00400  0.00308  0.00400  0.00461
 267.77423 -0.00092 -0.00245  0.00031  0.00184  0.00061
 267.79536  0.00400  0.00430  0.00307  0.00154  0.00553
 267.81653  0.00432  0.00031 -0.00093  0.00000  0.00370
 267.83765  0.00279  0.00062  0.00310  0.00248  0.00650
 267.85881  0.00588  0.00186  0.00340  0.00619  0.00093
 267.87995 -0.00154 -0.00401 -0.00062 -0.00185  0.00247
 267.90111  0.00274 -0.00274 -0.00061  0.00152 -0.00182
 267.92225  0.00272  0.00241  0.00362  0.00211  0.00422
 267.94338  0.00633  0.00030  0.00121 -0.00090  0.00000
 267.96455  0.00122  0.00305  0.00183  0.00061  0.00000
 267.98568  0.00183  0.00275  0.00031  0.00397  0.00122
 268.00685  0.00336  0.00214  0.00306  0.00367  0.00183
 268.02797  0.00244  0.00336  0.00458  0.00000  0.00825
 268.04911  0.00518 -0.00152  0.00305  0.00122  0.00213
 268.07027  0.00819  0.00334  0.00486  0.00121  0.00425
 268.09140  0.00000  0.00271  0.00211  0.00241  0.00241
 268.11254  0.00390  0.00450  0.00300  0.00420  0.00090
 268.13370  0.00661  0.00060  0.00060  0.00451  0.00421
 268.15484  0.00332  0.00241  0.00332  0.00211  0.00422
 268.17597  0.00754  0.00392  0.00663  0.00935  0.00814
 268.19714  0.00331  0.00421 -0.00060  0.00060  0.00481
 268.21826  0.00180  0.00270  0.00240 -0.00060  0.00180
 268.23940  0.00481  0.00241  0.00090 -0.00030  0.00211
 268.26056 -0.00090  0.00181  0.00302  0.00211  0.00362
 268.28169  0.00452  0.00271  0.00060  0.00422  0.00090
 268.30283  0.00302  0.00121  0.00241  0.00392  0.00272
 268.32396  0.00271  0.00301  0.00181  0.00271  0.00392
 268.34513  0.00331  0.00211  0.00030  0.00180  0.00481
 268.36626  0.00392  0.00030  0.00362  0.00271  0.00241
 268.38739  0.00963  0.00421  0.00541  0.00331  0.00572
 268.40852  0.00120 -0.00300 -0.00120  0.00000  0.00000
 268.42969 -0.00060 -0.00359 -0.00180  0.00090 -0.00120
 268.45082  0.00539  0.00120  0.00210  0.00150  0.00239
 268.47196  0.00360  0.00300  0.00270  0.00511  0.00511
 268.49309  0.00120  0.00120  0.00270  0.00450  0.00120
 268.51425 -0.00238 -0.00060  0.00298  0.00506  0.00089
 268.53539  0.00356  0.00148  0.00356  0.00444  0.00059
 268.55651  0.00414  0.00059  0.00266  0.00325  0.00414
 268.57765  0.00177 -0.00266  0.00177  0.00797  0.00207
 268.59878  0.00264 -0.00029 -0.00029  0.00000  0.00029
 268.61995  0.00557  0.00440  0.00616  0.00762  0.00528
 268.64108  0.00322  0.00410  0.00410  0.00293  0.00556
 268.66222  0.00322  0.00059  0.00351  0.00117  0.00351
 268.68335  0.00440  0.00323  0.00470  0.00294  0.00440
 268.70448  0.00177  0.00118 -0.00059  0.00265  0.00029
 268.72561  0.00207  0.00355  0.00591  0.00148  0.00177
 268.74674  0.00472  0.00502  0.00443  0.00384  0.00295
 268.76791 -0.00029 -0.00029  0.00000  0.00176  0.00352
 268.78904  0.00321 -0.00058 -0.00029  0.00146  0.00087
 268.81018  0.00377  0.00552  0.00784  0.00406  0.00668
 268.83131  0.00289  0.00376  0.00434  0.00289  0.00839
 268.85245  0.00087 -0.00231 -0.00029  0.00347  0.00174
 268.87358  0.00581  0.00465  0.00785  0.00610  0.00698
 268.89471  0.00233  0.00291 -0.00058  0.00262  0.00262
 268.91584  0.00522  0.00406  0.00435  0.00000  0.00261
 268.93697  0.00348  0.00377  0.00261  0.00087  0.00377
 268.95811  0.00724  0.00695  0.00608  0.00347  0.00897
 268.97927  0.00346  0.00692  0.00519  0.00692  0.00403
 269.00041  0.00661  0.00719  0.00403  0.00431  0.00403
 269.02154  0.00230  0.00461  0.00490  0.00202  0.00374
 269.04268  0.00375  0.00288  0.00317  0.00375  0.00433
 269.06380  0.00259  0.00431  0.00345  0.00230  0.00173
 269.08494  0.00456  0.00371  0.00342  0.00257  0.00257
 269.10607  0.00625  0.00397  0.00653  0.00681  0.00199
 269.12721  0.00085  0.00170  0.00000  0.00113  0.00397
 269.14834  0.00339  0.00368  0.00396  0.00311  0.00226
 269.16947 -0.00226 -0.00425 -0.00538 -0.00255 -0.00057
 269.19061  0.00312  0.00425  0.00312  0.00113  0.00283
 269.21174  0.00594  0.00226 -0.00113  0.00113  0.00198
 269.23287  0.00254  0.00113  0.00226  0.00395  0.00113
 269.25400  0.00533  0.00140  0.00168  0.00253  0.00225
 269.27514 -0.00084  0.00196  0.00224  0.00224  0.00084
 269.29627  0.00419  0.00140  0.00558  0.00502  0.00530
 269.31741  0.00363  0.00837  0.00139  0.00223  0.00558
 269.33854  0.00639  0.00417  0.00250  0.00639  0.00445
 269.35965  0.00527  0.00499  0.00804  0.00721  0.00804
 269.38077  0.00139  0.00167  0.00000  0.00305 -0.00194
 269.40190  0.00056 -0.00028 -0.00389 -0.00167 -0.00167
 269.42304  0.00333  0.00443  0.00360  0.00277  0.00388
 269.44417  0.00805  0.00555  0.00222  0.00278  0.00194
 269.46531  0.00362  0.00195  0.00390  0.00362  0.00028
 269.48644  0.00334  0.00195  0.00195  0.00223  0.00139
 269.50758  0.00250  0.00139  0.00111  0.00361  0.00278
 269.52871  0.00111  0.00055  0.00360 -0.00028  0.00138
 269.54984  0.00585  0.00557  0.00529  0.00557  0.00501
 269.57097  0.00224 -0.00112  0.00196  0.00252  0.00420
 269.59208  0.00593  0.00423  0.00339  0.00649  0.00141
 269.61321  0.00197  0.00141  0.00423  0.00310  0.00451
 269.63434  0.00168 -0.00028  0.00112  0.00168 -0.00084
 269.65548  0.00056  0.00084 -0.00167  0.00391  0.00251
 269.67661  0.00361  0.00499  0.00499  0.00361  0.00361
 269.69774  0.00222  0.00111  0.00083 -0.00111  0.00250
 269.71884  0.00670  0.00307  0.00503  0.00307  0.00335
 269.73998  0.00753  0.00502  0.00362  0.00418  0.00530
 269.76111  0.00332  0.00055 -0.00166 -0.00111  0.00139
 269.78225  0.00444  0.00139  0.00555  0.00693  0.00499
 269.80338  0.00249  0.00332  0.00443  0.00332  0.00332
 269.82449  0.00385  0.00385  0.00302  0.00605  0.00467
 269.84561  0.00385  0.00110 -0.00027  0.00165  0.00110
 269.86674  0.00549  0.00604  0.00330  0.00714  0.00330
 269.88788  0.00138  0.00358  0.00000  0.00358  0.00523
 269.90901  0.00110 -0.00110  0.00165  0.00027 -0.00165
 269.93012  0.00684  0.00575  0.00356  0.00684  0.00712
 269.95125  0.00575  0.00027  0.00301  0.00438  0.00383
 269.97239  0.00359  0.00607  0.00248  0.00165  0.00303
 269.99351  0.00526 -0.00028 -0.00138  0.00304  0.00332
 270.01462  0.00605  0.00467  0.00275  0.00742  0.00385
 270.03575  0.00329  0.00247  0.00329  0.00356  0.00301
 270.05689  0.00520  0.00383  0.00110  0.00438  0.00466
 270.07799  0.00273  0.00082 -0.00027 -0.00027 -0.00027
 270.09912  0.00383  0.00301  0.00767  0.00411  0.00356
 270.12026 -0.00110 -0.00219  0.00137 -0.00055 -0.00082
 270.14135  0.00414  0.00249  0.00000  0.00414  0.00414
 270.16249  0.00306  0.00222  0.00056  0.00194  0.00667
 270.18362  0.00640  0.00779  0.00612  0.00445  0.00556
 270.20476  0.00333  0.00722 -0.00083  0.00278  0.00139
 270.22586  0.00692  0.00332  0.00637  0.00443  0.00526
 270.24700  0.00633  0.00660  0.00440  0.00550  0.00935
 270.26809  0.00385 -0.00082  0.00220 -0.00137  0.00082
 270.28923  0.00137  0.00549  0.00110  0.00549  0.00302
 270.31036  0.00304  0.00083 -0.00055  0.00028 -0.00387
 270.33146  0.00028 -0.00083  0.00221  0.00028  0.00055
 270.35260  0.00744  0.00193  0.00248  0.00413  0.00248
 270.37373  0.00331  0.00000  0.00166  0.00469  0.00083
 270.39484  0.00357 -0.00247  0.00192  0.00137  0.00302
 270.41596  0.00518  0.00164  0.00164  0.00245  0.00464
 270.43707  0.00651  0.00569  0.00569  0.00624  0.00488
 270.45820  0.00732  0.00244  0.00515  0.00352  0.00298
 270.47934  0.00299  0.00190  0.00435 -0.00027  0.00272
 270.50044  0.00217 -0.00163  0.00163  0.00136  0.00244
 270.52158  0.00324  0.00756  0.00513  0.00243  0.00513
 270.54267  0.00162 -0.00135  0.00216  0.00243  0.00162
 270.56381  0.00027  0.00135  0.00215  0.00215  0.00242
 270.58491  0.00402  0.00107  0.00536  0.00536  0.00295
 270.60604  0.00374  0.00321 -0.00053  0.00241  0.00294
 270.62715  0.00269  0.00188  0.00511  0.00457  0.00296
 270.64828  0.00540  0.00459  0.00972  0.00378  0.00405
 270.66939  0.00081  0.00135  0.00000  0.00162  0.00081
 270.69051  0.00457  0.00672  0.00296  0.00538  0.00565
 270.71162  0.00241  0.00508  0.00401  0.00428  0.00615
 270.73275  0.00509  0.00482  0.00723  0.00562  0.00562
 270.75386  0.00641  0.00748  0.00347  0.00641  0.00401
 270.77499  0.00635  0.00053  0.00291  0.00212  0.00450
 270.79610  0.00447  0.00316  0.00289  0.00579  0.00421
 270.81722  0.00473  0.00473  0.00499  0.00420  0.00604
 270.83832 -0.00185  0.00079 -0.00079 -0.00026  0.00211
 270.85946  0.00211  0.00369  0.00105  0.00158  0.00738
 270.88056  0.00473  0.00316  0.00605  0.00342  0.00605
 270.90170  0.00499  0.00052  0.00577  0.00709  0.00079
 270.92280  0.00157 -0.00026  0.00523  0.00261 -0.00209
 270.94390  0.00000  0.00026  0.00130  0.00182  0.00130
 270.96503  0.00440  0.00207  0.00259  0.00181  0.00104
 270.98614  0.00338  0.00156 -0.00130  0.00104  0.00104
 271.00727 -0.00183  0.00339  0.00287  0.00235  0.00470
 271.02838  0.00705  0.00836  0.00496  0.00653  0.00105
 271.04948  0.00156 -0.00156  0.00078  0.00026 -0.00182
 271.07062  0.00677  0.00104  0.00469  0.00495  0.00521
 271.09171  0.00207  0.00310  0.00414  0.00440  0.00388
 271.11284  0.00489  0.00360  0.00798  0.00335  0.00309
 271.13395  0.00464  0.00284  0.00541  0.00644  0.00309
 271.15505  0.00467  0.00545  0.00753  0.00441  0.00312
 271.17619  0.00599  0.00312  0.00182 -0.00182  0.00286
 271.19729  0.00674  0.00311  0.00493  0.00311  0.00778
 271.21839  0.00259  0.00363 -0.00234  0.00311  0.00285
 271.23952  0.00026  0.00336  0.00207  0.00233  0.00284
 271.26063  0.00439  0.00388  0.00672  0.00775  0.00620
 271.28173  0.00518  0.00155  0.00233  0.00414  0.00207
 271.30287  0.00414  0.00155  0.00414  0.00336  0.00362
 271.32397  0.00829  0.00907  0.00544  0.00726  0.00518
 271.34507  0.00648  0.00570  0.00493  0.00493  0.00130
 271.36617  0.00078  0.00649  0.00441  0.00623  0.00441
 271.38730  0.00466  0.00259  0.00311  0.00155  0.00311
 271.40841  0.00491  0.00284  0.00388  0.00672  0.00362
 271.42951  0.00309  0.00386  0.00592  0.00335  0.00360
 271.45065  0.00435  0.00384  0.00256  0.00102  0.00486
 271.47174  0.00511  0.00460  0.00485  0.00409  0.00792
 271.49285  0.00231  0.00256  0.00307  0.00179  0.00154
 271.51395  0.00231  0.00257  0.00257 -0.00077  0.00103
 271.53506  0.00644  0.00644  0.00618  0.00438  0.00721
 271.55619  0.00465  0.00336  0.00336  0.00387  0.00594
 271.57729  0.00958  0.00595  0.00595  0.00725  0.00362
 271.59839  0.00444  0.00287  0.00209  0.00365  0.00287
 271.61950  0.00339  0.00313  0.00391  0.00183  0.00313
 271.64063  0.00000  0.00262  0.00288 -0.00131  0.00157
 271.66173  0.00497  0.00288  0.00235  0.00026  0.00288
 271.68284  0.00496  0.00313  0.00417  0.00496  0.00548
 271.70393  0.00570  0.00647  0.00725  0.00440  0.00751
 271.72504  0.00541  0.00258  0.00438  0.00464  0.00541
 271.74614  0.00207  0.00052  0.00155  0.00336  0.00233
 271.76728  0.00934  0.00415  0.00805  0.00415  0.00649
 271.78838  0.00571  0.00208  0.00571  0.00623  0.00519
 271.80949  0.00363  0.00130  0.00026  0.00155  0.00233
 271.83058  0.00440  0.00569  0.00492  0.00750  0.00673
 271.85169  0.00718  0.00513  0.00179  0.00589  0.00641
 271.87279  0.00380  0.00253  0.00329  0.00279  0.00482
 271.89390  0.00378  0.00731  0.00580  0.00605  0.00806
 271.91500  0.00355  0.00329  0.00101  0.00405  0.00304
 271.93612  0.00404  0.00430  0.00480  0.00455  0.00404
 271.95723  0.00704  0.00755  0.00352  0.00729  0.00629
 271.97833  0.00376  0.00025  0.00301  0.00401  0.00526
 271.99944  0.00327  0.00403  0.00176  0.00353  0.00604
 272.02054  0.00429  0.00151  0.00328  0.00328  0.00631
 272.04165  0.00379  0.00151  0.00303  0.00303  0.00530
 272.06274  0.00656  0.00555  0.00454  0.00429  0.00555
 272.08385  0.00708  0.00531  0.00809  0.00227  0.00354
 272.10495  0.00607  0.00683  0.00860  0.00202  0.00582
 272.12606  0.00685  0.00076  0.00127  0.00254  0.00330
 272.14716  0.00228  0.00431  0.00254  0.00635  0.00228
 272.16826  0.00356  0.00204  0.00076  0.00025  0.00153
 272.18936  0.00634  0.00406  0.00431  0.00583  0.00685
 272.21046  0.00476  0.00226  0.00501  0.00326  0.00376
 272.23157  0.00348  0.00323  0.00547  0.00447  0.00472
 272.25267  0.00322  0.00322  0.00372  0.00322  0.00223
 272.27378  0.00574  0.00599  0.00674  0.00349  0.00749
 272.29487  0.00275  0.00450  0.00425  0.00350  0.00100
 272.31598  0.00899  0.00200  0.00574  0.00450  0.00549
 272.33708  0.00447  0.00447  0.00398  0.00248  0.00323
 272.35819  0.00494  0.00198  0.00519  0.00470  0.00173
 272.37929  0.00466  0.00687  0.00638  0.00663  0.00491
 272.40039  0.00537  0.00342  0.00342  0.00684  0.00781
 272.42149  0.00561  0.00366  0.00561  0.00536  0.00293
 272.44260  0.00000  0.00073  0.00268 -0.00122  0.00122
 272.46370  0.00391  0.00269  0.00538  0.00611  0.00367
 272.48478  0.00613  0.00147  0.00441  0.00270  0.00539
 272.50587  0.00172  0.00295 -0.00025  0.00517  0.00148
 272.52697  0.00419  0.00197  0.00542  0.00271  0.00419
 272.54808  0.00392  0.00392  0.00490  0.00318  0.00441
 272.56918  0.00147  0.00049  0.00122  0.00024 -0.00049
 272.59029  0.00270  0.00490  0.00294  0.00539  0.00343
 272.61139  0.00688  0.00540  0.00467  0.00614  0.00491
 272.63249  0.00196  0.00416  0.00294  0.00343  0.00588
 272.65359  0.00759  0.00269  0.00538  0.00563  0.00612
 272.67467  0.00513  0.00464  0.00488  0.00513  0.00635
 272.69577  0.00441  0.00563  0.00514  0.00514  0.00563
 272.71688  0.00444  0.00568  0.00666  0.00716  0.00740
 272.73797  0.00939  0.00544  0.00297  0.00840  0.00766
 272.75908  0.00521  0.00297  0.00397  0.00496  0.00273
 272.78018  0.00841  0.00594  0.00668  0.00668  0.00767
 272.80126  0.00223  0.00470  0.00396  0.00321  0.00495
 272.82236  0.00444  0.00616  0.00814  0.00567  0.00789
 272.84345  0.00562  0.00562  0.00537  0.00562  0.00562
 272.86456  0.00389  0.00316  0.00462  0.00462  0.00389
 272.88563  0.00508  0.00581  0.00484  0.00533  0.00436
 272.90674  0.00484  0.00387  0.00024  0.00145  0.00435
 272.92784  0.00750  0.00750  0.00967  0.00604  0.00604
 272.94894  0.00532  0.00653  0.00484  0.00556  0.00556
 272.97004  0.00705  0.00657  0.00584  0.00511  0.00584
 272.99112  0.00462  0.00632  0.00705  0.00681  0.00511
 273.01222  0.00438  0.00267  0.00778  0.00657  0.00559
 273.03333  0.00705  0.00778  0.00486  0.00583  0.00437
 273.05439  0.00656  0.00413  0.00413  0.00656  0.00559
 273.07550  0.00854  0.00829  0.00756  0.00707  0.01049
 273.09660  0.00466  0.00564  0.00343  0.00343  0.00466
 273.11770  0.00637  0.00514  0.00514  0.00514  0.00294
 273.13878  0.00587  0.00489  0.00660  0.00563  0.00391
 273.15987  0.00463  0.00634  0.00293  0.00537  0.00659
 273.18098  0.00563  0.00685  0.00416  0.00636  0.00587
 273.20205  0.00663  0.00344  0.00540  0.00516  0.00393
 273.22316  0.00123  0.00442  0.00344  0.00638  0.00344
 273.24426  0.00419  0.00271  0.00591  0.00665  0.00591
 273.26533  0.00540  0.00516  0.00516  0.00319  0.00540
 273.28643  0.00245  0.00098  0.00563  0.00392  0.00367
 273.30754  0.00291  0.00315  0.00654  0.00533  0.00630
 273.32861  0.00312  0.00360  0.00576  0.00528  0.00480
 273.34972  0.00530  0.00241  0.00313  0.00482  0.00313
 273.37078  0.00773  0.00725  0.00628  0.00676  0.00531
 273.39189  0.00626  0.00770  0.00313  0.00698  0.00602
 273.41299  0.00629  0.00701  0.00798  0.00919  0.00798
 273.43407  0.00800  0.00849  0.00800  0.00703  0.01236
 273.45517  0.00798  0.00870  0.00653  0.00846  0.00629
 273.47623  0.00796  0.00676  0.00869  0.00434  0.00748
 273.49734  0.00459  0.00580  0.00314  0.00628  0.00604
 273.51841  0.01064  0.00484  0.00943  0.00822  0.00943
 273.53952  0.01018  0.00849  0.00873  0.00970  0.00824
 273.56062  0.00854  0.00610  0.00585  0.00707  0.00488
 273.58169  0.00929  0.00783  0.00832  0.00856  0.00636
 273.60279  0.00537  0.00366  0.00269  0.00439  0.00342
 273.62387  0.00605  0.00556  0.00435  0.00484  0.00702
 273.64497  0.00885  0.00718  0.00526  0.00813  0.00837
 273.66605  0.00692  0.00477  0.00453  0.00739  0.00739
 273.68714  0.00812  0.00573  0.01075  0.00908  0.01004
 273.70822  0.00674  0.00481  0.00722  0.00481  0.00867
 273.72932  0.00917  0.00386  0.00652  0.00845  0.00700
 273.75040  0.00769  0.00793  0.00745  0.00793  0.00648
 273.77150  0.01049  0.00906  0.01096  0.01311  0.00882
