# wl 	 %tx
 208.47757  14.08495
 208.49904  14.11384
 208.52052  14.14678
 208.54200  14.20535
 208.56347  14.22662
 208.58495  14.34556
 208.60642  14.34719
 208.62790  14.35497
 208.64937  14.46132
 208.67085  14.44605
 208.69232  14.49201
 208.71379  14.55773
 208.73526  14.59566
 208.75674  14.62564
 208.77821  14.66883
 208.79968  14.71822
 208.82114  14.72318
 208.84262  14.79743
 208.86409  14.84776
 208.88557  14.86637
 208.90704  14.92248
 208.92850  14.96307
 208.94997  14.96444
 208.97145  15.04944
 208.99292  15.04153
 209.01440  15.08632
 209.03587  15.16129
 209.05733  15.18834
 209.07881  15.17743
 209.10028  15.27236
 209.12175  15.32414
 209.14322  15.30961
 209.16469  15.41899
 209.18615  15.40670
 209.20763  15.46314
 209.22910  15.46464
 209.25056  15.52390
 209.27203  15.57311
 209.29349  15.62805
 209.31496  15.64648
 209.33644  15.71176
 209.35790  15.73451
 209.37937  15.74469
 209.40083  15.83049
 209.42231  15.86311
 209.44376  15.87359
 209.46524  15.88986
 209.48670  15.95895
 209.50817  15.98834
 209.52964  16.03231
 209.55111  16.08112
 209.57257  16.07650
 209.59404  16.10046
 209.61550  16.19677
 209.63697  16.20687
 209.65844  16.24673
 209.67991  16.20729
 209.70137  16.35781
 209.72282  16.36851
 209.74430  16.37103
 209.76576  16.41032
 209.78722  16.47494
 209.80869  16.50139
 209.83015  16.53468
 209.85161  16.54907
 209.87309  16.59627
 209.89455  16.60022
 209.91600  16.66393
 209.93748  16.69050
 209.95894  16.74108
 209.98040  16.76654
 210.00185  16.83828
 210.02333  16.87453
 210.04479  16.88895
 210.06625  16.93385
 210.08771  16.96054
 210.10917  16.97483
 210.13064  17.02554
 210.15210  17.01572
 210.17356  17.09071
 210.19502  17.14855
 210.21647  17.14080
 210.23794  17.23182
 210.25939  17.21299
 210.28086  17.29704
 210.30233  17.28443
 210.32379  17.29535
 210.34525  17.36186
 210.36671  17.40919
 210.38817  17.42583
 210.40962  17.43630
 210.43109  17.46338
 210.45254  17.53603
 210.47401  17.56986
 210.49546  17.60998
 210.51692  17.65277
 210.53838  17.66977
 210.55984  17.66722
 210.58129  17.73127
 210.60274  17.72872
 210.62420  17.78405
 210.64566  17.82388
 210.66712  17.86200
 210.68858  17.86959
 210.71004  17.89329
 210.73150  17.96774
 210.75296  17.96100
 210.77440  18.02684
 210.79586  18.03503
 210.81732  18.08824
 210.83878  18.09946
 210.86023  18.12651
 210.88168  18.17966
 210.90314  18.22254
 210.92460  18.24175
 210.94605  18.24375
 210.96750  18.33569
 210.98896  18.37928
 211.01042  18.37351
 211.03186  18.42366
 211.05332  18.45098
 211.07479  18.47490
 211.09623  18.51108
 211.11769  18.55895
 211.13914  18.61668
 211.16059  18.57303
 211.18205  18.63408
 211.20351  18.64692
 211.22495  18.64474
 211.24641  18.73366
 211.26785  18.71544
 211.28931  18.75394
 211.31075  18.77083
 211.33222  18.82241
 211.35366  18.86927
 211.37512  18.86337
 211.39657  18.91052
 211.41802  18.90052
 211.43947  18.94202
 211.46092  19.00931
 211.48237  19.02638
 211.50383  19.03060
 211.52528  19.07406
 211.54671  19.09921
 211.56818  19.10428
 211.58962  19.10798
 211.61108  19.13289
 211.63252  19.22901
 211.65397  19.21712
 211.67542  19.25462
 211.69687  19.29821
 211.71831  19.30432
 211.73977  19.34520
 211.76122  19.37522
 211.78266  19.38498
 211.80411  19.39871
 211.82556  19.45678
 211.84701  19.51585
 211.86845  19.54235
 211.88990  19.52863
 211.91135  19.53418
 211.93280  19.59215
 211.95424  19.57833
 211.97569  19.61868
 211.99713  19.64246
 212.01857  19.68167
 212.04003  19.70149
 212.06148  19.68577
 212.08293  19.73760
 212.10436  19.79244
 212.12581  19.77718
 212.14725  19.83158
 212.16870  19.83042
 212.19014  19.86141
 212.21159  19.91120
 212.23303  19.88333
 212.25447  19.94679
 212.27591  19.93959
 212.29736  19.95252
 212.31880  19.99053
 212.34025  20.02920
 212.36169  20.00118
 212.38314  20.05620
 212.40458  20.03523
 212.42602  20.09766
 212.44747  20.14580
 212.46891  20.13768
 212.49036  20.17583
 212.51180  20.16586
 212.53325  20.19665
 212.55467  20.24329
 212.57612  20.27091
 212.59756  20.29070
 212.61901  20.30156
