Date and Time:                Mon Oct 17 12:19:03.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	301
257.97354	306
257.99478	305
258.01605	303
258.03732	301
258.05856	310
258.07983	304
258.1011	299
258.12234	308
258.14362	303
258.16489	314
258.18613	306
258.2074	308
258.22864	304
258.24991	309
258.27118	310
258.29242	298
258.31369	306
258.33493	311
258.3562	303
258.37744	302
258.39871	306
258.41998	305
258.44122	309
258.46249	311
258.48373	303
258.505	306
258.52625	307
258.54752	299
258.56876	310
258.59003	303
258.61127	305
258.63254	312
258.65378	300
258.67505	301
258.69629	302
258.71756	299
258.7388	302
258.76007	306
258.78131	299
258.80255	304
258.82382	306
258.84506	301
258.86633	306
258.88757	310
258.90884	306
258.93008	303
258.95132	305
258.9726	305
258.99384	305
259.01511	304
259.03635	302
259.05759	306
259.07886	302
259.1001	306
259.12134	316
259.14261	312
259.16385	304
259.18509	303
259.20636	302
259.2276	301
259.24884	310
259.27011	305
259.29135	299
259.31259	310
259.33386	304
259.3551	307
259.37634	305
259.39758	303
259.41885	307
259.44009	302
259.46133	302
259.48257	310
259.50385	309
259.52509	304
259.54633	292
259.56757	313
259.58884	304
259.61008	307
259.63132	304
259.65256	311
259.6738	309
259.69507	305
259.71631	301
259.73755	304
259.75879	305
259.78003	306
259.80127	307
259.82254	304
259.84378	306
259.86502	300
259.88626	300
259.9075	312
259.92874	310
259.94998	304
259.97125	303
259.99249	304
260.01373	308
260.03497	305
260.05621	311
260.07745	305
260.09869	307
260.11993	310
260.14117	298
260.16241	305
260.18365	305
260.2049	306
260.22614	308
260.24738	307
260.26865	304
260.28989	299
260.31113	305
260.33237	306
260.35361	301
260.37485	301
260.39609	303
260.41733	304
260.43857	304
260.45981	298
260.48102	298
260.50226	301
260.5235	305
260.54474	303
260.56598	311
260.58722	306
260.60846	307
260.6297	306
260.65094	308
260.67218	302
260.69342	308
260.71466	301
260.7359	304
260.75714	306
