Date and Time:                Mon Oct 17 12:03:07.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	305
257.97354	301
257.99478	309
258.01605	306
258.03732	302
258.05856	303
258.07983	309
258.1011	302
258.12234	307
258.14362	299
258.16489	304
258.18613	299
258.2074	303
258.22864	307
258.24991	304
258.27118	309
258.29242	306
258.31369	304
258.33493	304
258.3562	303
258.37744	303
258.39871	307
258.41998	305
258.44122	304
258.46249	305
258.48373	307
258.505	310
258.52625	301
258.54752	305
258.56876	305
258.59003	308
258.61127	305
258.63254	304
258.65378	303
258.67505	302
258.69629	307
258.71756	304
258.7388	299
258.76007	307
258.78131	308
258.80255	305
258.82382	309
258.84506	309
258.86633	307
258.88757	306
258.90884	311
258.93008	306
258.95132	309
258.9726	302
258.99384	309
259.01511	307
259.03635	309
259.05759	302
259.07886	303
259.1001	306
259.12134	305
259.14261	305
259.16385	306
259.18509	307
259.20636	303
259.2276	305
259.24884	301
259.27011	308
259.29135	310
259.31259	308
259.33386	304
259.3551	303
259.37634	308
259.39758	311
259.41885	301
259.44009	303
259.46133	296
259.48257	309
259.50385	306
259.52509	304
259.54633	308
259.56757	305
259.58884	312
259.61008	301
259.63132	307
259.65256	310
259.6738	307
259.69507	310
259.71631	298
259.73755	305
259.75879	311
259.78003	306
259.80127	295
259.82254	303
259.84378	310
259.86502	307
259.88626	303
259.9075	304
259.92874	305
259.94998	304
259.97125	304
259.99249	305
260.01373	308
260.03497	309
260.05621	305
260.07745	300
260.09869	301
260.11993	306
260.14117	307
260.16241	306
260.18365	308
260.2049	304
260.22614	306
260.24738	302
260.26865	310
260.28989	300
260.31113	308
260.33237	307
260.35361	298
260.37485	301
260.39609	304
260.41733	303
260.43857	306
260.45981	305
260.48102	309
260.50226	307
260.5235	303
260.54474	309
260.56598	307
260.58722	304
260.60846	311
260.6297	310
260.65094	302
260.67218	309
260.69342	309
260.71466	304
260.7359	305
260.75714	307
