Date and Time:                Mon Oct 17 12:00:15.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	306
257.97354	299
257.99478	312
258.01605	300
258.03732	307
258.05856	313
258.07983	307
258.1011	310
258.12234	307
258.14362	303
258.16489	308
258.18613	306
258.2074	310
258.22864	302
258.24991	304
258.27118	302
258.29242	306
258.31369	306
258.33493	303
258.3562	304
258.37744	304
258.39871	304
258.41998	304
258.44122	302
258.46249	308
258.48373	309
258.505	305
258.52625	304
258.54752	302
258.56876	305
258.59003	312
258.61127	303
258.63254	303
258.65378	307
258.67505	304
258.69629	304
258.71756	302
258.7388	312
258.76007	306
258.78131	304
258.80255	311
258.82382	299
258.84506	304
258.86633	300
258.88757	306
258.90884	306
258.93008	304
258.95132	308
258.9726	304
258.99384	308
259.01511	306
259.03635	309
259.05759	308
259.07886	300
259.1001	307
259.12134	303
259.14261	312
259.16385	304
259.18509	304
259.20636	306
259.2276	304
259.24884	308
259.27011	308
259.29135	301
259.31259	306
259.33386	311
259.3551	307
259.37634	304
259.39758	311
259.41885	308
259.44009	310
259.46133	304
259.48257	308
259.50385	302
259.52509	307
259.54633	303
259.56757	304
259.58884	301
259.61008	303
259.63132	301
259.65256	307
259.6738	303
259.69507	308
259.71631	307
259.73755	310
259.75879	305
259.78003	305
259.80127	305
259.82254	300
259.84378	310
259.86502	307
259.88626	308
259.9075	305
259.92874	302
259.94998	298
259.97125	309
259.99249	297
260.01373	304
260.03497	305
260.05621	310
260.07745	304
260.09869	303
260.11993	308
260.14117	305
260.16241	300
260.18365	310
260.2049	312
260.22614	300
260.24738	303
260.26865	304
260.28989	306
260.31113	302
260.33237	309
260.35361	301
260.37485	302
260.39609	302
260.41733	304
260.43857	302
260.45981	304
260.48102	308
260.50226	304
260.5235	305
260.54474	306
260.56598	306
260.58722	308
260.60846	314
260.6297	298
260.65094	306
260.67218	301
260.69342	304
260.71466	304
260.7359	308
260.75714	304
