Date and Time:                Mon Oct 17 12:30:11.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	304
257.97354	300
257.99478	303
258.01605	297
258.03732	301
258.05856	297
258.07983	296
258.1011	303
258.12234	303
258.14362	302
258.16489	301
258.18613	311
258.2074	300
258.22864	296
258.24991	302
258.27118	296
258.29242	300
258.31369	302
258.33493	299
258.3562	304
258.37744	296
258.39871	302
258.41998	302
258.44122	293
258.46249	305
258.48373	305
258.505	306
258.52625	307
258.54752	298
258.56876	301
258.59003	301
258.61127	297
258.63254	298
258.65378	300
258.67505	298
258.69629	301
258.71756	298
258.7388	303
258.76007	300
258.78131	294
258.80255	307
258.82382	303
258.84506	305
258.86633	294
258.88757	295
258.90884	299
258.93008	301
258.95132	303
258.9726	303
258.99384	302
259.01511	299
259.03635	300
259.05759	298
259.07886	298
259.1001	301
259.12134	296
259.14261	299
259.16385	297
259.18509	299
259.20636	302
259.2276	300
259.24884	304
259.27011	301
259.29135	307
259.31259	301
259.33386	301
259.3551	299
259.37634	303
259.39758	301
259.41885	297
259.44009	298
259.46133	304
259.48257	293
259.50385	301
259.52509	298
259.54633	301
259.56757	302
259.58884	303
259.61008	298
259.63132	304
259.65256	301
259.6738	298
259.69507	301
259.71631	308
259.73755	297
259.75879	296
259.78003	302
259.80127	305
259.82254	298
259.84378	301
259.86502	301
259.88626	307
259.9075	304
259.92874	303
259.94998	295
259.97125	297
259.99249	302
260.01373	297
260.03497	308
260.05621	300
260.07745	302
260.09869	292
260.11993	303
260.14117	306
260.16241	302
260.18365	297
260.2049	305
260.22614	299
260.24738	300
260.26865	305
260.28989	303
260.31113	304
260.33237	303
260.35361	301
260.37485	304
260.39609	294
260.41733	302
260.43857	301
260.45981	297
260.48102	304
260.50226	301
260.5235	298
260.54474	295
260.56598	304
260.58722	303
260.60846	303
260.6297	297
260.65094	300
260.67218	295
260.69342	294
260.71466	305
260.7359	299
260.75714	302
