Date and Time:                Mon Oct 17 12:15:37.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	310
257.97354	307
257.99478	310
258.01605	309
258.03732	303
258.05856	304
258.07983	304
258.1011	308
258.12234	310
258.14362	308
258.16489	303
258.18613	315
258.2074	310
258.22864	307
258.24991	305
258.27118	304
258.29242	312
258.31369	310
258.33493	310
258.3562	305
258.37744	307
258.39871	306
258.41998	307
258.44122	303
258.46249	306
258.48373	303
258.505	307
258.52625	301
258.54752	310
258.56876	306
258.59003	304
258.61127	311
258.63254	300
258.65378	302
258.67505	300
258.69629	305
258.71756	305
258.7388	304
258.76007	304
258.78131	309
258.80255	306
258.82382	305
258.84506	300
258.86633	305
258.88757	301
258.90884	306
258.93008	304
258.95132	310
258.9726	307
258.99384	304
259.01511	308
259.03635	307
259.05759	303
259.07886	313
259.1001	310
259.12134	309
259.14261	302
259.16385	313
259.18509	310
259.20636	301
259.2276	305
259.24884	303
259.27011	307
259.29135	304
259.31259	307
259.33386	301
259.3551	303
259.37634	308
259.39758	307
259.41885	304
259.44009	308
259.46133	309
259.48257	310
259.50385	307
259.52509	305
259.54633	306
259.56757	304
259.58884	302
259.61008	305
259.63132	308
259.65256	306
259.6738	302
259.69507	304
259.71631	304
259.73755	310
259.75879	301
259.78003	307
259.80127	311
259.82254	308
259.84378	306
259.86502	299
259.88626	306
259.9075	305
259.92874	308
259.94998	302
259.97125	313
259.99249	304
260.01373	305
260.03497	302
260.05621	300
260.07745	303
260.09869	302
260.11993	300
260.14117	304
260.16241	309
260.18365	308
260.2049	304
260.22614	311
260.24738	304
260.26865	315
260.28989	304
260.31113	306
260.33237	298
260.35361	312
260.37485	306
260.39609	311
260.41733	306
260.43857	306
260.45981	309
260.48102	303
260.50226	312
260.5235	303
260.54474	310
260.56598	311
260.58722	307
260.60846	308
260.6297	295
260.65094	311
260.67218	305
260.69342	303
260.71466	309
260.7359	305
260.75714	305
