Date and Time:                Mon Oct 17 12:26:11.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	311
257.97354	315
257.99478	305
258.01605	307
258.03732	307
258.05856	305
258.07983	304
258.1011	307
258.12234	304
258.14362	305
258.16489	309
258.18613	303
258.2074	308
258.22864	301
258.24991	309
258.27118	310
258.29242	305
258.31369	306
258.33493	307
258.3562	305
258.37744	307
258.39871	304
258.41998	300
258.44122	302
258.46249	307
258.48373	302
258.505	304
258.52625	307
258.54752	311
258.56876	304
258.59003	302
258.61127	311
258.63254	305
258.65378	305
258.67505	307
258.69629	304
258.71756	306
258.7388	307
258.76007	306
258.78131	302
258.80255	303
258.82382	307
258.84506	311
258.86633	307
258.88757	310
258.90884	297
258.93008	312
258.95132	306
258.9726	308
258.99384	304
259.01511	307
259.03635	309
259.05759	309
259.07886	304
259.1001	306
259.12134	305
259.14261	310
259.16385	305
259.18509	308
259.20636	304
259.2276	306
259.24884	310
259.27011	308
259.29135	309
259.31259	307
259.33386	306
259.3551	305
259.37634	303
259.39758	307
259.41885	305
259.44009	306
259.46133	307
259.48257	314
259.50385	302
259.52509	306
259.54633	311
259.56757	305
259.58884	303
259.61008	304
259.63132	306
259.65256	305
259.6738	302
259.69507	309
259.71631	302
259.73755	304
259.75879	301
259.78003	298
259.80127	307
259.82254	307
259.84378	303
259.86502	307
259.88626	303
259.9075	308
259.92874	308
259.94998	303
259.97125	310
259.99249	308
260.01373	302
260.03497	308
260.05621	303
260.07745	303
260.09869	305
260.11993	308
260.14117	306
260.16241	308
260.18365	300
260.2049	309
260.22614	308
260.24738	307
260.26865	302
260.28989	306
260.31113	298
260.33237	304
260.35361	307
260.37485	302
260.39609	305
260.41733	300
260.43857	300
260.45981	309
260.48102	299
260.50226	307
260.5235	307
260.54474	311
260.56598	306
260.58722	307
260.60846	299
260.6297	305
260.65094	304
260.67218	305
260.69342	303
260.71466	307
260.7359	299
260.75714	309
