Date and Time:                Mon Oct 17 12:23:13.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	308
257.97354	301
257.99478	302
258.01605	306
258.03732	305
258.05856	302
258.07983	303
258.1011	306
258.12234	310
258.14362	306
258.16489	297
258.18613	311
258.2074	300
258.22864	299
258.24991	301
258.27118	306
258.29242	304
258.31369	308
258.33493	305
258.3562	307
258.37744	308
258.39871	311
258.41998	305
258.44122	304
258.46249	301
258.48373	308
258.505	313
258.52625	307
258.54752	301
258.56876	303
258.59003	310
258.61127	301
258.63254	305
258.65378	311
258.67505	306
258.69629	305
258.71756	297
258.7388	305
258.76007	302
258.78131	305
258.80255	304
258.82382	300
258.84506	312
258.86633	305
258.88757	300
258.90884	300
258.93008	304
258.95132	301
258.9726	307
258.99384	306
259.01511	303
259.03635	302
259.05759	311
259.07886	303
259.1001	297
259.12134	311
259.14261	301
259.16385	309
259.18509	304
259.20636	308
259.2276	302
259.24884	305
259.27011	307
259.29135	305
259.31259	303
259.33386	309
259.3551	308
259.37634	309
259.39758	307
259.41885	304
259.44009	306
259.46133	310
259.48257	305
259.50385	306
259.52509	306
259.54633	300
259.56757	305
259.58884	303
259.61008	310
259.63132	307
259.65256	305
259.6738	302
259.69507	306
259.71631	307
259.73755	300
259.75879	303
259.78003	306
259.80127	305
259.82254	305
259.84378	305
259.86502	303
259.88626	311
259.9075	307
259.92874	306
259.94998	308
259.97125	304
259.99249	306
260.01373	305
260.03497	298
260.05621	303
260.07745	306
260.09869	310
260.11993	303
260.14117	302
260.16241	302
260.18365	300
260.2049	307
260.22614	307
260.24738	309
260.26865	305
260.28989	303
260.31113	299
260.33237	304
260.35361	301
260.37485	305
260.39609	308
260.41733	304
260.43857	297
260.45981	311
260.48102	303
260.50226	304
260.5235	314
260.54474	307
260.56598	301
260.58722	304
260.60846	311
260.6297	310
260.65094	305
260.67218	302
260.69342	306
260.71466	294
260.7359	306
260.75714	302
