Date and Time:                Mon Oct 17 12:27:06.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	301
257.97354	307
257.99478	305
258.01605	307
258.03732	300
258.05856	304
258.07983	305
258.1011	310
258.12234	304
258.14362	306
258.16489	295
258.18613	311
258.2074	306
258.22864	304
258.24991	298
258.27118	300
258.29242	303
258.31369	300
258.33493	309
258.3562	305
258.37744	299
258.39871	306
258.41998	304
258.44122	302
258.46249	309
258.48373	299
258.505	308
258.52625	309
258.54752	306
258.56876	303
258.59003	310
258.61127	305
258.63254	307
258.65378	305
258.67505	304
258.69629	301
258.71756	304
258.7388	305
258.76007	306
258.78131	307
258.80255	298
258.82382	303
258.84506	307
258.86633	303
258.88757	299
258.90884	313
258.93008	306
258.95132	308
258.9726	299
258.99384	303
259.01511	305
259.03635	298
259.05759	305
259.07886	313
259.1001	304
259.12134	303
259.14261	304
259.16385	296
259.18509	308
259.20636	304
259.2276	305
259.24884	304
259.27011	305
259.29135	306
259.31259	308
259.33386	304
259.3551	298
259.37634	307
259.39758	302
259.41885	303
259.44009	308
259.46133	308
259.48257	301
259.50385	301
259.52509	309
259.54633	311
259.56757	310
259.58884	300
259.61008	304
259.63132	306
259.65256	303
259.6738	303
259.69507	300
259.71631	305
259.73755	300
259.75879	297
259.78003	301
259.80127	304
259.82254	300
259.84378	303
259.86502	304
259.88626	303
259.9075	302
259.92874	309
259.94998	297
259.97125	304
259.99249	302
260.01373	302
260.03497	307
260.05621	306
260.07745	297
260.09869	307
260.11993	303
260.14117	309
260.16241	300
260.18365	301
260.2049	309
260.22614	303
260.24738	303
260.26865	300
260.28989	304
260.31113	300
260.33237	301
260.35361	301
260.37485	306
260.39609	306
260.41733	304
260.43857	301
260.45981	304
260.48102	299
260.50226	303
260.5235	298
260.54474	302
260.56598	296
260.58722	303
260.60846	307
260.6297	302
260.65094	298
260.67218	308
260.69342	303
260.71466	305
260.7359	307
260.75714	302
