Date and Time:                Mon Oct 17 12:30:53.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	4922
257.97354	4681
257.99478	4693
258.01605	4683
258.03732	4703
258.05856	4716
258.07983	4753
258.1011	4737
258.12234	4730
258.14362	4735
258.16489	4715
258.18613	4655
258.2074	4647
258.22864	4669
258.24991	4675
258.27118	4695
258.29242	4682
258.31369	4712
258.33493	4745
258.3562	4725
258.37744	4722
258.39871	4727
258.41998	4743
258.44122	4753
258.46249	4767
258.48373	4777
258.505	4778
258.52625	4782
258.54752	4808
258.56876	4813
258.59003	4835
258.61127	4832
258.63254	4884
258.65378	4869
258.67505	4863
258.69629	4850
258.71756	4853
258.7388	4918
258.76007	4901
258.78131	4931
258.80255	4915
258.82382	4873
258.84506	4827
258.86633	4856
258.88757	4875
258.90884	4938
258.93008	4928
258.95132	4969
258.9726	4960
258.99384	4942
259.01511	4925
259.03635	4993
259.05759	4972
259.07886	4985
259.1001	5004
259.12134	5011
259.14261	5060
259.16385	5023
259.18509	5094
259.20636	5083
259.2276	5046
259.24884	5108
259.27011	5108
259.29135	5101
259.31259	5107
259.33386	5090
259.3551	5073
259.37634	5076
259.39758	5068
259.41885	5047
259.44009	5027
259.46133	5023
259.48257	5056
259.50385	5041
259.52509	5084
259.54633	5039
259.56757	5059
259.58884	5084
259.61008	5079
259.63132	5117
259.65256	5101
259.6738	5100
259.69507	5137
259.71631	5170
259.73755	5185
259.75879	5234
259.78003	5232
259.80127	5211
259.82254	5210
259.84378	5227
259.86502	5241
259.88626	5223
259.9075	5219
259.92874	5235
259.94998	5230
259.97125	5244
259.99249	5241
260.01373	5245
260.03497	5311
260.05621	5339
260.07745	5323
260.09869	5340
260.11993	5301
260.14117	5355
260.16241	5365
260.18365	5369
260.2049	5442
260.22614	5437
260.24738	5440
260.26865	5442
260.28989	5414
260.31113	5409
260.33237	5405
260.35361	5470
260.37485	5491
260.39609	5494
