Date and Time:                Mon Oct 17 11:57:20.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	314
257.97354	309
257.99478	307
258.01605	311
258.03732	306
258.05856	306
258.07983	302
258.1011	305
258.12234	303
258.14362	309
258.16489	307
258.18613	303
258.2074	302
258.22864	309
258.24991	300
258.27118	302
258.29242	309
258.31369	311
258.33493	310
258.3562	302
258.37744	305
258.39871	303
258.41998	302
258.44122	301
258.46249	308
258.48373	305
258.505	305
258.52625	298
258.54752	311
258.56876	303
258.59003	307
258.61127	301
258.63254	309
258.65378	309
258.67505	299
258.69629	313
258.71756	301
258.7388	306
258.76007	301
258.78131	307
258.80255	305
258.82382	309
258.84506	304
258.86633	311
258.88757	305
258.90884	308
258.93008	303
258.95132	307
258.9726	302
258.99384	301
259.01511	306
259.03635	304
259.05759	311
259.07886	301
259.1001	301
259.12134	310
259.14261	310
259.16385	310
259.18509	298
259.20636	307
259.2276	306
259.24884	304
259.27011	306
259.29135	299
259.31259	305
259.33386	306
259.3551	305
259.37634	307
259.39758	310
259.41885	306
259.44009	305
259.46133	310
259.48257	301
259.50385	305
259.52509	306
259.54633	307
259.56757	308
259.58884	299
259.61008	306
259.63132	306
259.65256	305
259.6738	308
259.69507	304
259.71631	315
259.73755	303
259.75879	304
259.78003	308
259.80127	308
259.82254	308
259.84378	307
259.86502	315
259.88626	307
259.9075	304
259.92874	300
259.94998	302
259.97125	304
259.99249	304
260.01373	305
260.03497	304
260.05621	304
260.07745	308
260.09869	305
260.11993	305
260.14117	302
260.16241	300
260.18365	306
260.2049	312
260.22614	308
260.24738	304
260.26865	301
260.28989	302
260.31113	302
260.33237	313
260.35361	307
260.37485	309
260.39609	304
260.41733	302
260.43857	302
260.45981	304
260.48102	301
260.50226	302
260.5235	311
260.54474	298
260.56598	303
260.58722	302
260.60846	312
260.6297	300
260.65094	304
260.67218	311
260.69342	307
260.71466	304
260.7359	300
260.75714	306
