Date and Time:                Mon Oct 17 11:54:06.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	4847
257.97354	4580
257.99478	4594
258.01605	4586
258.03732	4599
258.05856	4640
258.07983	4634
258.1011	4617
258.12234	4633
258.14362	4651
258.16489	4635
258.18613	4574
258.2074	4560
258.22864	4570
258.24991	4587
258.27118	4603
258.29242	4618
258.31369	4624
258.33493	4638
258.3562	4652
258.37744	4600
258.39871	4672
258.41998	4646
258.44122	4645
258.46249	4679
258.48373	4683
258.505	4693
258.52625	4721
258.54752	4709
258.56876	4707
258.59003	4728
258.61127	4751
258.63254	4762
258.65378	4741
258.67505	4778
258.69629	4744
258.71756	4732
258.7388	4771
258.76007	4786
258.78131	4800
258.80255	4835
258.82382	4806
258.84506	4767
258.86633	4733
258.88757	4796
258.90884	4830
258.93008	4812
258.95132	4828
258.9726	4870
258.99384	4896
259.01511	4851
259.03635	4850
259.05759	4894
259.07886	4924
259.1001	4889
259.12134	4919
259.14261	4960
259.16385	4937
259.18509	4999
259.20636	5007
259.2276	4984
259.24884	4972
259.27011	4968
259.29135	4980
259.31259	4980
259.33386	4978
259.3551	4984
259.37634	4994
259.39758	4932
259.41885	4928
259.44009	4946
259.46133	4920
259.48257	4954
259.50385	4951
259.52509	4994
259.54633	4979
259.56757	4986
259.58884	4983
259.61008	4994
259.63132	4996
259.65256	5012
259.6738	5016
259.69507	5094
259.71631	5059
259.73755	5105
259.75879	5101
259.78003	5136
259.80127	5126
259.82254	5117
259.84378	5132
259.86502	5129
259.88626	5116
259.9075	5100
259.92874	5106
259.94998	5134
259.97125	5137
259.99249	5153
260.01373	5150
260.03497	5181
260.05621	5255
260.07745	5209
260.09869	5253
260.11993	5238
260.14117	5239
260.16241	5266
260.18365	5284
260.2049	5325
260.22614	5335
260.24738	5326
260.26865	5319
260.28989	5338
260.31113	5340
260.33237	5330
260.35361	5314
260.37485	5379
260.39609	5380
