Date and Time:                Mon Oct 17 12:30:44.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	4918
257.97354	4700
257.99478	4697
258.01605	4658
258.03732	4684
258.05856	4740
258.07983	4747
258.1011	4719
258.12234	4705
258.14362	4695
258.16489	4745
258.18613	4646
258.2074	4613
258.22864	4666
258.24991	4695
258.27118	4728
258.29242	4720
258.31369	4718
258.33493	4737
258.3562	4746
258.37744	4726
258.39871	4710
258.41998	4733
258.44122	4749
258.46249	4778
258.48373	4741
258.505	4792
258.52625	4779
258.54752	4815
258.56876	4811
258.59003	4821
258.61127	4826
258.63254	4866
258.65378	4862
258.67505	4862
258.69629	4862
258.71756	4871
258.7388	4897
258.76007	4937
258.78131	4902
258.80255	4890
258.82382	4880
258.84506	4846
258.86633	4840
258.88757	4886
258.90884	4922
258.93008	4914
258.95132	4969
258.9726	4950
258.99384	4930
259.01511	4957
259.03635	4979
259.05759	4964
259.07886	5002
259.1001	5009
259.12134	5010
259.14261	5022
259.16385	5054
259.18509	5086
259.20636	5094
259.2276	5046
259.24884	5081
259.27011	5109
259.29135	5077
259.31259	5093
259.33386	5082
259.3551	5030
259.37634	5106
259.39758	5058
259.41885	5023
259.44009	5020
259.46133	5032
259.48257	5033
259.50385	5083
259.52509	5080
259.54633	5090
259.56757	5052
259.58884	5073
259.61008	5053
259.63132	5068
259.65256	5085
259.6738	5126
259.69507	5148
259.71631	5163
259.73755	5167
259.75879	5178
259.78003	5234
259.80127	5199
259.82254	5237
259.84378	5202
259.86502	5216
259.88626	5233
259.9075	5214
259.92874	5227
259.94998	5208
259.97125	5273
259.99249	5235
260.01373	5248
260.03497	5279
260.05621	5366
260.07745	5340
260.09869	5306
260.11993	5342
260.14117	5345
260.16241	5372
260.18365	5391
260.2049	5416
260.22614	5444
260.24738	5478
260.26865	5440
260.28989	5429
260.31113	5432
260.33237	5417
260.35361	5450
260.37485	5489
260.39609	5502
