Date and Time:                Mon Oct 17 12:29:48.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	302
257.97354	301
257.99478	300
258.01605	301
258.03732	294
258.05856	303
258.07983	301
258.1011	301
258.12234	303
258.14362	305
258.16489	304
258.18613	301
258.2074	300
258.22864	301
258.24991	299
258.27118	299
258.29242	298
258.31369	302
258.33493	301
258.3562	303
258.37744	306
258.39871	295
258.41998	306
258.44122	299
258.46249	294
258.48373	300
258.505	307
258.52625	303
258.54752	299
258.56876	306
258.59003	292
258.61127	297
258.63254	300
258.65378	298
258.67505	300
258.69629	297
258.71756	301
258.7388	296
258.76007	304
258.78131	303
258.80255	305
258.82382	301
258.84506	297
258.86633	302
258.88757	303
258.90884	298
258.93008	299
258.95132	301
258.9726	302
258.99384	306
259.01511	301
259.03635	308
259.05759	302
259.07886	300
259.1001	301
259.12134	298
259.14261	300
259.16385	304
259.18509	305
259.20636	302
259.2276	299
259.24884	297
259.27011	301
259.29135	301
259.31259	302
259.33386	302
259.3551	302
259.37634	295
259.39758	298
259.41885	298
259.44009	304
259.46133	298
259.48257	299
259.50385	306
259.52509	299
259.54633	304
259.56757	298
259.58884	302
259.61008	302
259.63132	298
259.65256	305
259.6738	299
259.69507	302
259.71631	300
259.73755	309
259.75879	303
259.78003	301
259.80127	302
259.82254	305
259.84378	300
259.86502	300
259.88626	297
259.9075	305
259.92874	303
259.94998	305
259.97125	301
259.99249	297
260.01373	296
260.03497	303
260.05621	307
260.07745	302
260.09869	301
260.11993	297
260.14117	303
260.16241	301
260.18365	300
260.2049	298
260.22614	301
260.24738	296
260.26865	304
260.28989	294
260.31113	302
260.33237	300
260.35361	295
260.37485	300
260.39609	301
260.41733	303
260.43857	306
260.45981	302
260.48102	305
260.50226	301
260.5235	302
260.54474	296
260.56598	299
260.58722	302
260.60846	303
260.6297	302
260.65094	301
260.67218	297
260.69342	296
260.71466	296
260.7359	303
260.75714	296
