Date and Time:                Mon Oct 17 12:08:38.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279.6
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



257.95227	304
257.97354	306
257.99478	306
258.01605	313
258.03732	301
258.05856	303
258.07983	302
258.1011	305
258.12234	306
258.14362	305
258.16489	309
258.18613	308
258.2074	312
258.22864	303
258.24991	307
258.27118	309
258.29242	308
258.31369	308
258.33493	302
258.3562	312
258.37744	304
258.39871	305
258.41998	307
258.44122	306
258.46249	312
258.48373	305
258.505	309
258.52625	295
258.54752	312
258.56876	309
258.59003	305
258.61127	304
258.63254	306
258.65378	310
258.67505	312
258.69629	304
258.71756	310
258.7388	301
258.76007	310
258.78131	304
258.80255	307
258.82382	309
258.84506	304
258.86633	307
258.88757	308
258.90884	301
258.93008	308
258.95132	303
258.9726	314
258.99384	305
259.01511	304
259.03635	306
259.05759	307
259.07886	307
259.1001	304
259.12134	306
259.14261	305
259.16385	306
259.18509	302
259.20636	309
259.2276	307
259.24884	308
259.27011	308
259.29135	302
259.31259	306
259.33386	306
259.3551	305
259.37634	307
259.39758	311
259.41885	298
259.44009	307
259.46133	301
259.48257	308
259.50385	306
259.52509	305
259.54633	306
259.56757	310
259.58884	310
259.61008	304
259.63132	305
259.65256	302
259.6738	310
259.69507	305
259.71631	307
259.73755	305
259.75879	310
259.78003	307
259.80127	307
259.82254	303
259.84378	308
259.86502	310
259.88626	305
259.9075	307
259.92874	302
259.94998	303
259.97125	309
259.99249	307
260.01373	310
260.03497	307
260.05621	300
260.07745	306
260.09869	302
260.11993	307
260.14117	309
260.16241	309
260.18365	304
260.2049	303
260.22614	301
260.24738	305
260.26865	310
260.28989	306
260.31113	302
260.33237	308
260.35361	313
260.37485	304
260.39609	304
260.41733	306
260.43857	301
260.45981	304
260.48102	306
260.50226	304
260.5235	305
260.54474	305
260.56598	306
260.58722	301
260.60846	309
260.6297	303
260.65094	311
260.67218	300
260.69342	307
260.71466	302
260.7359	307
260.75714	303
