Date and Time:                Mon Apr 25 12:59:04.000 2022
389.31696	692
389.32568	679
389.33441	667
389.34314	673
389.35187	652
389.3606	667
389.36932	693
389.37802	653
389.38675	661
389.39548	701
389.40421	664
389.41293	710
389.42166	658
389.43039	667
389.43912	683
389.44785	715
389.45654	673
389.46527	687
389.474	667
389.48273	674
389.49146	681
389.50018	673
389.50891	666
389.51761	654
389.52634	673
389.53506	671
389.54379	722
389.55252	660
389.56122	654
389.56995	659
389.57867	661
389.5874	666
389.59613	654
389.60483	665
389.61356	647
389.62228	694
389.63101	659
389.63971	660
389.64844	647
389.65717	646
389.66586	647
389.67459	650
389.68332	635
389.69205	644
389.70074	643
389.70947	708
389.7182	632
389.7269	653
389.73563	667
389.74435	638
389.75305	690
389.76178	670
389.77051	645
389.77921	661
389.78793	657
389.79666	655
389.80536	667
389.81409	651
389.82278	665
389.83151	639
389.84024	641
389.84894	685
389.85767	647
389.86636	634
389.87509	649
389.88382	658
389.89252	650
389.90125	637
389.90994	639
389.91867	648
389.92737	639
389.9361	641
389.94479	651
389.95352	616
389.96222	627
389.97095	691
389.97964	670
389.98837	658
389.99707	641
390.0058	639
390.0145	628
390.02322	678
390.03192	641
390.04065	631
390.04935	624
390.05807	646
390.06677	646
390.0755	670
390.0842	647
390.0929	655
390.10162	641
390.11032	644
390.11905	644
390.12775	643
390.13644	638
390.14517	627
390.15387	659
390.1626	679
390.1713	648
390.17999	704
390.18872	645
390.19742	650
390.20612	650
390.21484	626
390.22354	640
390.23224	643
390.24097	649
390.24966	615
390.25836	698
390.26709	627
390.27579	631
390.28448	637
390.29318	637
390.30191	623
390.31061	618
390.31931	675
390.32803	632
390.33673	650
390.34543	605
390.35413	629
390.36285	669
390.37155	635
390.38025	611
390.38895	611
390.39764	634
390.40637	620
390.41507	640
390.42377	651
390.43246	644
390.44116	633
390.44989	730
390.45859	672
390.46729	630
390.47598	644
390.48468	616
390.49338	632
390.50208	667
390.5108	634
390.5195	637
390.5282	620
390.5369	625
390.54559	624
390.55429	629
390.56299	647
390.57169	644
390.58038	636
390.58908	650
390.59781	622
390.60651	624
390.6152	627
390.6239	626
390.6326	628
390.6413	644
390.64999	613
390.65869	620
390.66739	623
390.67609	646
390.68478	619
390.69348	635
390.70218	622
390.71088	608
390.71957	621
390.72827	624
390.73697	629
390.74567	636
390.75436	624
390.76306	638
390.77176	653
390.78046	630
390.78912	630
390.79782	627
390.80652	633
390.81522	635
390.82391	639
390.83261	632
390.84131	676
390.85001	642
390.8587	631
390.8674	628
390.87607	607
390.88477	628
390.89346	627
390.90216	630
390.91086	614
390.91956	644
390.92825	629
390.93692	666
390.94562	629
390.95432	611
390.96301	619
390.97171	617
390.98038	613
390.98907	622
390.99777	621
391.00647	637
391.01517	618
391.02383	610
391.03253	615
391.04123	706
391.04993	604
391.05859	623
391.06729	634
391.07599	668
391.08469	630
391.09335	693
391.10205	628
391.11075	625
391.11942	621
391.12811	647
391.13681	785
391.14548	662
391.15417	624
391.16287	625
391.17154	604
391.18024	619
391.18893	623
391.1976	629
391.2063	633
391.215	625
391.22366	626
391.23236	618
391.24106	658
391.24973	640
391.25842	616
391.26709	614
391.27579	612
391.28448	621
391.29315	613
391.30185	610
391.31052	640
391.31921	625
391.32788	654
391.33658	608
391.34525	612
391.35394	616
391.36261	633
391.37131	626
391.38	615
391.38867	642
391.39737	632
391.40604	624
391.41473	627
391.4234	601
391.43207	634
391.44077	635
391.44943	626
391.45813	629
391.4668	678
391.47549	618
391.48416	625
391.49286	672
391.50153	822
391.51019	627
391.51889	624
391.52756	636
391.53625	626
391.54492	682
391.55359	633
391.56229	639
391.57095	622
391.57965	622
391.58832	610
391.59698	629
391.60568	617
391.61435	616
391.62302	623
391.63171	718
391.64038	616
391.64905	625
391.65775	822
391.66641	613
391.67508	623
391.68378	658
391.69244	642
391.70111	608
391.70978	619
391.71848	627
391.72714	639
391.73581	631
391.74451	640
391.75317	683
391.76184	620
391.77051	630
391.77917	634
391.78787	621
391.79654	675
391.80521	637
391.81387	622
391.82257	627
391.83124	670
391.8399	651
391.84857	638
391.85724	677
391.86591	624
391.8746	619
391.88327	635
391.89194	632
391.9006	684
391.90927	655
391.91794	636
391.92661	628
391.9353	639
391.94397	636
391.95264	676
391.9613	628
391.96997	649
391.97864	655
391.9873	639
391.99597	645
392.00464	630
392.01331	670
392.02197	642
392.03064	641
392.03931	672
392.04797	650
392.05664	644
392.06534	654
392.07401	667
392.08267	717
392.09134	641
392.10001	648
392.10867	650
392.11734	667
392.12598	632
392.13464	681
392.14331	701
392.15198	698
392.16064	641
392.16931	661
392.17798	638
392.18665	633
392.19531	679
392.20398	631
392.21265	648
392.22131	659
392.22998	636
392.23865	654
392.24731	659
392.25595	630
392.26462	636
392.27328	644
392.28195	739
392.29062	1111
392.29929	618
392.30795	640
392.31659	645
392.32526	620
392.33392	657
392.34259	650
392.35126	629
392.35992	704
392.36856	630
392.37723	622
392.38589	941
392.39456	609
392.40323	663
392.41187	632
392.42053	690
392.4292	631
392.43787	651
392.4465	684
392.45517	667
392.46384	633
392.4725	721
392.48114	650
392.48981	697
392.49847	640
392.50711	636
392.51578	626
392.52444	641
392.53308	642
392.54175	626
392.55042	626
392.55905	681
392.56772	624
392.57639	633
392.58502	633
392.59369	650
392.60236	648
392.61099	720
392.61966	746
392.62833	654
392.63696	655
392.64563	628
392.65427	655
392.66293	671
392.6716	623
392.68024	627
392.6889	632
392.69754	632
392.70621	646
392.71484	637
392.72351	635
392.73215	627
392.74081	637
392.74948	630
392.75812	657
392.76678	619
392.77542	657
392.78409	670
392.79272	638
392.80139	619
392.81003	634
392.8187	628
392.82733	700
392.83597	628
392.84464	632
392.85327	632
392.86194	634
392.87057	639
392.87924	645
392.88788	641
392.89655	641
392.90518	619
392.91382	637
392.92249	627
392.93112	619
392.93979	637
392.94843	636
392.95706	618
392.96573	661
392.97437	621
392.983	622
392.99167	618
393.00031	698
393.00894	637
393.01761	633
393.02625	637
393.03488	616
393.04355	641
393.05219	635
393.06082	679
393.06949	613
393.07813	630
393.08676	650
393.09543	614
393.10406	633
393.1127	633
393.12134	633
393.13	638
393.13864	636
393.14728	637
393.15591	660
393.16455	633
393.17322	650
393.18185	626
393.19049	648
393.19913	644
393.20779	632
393.21643	645
393.22507	635
393.2337	640
393.24234	622
393.25098	639
393.25964	627
393.26828	659
393.27692	620
393.28555	622
393.29419	631
393.30283	625
393.31146	619
393.3201	633
393.32877	631
393.3374	623
393.34604	656
393.35468	635
393.36331	632
393.37195	639
393.38058	632
393.38922	646
393.39786	637
393.40649	637
393.41513	640
393.42377	623
393.4324	631
393.44104	635
393.44968	640
393.45831	673
393.46695	648
393.47559	664
393.48422	722
393.49286	677
393.5015	685
393.51013	632
393.51877	633
393.5274	646
393.53604	632
393.54468	641
393.55331	638
393.56195	637
393.57059	625
393.57922	628
393.58786	629
393.5965	643
393.60513	633
393.61374	657
393.62238	632
393.63101	634
393.63965	637
393.64828	631
393.65692	630
393.66556	630
393.67419	637
393.6828	636
393.69144	631
393.70007	646
393.70871	642
393.71735	688
393.72598	664
393.73459	716
393.74323	642
393.75186	643
393.7605	636
393.76913	640
393.77774	619
393.78638	621
393.79501	628
393.80365	634
393.81226	644
393.82089	625
393.82953	622
393.83817	657
393.84677	624
393.85541	634
393.86404	624
393.87265	629
393.88129	648
393.88992	632
393.89853	655
393.90717	628
393.9158	644
393.92444	640
393.93304	633
393.94168	635
393.95029	626
393.95892	660
393.96756	627
393.97617	692
393.9848	645
393.99344	633
394.00204	642
394.01068	623
394.01929	632
394.02792	657
394.03656	643
394.04517	626
394.0538	628
394.06241	682
394.07104	631
394.07965	630
394.08829	637
394.09689	633
394.10553	643
394.11417	630
394.12277	648
394.13141	638
394.14001	635
394.14865	632
394.15726	631
394.16589	675
394.1745	663
394.18314	643
394.19174	631
394.20035	638
394.20898	639
394.21759	634
394.22623	650
394.23483	628
394.24347	632
394.25208	632
394.26071	646
394.26932	629
394.27792	666
394.28656	649
394.29517	667
394.3038	639
394.31241	623
394.32101	663
394.32965	639
394.33826	636
394.34686	699
394.3555	647
394.36411	638
394.37271	639
394.38135	639
394.38995	813
394.39856	658
394.4072	635
394.4158	641
394.42441	642
394.43304	645
394.44165	641
394.45026	639
394.45886	644
394.4675	647
394.4761	643
394.48471	650
394.49332	627
394.50195	629
394.51056	665
394.51917	638
394.52777	630
394.53641	630
394.54501	641
394.55362	651
394.56223	682
394.57083	700
394.57944	637
394.58807	685
394.59668	615
394.60529	667
394.61389	633
394.6225	670
394.6311	654
394.63974	641
394.64835	615
394.65695	635
394.66556	636
394.67416	640
394.68277	651
394.69138	654
394.69998	637
394.70859	632
394.71719	640
394.72583	687
394.73444	649
394.74304	641
394.75165	654
394.76025	808
394.76886	616
394.77747	695
394.78607	681
394.79468	674
394.80328	676
394.81189	640
394.8205	619
394.8291	651
394.83771	627
394.84631	659
394.85492	642
394.86353	638
394.87213	642
394.88074	709
394.88934	673
394.89795	680
394.90656	623
394.91516	631
394.92374	634
394.93234	705
394.94095	633
394.94955	643
394.95816	654
394.96677	626
394.97537	638
394.98398	635
394.99258	652
395.00116	682
395.00977	633
395.01837	647
395.02698	642
395.03558	648
395.04419	635
395.0528	636
395.06137	650
395.06998	650
395.07858	627
395.08719	639
395.09579	624
395.10437	655
395.11298	634
395.12158	633
395.13019	651
395.13876	658
395.14737	627
395.15598	678
395.16458	655
395.17316	654
395.18176	645
395.19037	628
395.19897	664
395.20755	625
395.21616	648
395.22476	631
395.23334	669
395.24194	641
395.25055	637
395.25912	637
395.26773	640
395.27634	645
395.28491	628
395.29352	649
395.30212	633
395.3107	629
395.31931	702
395.32791	641
395.33649	651
395.34509	630
395.35367	637
395.36227	637
395.37088	701
395.37946	654
395.38806	680
395.39664	645
395.40524	690
395.41382	637
395.42242	655
395.431	638
395.43961	632
395.44821	639
395.45679	627
395.46539	639
395.47397	663
395.48257	642
395.49115	730
395.49976	646
395.50833	667
395.51694	638
395.52551	640
395.53409	646
395.54269	651
395.55127	642
395.55988	679
395.56845	643
395.57706	663
395.58563	637
395.59424	638
395.60281	660
395.61139	657
395.62	626
395.62857	692
395.63718	655
395.64575	640
395.65433	638
395.66293	690
395.67151	670
395.68008	630
395.68869	649
395.69727	658
395.70584	673
395.71445	637
395.72302	652
395.7316	644
395.7402	637
395.74878	654
395.75735	647
395.76596	643
395.77454	660
395.78311	645
395.79169	651
395.80029	647
395.80887	649
395.81744	635
395.82602	641
395.83463	644
395.8432	627
395.85178	656
395.86035	675
395.86893	635
395.87753	670
395.88611	651
395.89468	642
395.90326	633
395.91183	670
395.92044	683
395.92902	710
395.93759	652
395.94617	642
395.95474	682
395.96332	670
395.97192	643
395.9805	641
395.98907	636
395.99765	637
396.00623	655
396.0148	653
396.02338	644
396.03195	628
396.04053	662
396.0491	637
396.05768	653
396.06628	652
396.07486	668
396.08344	657
396.09201	648
396.10059	661
396.10916	679
396.11774	633
396.12631	642
396.13489	634
396.14346	636
396.15204	661
396.16061	636
396.16919	635
396.17776	637
396.18634	725
396.19492	640
396.20349	632
396.21207	648
396.22061	640
396.22919	641
396.23776	637
396.24634	659
396.25491	670
396.26349	635
396.27206	643
396.28064	641
396.28922	649
396.29779	660
396.30637	650
396.31491	650
396.32349	646
396.33206	630
396.34064	639
396.34921	646
396.35779	641
396.36636	669
396.37491	647
396.38348	631
396.39206	628
396.40063	689
396.40921	633
396.41776	653
396.42633	635
396.43491	692
396.44348	667
396.45203	670
396.4606	675
396.46918	639
396.47775	635
396.4863	650
396.49487	635
396.50345	641
396.51202	661
396.52057	639
396.52914	646
396.53772	650
396.54626	625
396.55484	644
396.56342	651
396.57199	637
396.58054	633
396.58911	639
396.59766	627
396.60623	655
396.61481	644
396.62335	631
396.63193	638
396.6405	656
396.64905	629
396.65762	666
396.66617	631
396.67474	649
396.68332	666
396.69186	633
396.70044	637
396.70898	645
396.71756	646
396.72614	639
396.73468	645
396.74326	648
396.7518	658
396.76038	659
396.76892	645
396.7775	672
396.78604	633
396.79462	681
396.80316	639
396.81174	631
396.82028	648
396.82886	636
396.8374	651
396.84598	641
396.85452	640
396.8631	655
396.87164	637
396.88019	651
396.88876	654
396.89731	662
396.90588	636
396.91443	647
396.92297	646
396.93155	635
396.94009	644
396.94867	653
396.95721	652
396.96576	627
396.97433	636
396.98288	649
396.99142	645
397	648
397.00854	643
397.01709	638
397.02567	708
397.03421	659
397.04276	667
397.05133	651
397.05988	644
397.06842	656
397.077	659
397.08554	632
397.09409	635
397.10263	700
397.11121	636
397.11975	673
397.1283	650
397.13684	658
397.14542	636
397.15396	634
397.16251	641
397.17105	631
397.17963	650
397.18817	648
397.19672	660
397.20526	616
397.21381	630
397.22235	640
397.23093	618
397.23947	670
397.24802	644
397.25656	681
397.26511	646
397.27365	649
397.28223	660
397.29077	627
397.29932	702
397.30786	648
397.31641	646
397.32495	645
397.3335	633
397.34204	687
397.35059	649
397.35913	640
397.36768	656
397.37622	642
397.3848	638
397.39334	679
397.40189	687
397.41043	642
397.41898	664
397.42752	652
397.43607	645
397.44461	638
397.45316	634
397.4617	636
397.47025	633
397.47879	635
397.48734	653
397.49588	653
397.50439	644
397.51294	635
397.52148	662
397.53003	635
397.53857	646
397.54712	639
397.55566	641
397.56421	638
397.57275	638
397.5813	641
397.58984	645
397.59839	639
397.6069	649
397.61545	646
397.62399	628
397.63254	641
397.64108	662
397.64963	625
397.65817	649
397.66669	639
397.67523	644
397.68378	641
397.69232	680
397.70087	625
397.70938	667
397.71793	685
397.72647	649
397.73502	711
397.74356	675
397.75208	626
397.76062	640
397.76917	639
397.77771	637
397.78622	634
397.79477	634
397.80331	628
397.81183	631
397.82037	633
397.82892	678
397.83746	640
397.84598	698
397.85452	614
397.86307	667
397.87158	627
397.88013	647
397.88867	640
397.89719	681
397.90573	622
397.91425	647
397.92279	638
397.93134	637
397.93985	636
397.94839	630
397.95694	644
397.96545	682
397.974	627
397.98251	638
397.99106	663
397.99957	628
398.00812	639
398.01666	626
398.02518	633
398.03372	636
398.04224	635
398.05078	639
398.0593	653
398.06784	634
398.07635	631
398.0849	638
398.09341	618
398.10196	662
398.11047	645
398.11902	625
398.12753	622
398.13608	618
398.14459	630
398.15314	636
398.16165	673
398.17017	610
398.17871	632
398.18723	639
398.19577	636
398.20428	621
398.21283	639
398.22134	615
398.22986	633
398.2384	615
398.24692	634
398.25543	627
398.26398	632
398.27249	622
398.28104	631
398.28955	617
398.29807	608
398.30661	619
398.31512	638
398.32364	639
398.33215	631
398.3407	639
398.34921	628
398.35773	616
398.36627	631
398.37479	615
398.3833	667
398.39182	623
398.40036	619
398.40887	626
398.41739	656
398.4259	617
398.43445	621
398.44296	621
398.45148	623
398.45999	619
398.46851	641
398.47705	626
398.48557	635
398.49408	620
398.50259	622
398.51111	614
398.51965	625
398.52817	617
398.53668	624
398.5452	616
398.55371	627
398.56223	646
398.57074	712
398.57925	630
398.5878	616
398.59631	631
398.60483	620
398.61334	625
398.62186	615
398.63037	630
398.63889	620
398.6474	662
398.65591	621
398.66443	611
398.67294	623
398.68146	632
398.68997	637
398.69849	619
398.707	631
398.71552	622
398.72403	633
398.73254	633
398.74106	619
398.74957	628
398.75809	624
398.7666	619
398.77512	625
398.78363	631
398.79214	607
398.80066	605
398.80917	620
398.81769	629
398.8262	620
398.83472	646
398.84323	623
398.85175	620
398.86023	614
398.86874	599
398.87726	632
398.88577	605
398.89429	669
398.9028	623
398.91132	606
398.91983	614
398.92831	652
398.93683	598
398.94534	624
398.95386	614
398.96237	634
398.97086	626
398.97937	611
398.98788	657
398.9964	617
399.00491	615
399.0134	629
399.02191	600
399.03043	624
399.03894	628
399.04742	643
399.05594	627
399.06445	612
399.07297	644
399.08145	604
399.08997	621
399.09848	613
399.10696	625
399.11548	618
399.12399	600
399.13248	611
399.14099	602
399.14951	612
399.15799	616
399.1665	614
399.17502	608
399.1835	611
399.19202	608
399.20053	657
399.20901	622
399.21753	617
399.22601	602
399.23453	602
399.24304	605
399.25153	634
399.26004	610
399.26852	598
399.27704	609
399.28552	610
399.29404	617
399.30255	620
399.31104	608
399.31955	619
399.32803	615
399.33655	608
399.34503	592
399.35355	618
399.36203	634
399.37054	637
399.37903	593
399.38754	602
399.39603	610
399.40454	602
399.41302	598
399.42151	620
399.43002	610
399.43851	619
399.44702	608
399.45551	601
399.46402	604
399.4725	636
399.48099	616
399.4895	602
399.49799	598
399.5065	587
399.51498	611
399.52347	594
399.53198	598
399.54047	605
399.54895	615
399.55746	597
399.56595	607
399.57443	625
399.58295	609
399.59143	594
399.59991	604
399.60843	592
399.61691	588
399.6254	602
399.63388	597
399.6424	595
399.65088	599
399.65936	598
399.66785	594
399.67636	615
399.68484	612
399.69333	599
399.70181	606
399.71033	602
399.71881	588
399.72729	657
399.73578	669
399.74426	595
399.75278	604
399.76126	594
399.76974	602
399.77823	598
399.78671	609
399.7952	629
399.80371	601
399.81219	584
399.82068	698
399.82916	593
399.83765	585
399.84613	623
399.85461	582
399.8631	603
399.87158	644
399.88007	589
399.88858	605
399.89706	607
399.90555	629
399.91403	604
399.92252	587
399.931	605
399.93948	593
399.94797	594
399.95645	596
399.96494	596
399.97342	635
399.9819	603
399.99039	594
399.99887	594
400.00735	600
400.01584	619
400.02432	585
400.03281	599
400.04129	601
400.04977	599
400.05826	609
400.06674	652
400.0752	603
400.08368	654
400.09216	683
400.10065	615
400.10913	587
400.11761	595
400.1261	600
400.13458	610
400.14307	602
400.15152	632
400.16	587
400.16849	594
400.17697	580
400.18546	593
400.19394	583
400.20239	595
400.21088	613
400.21936	589
400.22784	757
400.23633	588
400.24478	597
400.25327	595
400.26175	641
400.27023	618
400.27872	619
400.28717	607
400.29565	610
400.30414	618
400.31259	600
400.32108	601
400.32956	604
400.33804	591
400.3465	586
400.35498	592
400.36346	595
400.37192	604
400.3804	594
400.38889	596
400.39734	607
400.40582	617
400.41431	599
400.42276	594
400.43124	593
400.43973	593
400.44818	603
400.45667	587
400.46512	585
400.4736	608
400.48209	612
400.49054	593
400.49902	611
400.50748	601
400.51596	589
400.52444	590
400.5329	626
400.54138	599
400.54984	598
400.55832	614
400.56677	609
400.57526	595
400.58371	594
400.59219	612
400.60065	602
400.60913	625
400.61758	590
400.62607	607
400.63452	596
400.64301	597
400.65146	645
400.65994	596
400.6684	640
400.67685	607
400.68533	605
400.69379	587
400.70227	599
400.71072	601
400.71921	602
400.72766	587
400.73611	588
400.7446	589
400.75305	622
400.76151	621
400.76999	604
400.77844	613
400.78693	785
400.79538	663
400.80383	583
400.81232	686
400.82077	607
400.82922	596
400.83768	601
400.84616	594
400.85461	595
400.86307	586
400.87155	613
400.88	587
400.88846	594
400.89691	612
400.9054	589
400.91385	601
400.9223	599
400.93076	602
400.93924	597
400.94769	587
400.95615	601
400.9646	611
400.97305	596
400.98154	594
400.98999	604
400.99844	597
401.0069	595
401.01535	597
401.0238	606
401.03229	587
401.04074	618
401.04919	600
401.05765	588
401.0661	631
401.07455	584
401.08301	647
401.09146	597
401.09995	600
401.1084	598
401.11685	597
401.12531	592
401.13376	609
401.14221	596
401.15067	620
401.15912	592
401.16757	742
401.17603	591
401.18448	599
401.19293	646
401.20139	601
401.20984	599
401.21829	588
401.22675	585
401.2352	596
401.24365	599
401.25211	607
401.26056	614
401.26901	648
401.27747	605
401.28592	610
401.29437	604
401.30283	613
401.31128	588
401.31973	609
401.32816	604
401.33661	599
401.34506	612
401.35352	642
401.36197	598
401.37042	716
401.37888	596
401.38733	607
401.39575	662
401.40421	609
401.41266	604
401.42111	633
401.42957	627
401.43802	624
401.44644	599
401.4549	596
401.46335	610
401.4718	600
401.48026	669
401.48868	599
401.49713	604
401.50558	603
401.51404	626
401.52246	612
401.53091	603
401.53937	606
401.54782	600
401.55624	608
401.5647	620
401.57315	619
401.58157	611
401.59003	616
401.59848	614
401.60693	621
401.61536	611
401.62381	594
401.63226	599
401.64069	618
401.64914	617
401.65756	614
401.66602	607
401.67447	622
401.68289	610
401.69135	605
401.6998	629
401.70822	616
401.71667	620
401.7251	592
401.73355	606
401.74197	601
401.75043	608
401.75888	592
401.7673	618
401.77576	605
401.78418	614
401.79263	592
401.80106	627
401.80951	604
401.81793	602
401.82639	606
401.83481	598
401.84326	639
401.85168	617
401.86014	603
401.86856	614
401.87701	607
401.88544	621
401.89386	613
401.90231	609
401.91074	602
401.91919	597
401.92761	620
401.93607	623
401.94449	603
401.95291	608
401.96136	659
401.96979	657
401.97821	627
401.98666	613
401.99509	604
402.00354	614
402.01196	622
402.02039	612
402.02884	608
402.03726	604
402.04568	591
402.05414	621
402.06256	606
402.07098	602
402.07941	600
402.08786	603
402.09628	616
402.10471	608
402.11316	619
402.12158	616
402.13	632
402.13843	623
402.14685	605
402.1553	674
402.16373	608
402.17215	616
402.18057	597
402.18903	604
402.19745	613
402.20587	640
402.21429	612
402.22272	662
402.23114	602
402.23959	602
402.24802	625
402.25644	599
402.26486	646
402.27328	634
402.28171	621
402.29013	601
402.29855	621
402.30701	623
402.31543	593
402.32385	615
402.33228	621
402.3407	616
402.34912	609
402.35754	621
402.36597	602
402.37439	614
402.38281	612
402.39124	614
402.39966	614
402.40808	606
402.4165	611
402.42493	612
402.43335	651
402.44177	662
402.4502	632
402.45862	614
402.46704	612
402.47546	618
402.48389	597
402.49231	615
402.50073	602
402.50916	612
402.51758	649
402.526	597
402.53442	605
402.54285	614
402.55124	613
402.55966	614
402.56808	616
402.57651	614
402.58493	590
402.59335	600
402.60178	665
402.6102	614
402.61859	634
402.62701	622
402.63544	618
402.64386	639
402.65228	616
402.66068	624
402.6691	614
402.67752	627
402.68594	627
402.69437	614
402.70276	610
402.71118	628
402.7196	608
402.72803	615
402.73642	615
402.74484	621
402.75327	601
402.76169	631
402.77008	617
402.7785	623
402.78693	614
402.79532	624
402.80374	620
402.81216	617
402.82056	601
402.82898	689
402.8374	628
402.84579	619
402.85422	614
402.86264	596
402.87103	624
402.87946	597
402.88788	731
402.89627	623
402.90469	616
402.91309	621
402.92151	624
402.92993	638
402.93832	597
402.94675	614
402.95514	610
402.96356	624
402.97195	606
402.98038	623
402.98877	609
402.99719	609
403.00562	612
403.01401	623
403.02243	606
403.03082	666
403.03925	628
403.04764	641
403.05603	610
403.06445	625
403.07285	603
403.08127	604
403.08966	614
403.09808	630
403.10648	610
403.1149	609
403.12329	630
403.13168	620
403.14011	669
403.1485	630
403.15692	621
403.16531	630
403.17371	618
403.18213	631
403.19052	625
403.19894	617
403.20734	692
403.21573	614
403.22415	621
403.23254	617
403.24094	620
403.24936	702
403.25775	627
403.26614	652
403.27454	612
403.28296	618
403.29135	595
403.29974	631
403.30817	629
403.31656	620
403.32495	616
403.33334	629
403.34174	617
403.35016	654
403.35855	609
403.36694	631
403.37534	621
403.38376	621
403.39215	627
403.40054	616
403.40894	617
403.41733	633
403.42572	619
403.43414	656
403.44254	684
403.45093	620
403.45932	627
403.46771	624
403.4761	635
403.4845	655
403.49292	619
403.50131	633
403.5097	624
403.5181	613
403.52649	630
403.53488	617
403.54327	632
403.55167	620
403.56006	618
403.56845	624
403.57684	629
403.58524	623
403.59363	639
403.60202	627
403.61041	609
403.6188	621
403.6272	619
403.63559	623
403.64398	646
403.65237	617
403.66077	619
403.66916	615
403.67755	619
403.68594	683
403.69434	619
403.70273	609
403.71112	631
403.71951	608
403.72791	630
403.7363	700
403.74469	628
403.75305	617
403.76144	625
403.76984	613
403.77823	618
403.78662	635
403.79501	634
403.80341	618
403.81177	612
403.82016	641
403.82855	632
403.83694	605
403.84534	611
403.85373	620
403.86209	624
403.87048	675
403.87888	613
403.88727	618
403.89563	626
403.90402	634
403.91241	615
403.92081	637
403.92917	615
403.93756	634
403.94595	621
403.95435	619
403.96271	616
403.9711	640
403.97949	659
403.98785	613
403.99625	621
404.00464	603
404.01303	623
404.02139	619
404.02979	600
404.03815	668
404.04654	614
404.05493	620
404.06329	622
404.07169	651
404.08008	617
404.08844	627
404.09683	628
404.10519	624
404.11359	596
404.12198	612
404.13034	619
404.13873	612
404.14709	614
404.15549	640
404.16385	622
404.17224	618
404.1806	611
404.189	642
404.19736	607
404.20575	607
404.21411	637
404.2225	616
404.23087	609
404.23926	626
404.24762	756
404.25601	631
404.26437	616
404.27277	611
404.28113	614
404.28952	602
404.29788	612
404.30624	613
404.31464	627
404.323	613
404.33139	703
404.33975	586
404.34811	611
404.35651	625
404.36487	600
404.37326	621
404.38162	626
404.38998	600
404.39838	630
404.40674	611
404.4151	613
404.42349	614
404.43185	613
404.44022	692
404.44861	601
404.45697	609
404.46533	627
404.47369	617
404.48209	620
404.49045	604
404.49881	613
404.50717	606
404.51556	612
404.52393	619
404.53229	626
404.54065	666
404.54904	598
404.5574	609
404.56577	627
404.57413	596
404.58249	614
404.59088	616
404.59924	650
404.6076	592
404.61597	605
404.62433	598
404.63269	610
404.64105	596
404.64944	601
404.65781	648
404.66617	618
404.67453	615
404.68289	606
404.69125	614
