Date and Time:                Mon Apr 25 12:58:31.000 2022
389.31696	297
389.32568	306
389.33441	297
389.34314	299
389.35187	298
389.3606	308
389.36932	301
389.37802	301
389.38675	299
389.39548	300
389.40421	303
389.41293	298
389.42166	300
389.43039	303
389.43912	298
389.44785	301
389.45654	295
389.46527	300
389.474	306
389.48273	299
389.49146	305
389.50018	302
389.50891	304
389.51761	302
389.52634	303
389.53506	298
389.54379	294
389.55252	302
389.56122	301
389.56995	297
389.57867	302
389.5874	298
389.59613	301
389.60483	298
389.61356	306
389.62228	299
389.63101	296
389.63971	307
389.64844	302
389.65717	300
389.66586	299
389.67459	300
389.68332	299
389.69205	302
389.70074	304
389.70947	299
389.7182	301
389.7269	300
389.73563	297
389.74435	304
389.75305	301
389.76178	302
389.77051	300
389.77921	304
389.78793	301
389.79666	301
389.80536	295
389.81409	300
389.82278	296
389.83151	302
389.84024	302
389.84894	298
389.85767	304
389.86636	301
389.87509	300
389.88382	304
389.89252	302
389.90125	300
389.90994	299
389.91867	306
389.92737	299
389.9361	298
389.94479	297
389.95352	306
389.96222	295
389.97095	303
389.97964	302
389.98837	303
389.99707	300
390.0058	299
390.0145	298
390.02322	300
390.03192	298
390.04065	298
390.04935	304
390.05807	310
390.06677	309
390.0755	305
390.0842	301
390.0929	297
390.10162	307
390.11032	295
390.11905	302
390.12775	302
390.13644	296
390.14517	298
390.15387	300
390.1626	301
390.1713	302
390.17999	298
390.18872	303
390.19742	302
390.20612	296
390.21484	296
390.22354	303
390.23224	303
390.24097	307
390.24966	301
390.25836	301
390.26709	308
390.27579	297
390.28448	301
390.29318	299
390.30191	295
390.31061	304
390.31931	300
390.32803	301
390.33673	303
390.34543	305
390.35413	299
390.36285	301
390.37155	303
390.38025	302
390.38895	306
390.39764	301
390.40637	298
390.41507	306
390.42377	297
390.43246	302
390.44116	304
390.44989	299
390.45859	305
390.46729	296
390.47598	304
390.48468	299
390.49338	298
390.50208	307
390.5108	303
390.5195	299
390.5282	294
390.5369	298
390.54559	295
390.55429	303
390.56299	299
390.57169	303
390.58038	305
390.58908	302
390.59781	302
390.60651	299
390.6152	302
390.6239	307
390.6326	304
390.6413	304
390.64999	302
390.65869	303
390.66739	300
390.67609	300
390.68478	298
390.69348	299
390.70218	296
390.71088	304
390.71957	304
390.72827	303
390.73697	294
390.74567	302
390.75436	301
390.76306	302
390.77176	303
390.78046	302
390.78912	299
390.79782	302
390.80652	300
390.81522	301
390.82391	304
390.83261	302
390.84131	299
390.85001	307
390.8587	302
390.8674	301
390.87607	298
390.88477	300
390.89346	300
390.90216	300
390.91086	296
390.91956	305
390.92825	299
390.93692	301
390.94562	301
390.95432	304
390.96301	297
390.97171	304
390.98038	304
390.98907	302
390.99777	301
391.00647	306
391.01517	297
391.02383	295
391.03253	299
391.04123	308
391.04993	302
391.05859	299
391.06729	298
391.07599	300
391.08469	294
391.09335	303
391.10205	301
391.11075	304
391.11942	299
391.12811	297
391.13681	308
391.14548	296
391.15417	297
391.16287	301
391.17154	293
391.18024	307
391.18893	304
391.1976	298
391.2063	309
391.215	296
391.22366	301
391.23236	306
391.24106	300
391.24973	298
391.25842	303
391.26709	297
391.27579	292
391.28448	303
391.29315	300
391.30185	300
391.31052	303
391.31921	308
391.32788	297
391.33658	298
391.34525	299
391.35394	300
391.36261	293
391.37131	302
391.38	304
391.38867	302
391.39737	299
391.40604	299
391.41473	299
391.4234	302
391.43207	304
391.44077	298
391.44943	303
391.45813	302
391.4668	295
391.47549	294
391.48416	302
391.49286	300
391.50153	301
391.51019	304
391.51889	302
391.52756	304
391.53625	301
391.54492	305
391.55359	304
391.56229	301
391.57095	297
391.57965	301
391.58832	309
391.59698	299
391.60568	300
391.61435	297
391.62302	296
391.63171	300
391.64038	311
391.64905	301
391.65775	297
391.66641	300
391.67508	304
391.68378	301
391.69244	301
391.70111	299
391.70978	303
391.71848	301
391.72714	297
391.73581	296
391.74451	297
391.75317	301
391.76184	306
391.77051	297
391.77917	301
391.78787	302
391.79654	300
391.80521	306
391.81387	303
391.82257	301
391.83124	302
391.8399	301
391.84857	300
391.85724	301
391.86591	305
391.8746	299
391.88327	303
391.89194	298
391.9006	305
391.90927	300
391.91794	300
391.92661	306
391.9353	297
391.94397	295
391.95264	300
391.9613	303
391.96997	301
391.97864	303
391.9873	299
391.99597	307
392.00464	305
392.01331	298
392.02197	301
392.03064	301
392.03931	306
392.04797	300
392.05664	303
392.06534	299
392.07401	304
392.08267	300
392.09134	304
392.10001	296
392.10867	304
392.11734	309
392.12598	306
392.13464	303
392.14331	299
392.15198	307
392.16064	302
392.16931	303
392.17798	299
392.18665	306
392.19531	298
392.20398	301
392.21265	304
392.22131	300
392.22998	305
392.23865	298
392.24731	300
392.25595	303
392.26462	301
392.27328	296
392.28195	302
392.29062	303
392.29929	301
392.30795	298
392.31659	301
392.32526	303
392.33392	299
392.34259	299
392.35126	302
392.35992	299
392.36856	302
392.37723	298
392.38589	303
392.39456	308
392.40323	308
392.41187	292
392.42053	306
392.4292	300
392.43787	307
392.4465	302
392.45517	303
392.46384	300
392.4725	302
392.48114	294
392.48981	303
392.49847	299
392.50711	298
392.51578	300
392.52444	299
392.53308	300
392.54175	301
392.55042	301
392.55905	301
392.56772	297
392.57639	304
392.58502	300
392.59369	303
392.60236	301
392.61099	301
392.61966	296
392.62833	307
392.63696	301
392.64563	299
392.65427	300
392.66293	300
392.6716	303
392.68024	304
392.6889	306
392.69754	299
392.70621	302
392.71484	303
392.72351	301
392.73215	301
392.74081	298
392.74948	307
392.75812	300
392.76678	306
392.77542	303
392.78409	296
392.79272	303
392.80139	302
392.81003	301
392.8187	294
392.82733	307
392.83597	300
392.84464	296
392.85327	304
392.86194	305
392.87057	300
392.87924	301
392.88788	304
392.89655	300
392.90518	295
392.91382	306
392.92249	299
392.93112	300
392.93979	300
392.94843	298
392.95706	299
392.96573	298
392.97437	301
392.983	299
392.99167	301
393.00031	304
393.00894	301
393.01761	305
393.02625	302
393.03488	302
393.04355	306
393.05219	302
393.06082	298
393.06949	307
393.07813	299
393.08676	298
393.09543	296
393.10406	300
393.1127	300
393.12134	306
393.13	301
393.13864	302
393.14728	302
393.15591	300
393.16455	297
393.17322	296
393.18185	300
393.19049	303
393.19913	295
393.20779	303
393.21643	301
393.22507	302
393.2337	297
393.24234	296
393.25098	306
393.25964	307
393.26828	302
393.27692	303
393.28555	304
393.29419	306
393.30283	306
393.31146	298
393.3201	293
393.32877	301
393.3374	305
393.34604	304
393.35468	297
393.36331	303
393.37195	304
393.38058	299
393.38922	302
393.39786	299
393.40649	306
393.41513	298
393.42377	297
393.4324	301
393.44104	304
393.44968	303
393.45831	299
393.46695	297
393.47559	307
393.48422	296
393.49286	299
393.5015	301
393.51013	296
393.51877	300
393.5274	298
393.53604	306
393.54468	295
393.55331	300
393.56195	298
393.57059	296
393.57922	305
393.58786	307
393.5965	301
393.60513	303
393.61374	303
393.62238	300
393.63101	304
393.63965	297
393.64828	299
393.65692	299
393.66556	299
393.67419	301
393.6828	299
393.69144	306
393.70007	302
393.70871	295
393.71735	303
393.72598	307
393.73459	303
393.74323	301
393.75186	308
393.7605	306
393.76913	303
393.77774	301
393.78638	303
393.79501	300
393.80365	306
393.81226	299
393.82089	305
393.82953	305
393.83817	309
393.84677	305
393.85541	298
393.86404	302
393.87265	305
393.88129	297
393.88992	304
393.89853	305
393.90717	296
393.9158	296
393.92444	302
393.93304	300
393.94168	297
393.95029	304
393.95892	303
393.96756	300
393.97617	305
393.9848	299
393.99344	297
394.00204	300
394.01068	292
394.01929	304
394.02792	302
394.03656	303
394.04517	301
394.0538	302
394.06241	301
394.07104	302
394.07965	302
394.08829	303
394.09689	299
394.10553	297
394.11417	301
394.12277	304
394.13141	302
394.14001	304
394.14865	298
394.15726	304
394.16589	303
394.1745	298
394.18314	297
394.19174	298
394.20035	300
394.20898	303
394.21759	298
394.22623	303
394.23483	301
394.24347	299
394.25208	297
394.26071	305
394.26932	295
394.27792	303
394.28656	302
394.29517	304
394.3038	299
394.31241	308
394.32101	300
394.32965	298
394.33826	299
394.34686	300
394.3555	302
394.36411	295
394.37271	312
394.38135	294
394.38995	301
394.39856	302
394.4072	299
394.4158	298
394.42441	304
394.43304	303
394.44165	304
394.45026	298
394.45886	304
394.4675	305
394.4761	300
394.48471	302
394.49332	305
394.50195	302
394.51056	300
394.51917	302
394.52777	305
394.53641	299
394.54501	297
394.55362	303
394.56223	301
394.57083	301
394.57944	304
394.58807	302
394.59668	298
394.60529	302
394.61389	304
394.6225	304
394.6311	291
394.63974	299
394.64835	297
394.65695	296
394.66556	298
394.67416	296
394.68277	303
394.69138	303
394.69998	302
394.70859	299
394.71719	308
394.72583	302
394.73444	304
394.74304	300
394.75165	299
394.76025	304
394.76886	302
394.77747	307
394.78607	308
394.79468	302
394.80328	297
394.81189	308
394.8205	305
394.8291	302
394.83771	301
394.84631	304
394.85492	298
394.86353	293
394.87213	302
394.88074	295
394.88934	303
394.89795	307
394.90656	294
394.91516	298
394.92374	306
394.93234	299
394.94095	302
394.94955	295
394.95816	299
394.96677	296
394.97537	303
394.98398	307
394.99258	296
395.00116	302
395.00977	300
395.01837	302
395.02698	302
395.03558	298
395.04419	298
395.0528	300
395.06137	298
395.06998	303
395.07858	299
395.08719	302
395.09579	298
395.10437	298
395.11298	302
395.12158	298
395.13019	304
395.13876	299
395.14737	304
395.15598	303
395.16458	296
395.17316	305
395.18176	304
395.19037	298
395.19897	299
395.20755	299
395.21616	299
395.22476	300
395.23334	302
395.24194	305
395.25055	303
395.25912	299
395.26773	301
395.27634	306
395.28491	305
395.29352	306
395.30212	307
395.3107	301
395.31931	302
395.32791	303
395.33649	302
395.34509	297
395.35367	299
395.36227	300
395.37088	302
395.37946	300
395.38806	304
395.39664	301
395.40524	294
395.41382	301
395.42242	299
395.431	303
395.43961	306
395.44821	298
395.45679	304
395.46539	302
395.47397	301
395.48257	302
395.49115	307
395.49976	303
395.50833	308
395.51694	298
395.52551	301
395.53409	295
395.54269	299
395.55127	303
395.55988	299
395.56845	297
395.57706	300
395.58563	300
395.59424	302
395.60281	301
395.61139	305
395.62	306
395.62857	306
395.63718	298
395.64575	301
395.65433	298
395.66293	303
395.67151	310
395.68008	303
395.68869	297
395.69727	297
395.70584	305
395.71445	303
395.72302	302
395.7316	300
395.7402	306
395.74878	295
395.75735	298
395.76596	299
395.77454	305
395.78311	300
395.79169	304
395.80029	305
395.80887	300
395.81744	303
395.82602	306
395.83463	301
395.8432	304
395.85178	297
395.86035	303
395.86893	298
395.87753	307
395.88611	304
395.89468	302
395.90326	300
395.91183	301
395.92044	302
395.92902	309
395.93759	301
395.94617	302
395.95474	301
395.96332	299
395.97192	309
395.9805	306
395.98907	305
395.99765	297
396.00623	300
396.0148	310
396.02338	301
396.03195	308
396.04053	297
396.0491	301
396.05768	299
396.06628	296
396.07486	306
396.08344	299
396.09201	301
396.10059	300
396.10916	299
396.11774	296
396.12631	303
396.13489	301
396.14346	294
396.15204	306
396.16061	302
396.16919	298
396.17776	309
396.18634	302
396.19492	302
396.20349	303
396.21207	304
396.22061	303
396.22919	298
396.23776	303
396.24634	300
396.25491	302
396.26349	301
396.27206	300
396.28064	300
396.28922	304
396.29779	304
396.30637	303
396.31491	306
396.32349	295
396.33206	301
396.34064	304
396.34921	298
396.35779	298
396.36636	297
396.37491	303
396.38348	298
396.39206	300
396.40063	297
396.40921	305
396.41776	304
396.42633	299
396.43491	305
396.44348	302
396.45203	304
396.4606	300
396.46918	305
396.47775	303
396.4863	303
396.49487	303
396.50345	300
396.51202	305
396.52057	300
396.52914	303
396.53772	296
396.54626	302
396.55484	297
396.56342	303
396.57199	298
396.58054	299
396.58911	299
396.59766	306
396.60623	300
396.61481	302
396.62335	306
396.63193	301
396.6405	298
396.64905	300
396.65762	301
396.66617	298
396.67474	307
396.68332	299
396.69186	300
396.70044	302
396.70898	297
396.71756	307
396.72614	304
396.73468	302
396.74326	303
396.7518	298
396.76038	299
396.76892	302
396.7775	296
396.78604	301
396.79462	297
396.80316	297
396.81174	301
396.82028	301
396.82886	308
396.8374	304
396.84598	300
396.85452	300
396.8631	308
396.87164	297
396.88019	296
396.88876	300
396.89731	308
396.90588	308
396.91443	297
396.92297	303
396.93155	301
396.94009	297
396.94867	301
396.95721	298
396.96576	305
396.97433	300
396.98288	302
396.99142	302
397	302
397.00854	302
397.01709	303
397.02567	301
397.03421	301
397.04276	300
397.05133	301
397.05988	299
397.06842	309
397.077	299
397.08554	304
397.09409	300
397.10263	304
397.11121	308
397.11975	306
397.1283	301
397.13684	298
397.14542	304
397.15396	303
397.16251	295
397.17105	301
397.17963	296
397.18817	306
397.19672	297
397.20526	302
397.21381	300
397.22235	298
397.23093	303
397.23947	306
397.24802	301
397.25656	308
397.26511	308
397.27365	304
397.28223	296
397.29077	300
397.29932	305
397.30786	299
397.31641	311
397.32495	299
397.3335	302
397.34204	297
397.35059	307
397.35913	303
397.36768	302
397.37622	305
397.3848	304
397.39334	295
397.40189	301
397.41043	300
397.41898	301
397.42752	305
397.43607	304
397.44461	302
397.45316	297
397.4617	308
397.47025	299
397.47879	304
397.48734	304
397.49588	298
397.50439	303
397.51294	300
397.52148	299
397.53003	300
397.53857	303
397.54712	297
397.55566	303
397.56421	301
397.57275	303
397.5813	304
397.58984	300
397.59839	299
397.6069	297
397.61545	303
397.62399	301
397.63254	299
397.64108	301
397.64963	301
397.65817	297
397.66669	302
397.67523	296
397.68378	300
397.69232	296
397.70087	303
397.70938	300
397.71793	298
397.72647	301
397.73502	299
397.74356	303
397.75208	307
397.76062	300
397.76917	306
397.77771	295
397.78622	300
397.79477	306
397.80331	300
397.81183	297
397.82037	299
397.82892	299
397.83746	303
397.84598	302
397.85452	305
397.86307	301
397.87158	308
397.88013	297
397.88867	303
397.89719	300
397.90573	299
397.91425	301
397.92279	300
397.93134	299
397.93985	300
397.94839	300
397.95694	303
397.96545	306
397.974	303
397.98251	300
397.99106	297
397.99957	299
398.00812	299
398.01666	307
398.02518	305
398.03372	305
398.04224	299
398.05078	301
398.0593	304
398.06784	301
398.07635	297
398.0849	309
398.09341	302
398.10196	304
398.11047	296
398.11902	301
398.12753	304
398.13608	300
398.14459	303
398.15314	300
398.16165	304
398.17017	304
398.17871	295
398.18723	304
398.19577	301
398.20428	305
398.21283	305
398.22134	303
398.22986	300
398.2384	301
398.24692	303
398.25543	306
398.26398	306
398.27249	297
398.28104	306
398.28955	303
398.29807	304
398.30661	305
398.31512	297
398.32364	303
398.33215	300
398.3407	304
398.34921	301
398.35773	305
398.36627	298
398.37479	298
398.3833	300
398.39182	302
398.40036	295
398.40887	304
398.41739	301
398.4259	301
398.43445	304
398.44296	298
398.45148	307
398.45999	298
398.46851	301
398.47705	303
398.48557	301
398.49408	298
398.50259	299
398.51111	298
398.51965	294
398.52817	299
398.53668	299
398.5452	306
398.55371	304
398.56223	305
398.57074	303
398.57925	295
398.5878	302
398.59631	301
398.60483	303
398.61334	305
398.62186	302
398.63037	303
398.63889	295
398.6474	303
398.65591	299
398.66443	306
398.67294	304
398.68146	295
398.68997	297
398.69849	297
398.707	304
398.71552	295
398.72403	303
398.73254	302
398.74106	299
398.74957	302
398.75809	303
398.7666	303
398.77512	304
398.78363	303
398.79214	301
398.80066	298
398.80917	301
398.81769	302
398.8262	294
398.83472	299
398.84323	296
398.85175	306
398.86023	304
398.86874	304
398.87726	305
398.88577	300
398.89429	312
398.9028	302
398.91132	309
398.91983	300
398.92831	303
398.93683	306
398.94534	304
398.95386	299
398.96237	302
398.97086	297
398.97937	301
398.98788	304
398.9964	303
399.00491	307
399.0134	300
399.02191	300
399.03043	307
399.03894	297
399.04742	301
399.05594	301
399.06445	305
399.07297	303
399.08145	297
399.08997	312
399.09848	301
399.10696	306
399.11548	293
399.12399	303
399.13248	299
399.14099	308
399.14951	298
399.15799	302
399.1665	298
399.17502	295
399.1835	302
399.19202	302
399.20053	305
399.20901	306
399.21753	296
399.22601	305
399.23453	304
399.24304	305
399.25153	296
399.26004	302
399.26852	306
399.27704	305
399.28552	301
399.29404	301
399.30255	304
399.31104	302
399.31955	301
399.32803	307
399.33655	300
399.34503	299
399.35355	298
399.36203	304
399.37054	303
399.37903	301
399.38754	302
399.39603	304
399.40454	301
399.41302	300
399.42151	302
399.43002	302
399.43851	291
399.44702	294
399.45551	301
399.46402	301
399.4725	298
399.48099	296
399.4895	305
399.49799	298
399.5065	302
399.51498	302
399.52347	299
399.53198	303
399.54047	299
399.54895	304
399.55746	301
399.56595	297
399.57443	299
399.58295	304
399.59143	302
399.59991	294
399.60843	302
399.61691	302
399.6254	302
399.63388	306
399.6424	301
399.65088	297
399.65936	306
399.66785	306
399.67636	305
399.68484	303
399.69333	295
399.70181	302
399.71033	299
399.71881	299
399.72729	304
399.73578	301
399.74426	301
399.75278	297
399.76126	299
399.76974	296
399.77823	305
399.78671	301
399.7952	301
399.80371	302
399.81219	307
399.82068	298
399.82916	302
399.83765	305
399.84613	300
399.85461	299
399.8631	310
399.87158	298
399.88007	296
399.88858	303
399.89706	303
399.90555	298
399.91403	301
399.92252	305
399.931	298
399.93948	301
399.94797	304
399.95645	299
399.96494	297
399.97342	301
399.9819	302
399.99039	297
399.99887	302
400.00735	301
400.01584	296
400.02432	303
400.03281	302
400.04129	301
400.04977	302
400.05826	302
400.06674	296
400.0752	304
400.08368	303
400.09216	308
400.10065	302
400.10913	297
400.11761	302
400.1261	295
400.13458	303
400.14307	294
400.15152	294
400.16	301
400.16849	308
400.17697	300
400.18546	296
400.19394	305
400.20239	307
400.21088	307
400.21936	302
400.22784	303
400.23633	303
400.24478	306
400.25327	307
400.26175	297
400.27023	308
400.27872	303
400.28717	302
400.29565	310
400.30414	300
400.31259	300
400.32108	302
400.32956	298
400.33804	303
400.3465	304
400.35498	303
400.36346	301
400.37192	304
400.3804	300
400.38889	299
400.39734	293
400.40582	301
400.41431	293
400.42276	302
400.43124	309
400.43973	305
400.44818	300
400.45667	298
400.46512	300
400.4736	300
400.48209	303
400.49054	298
400.49902	301
400.50748	302
400.51596	302
400.52444	297
400.5329	305
400.54138	304
400.54984	307
400.55832	300
400.56677	304
400.57526	302
400.58371	298
400.59219	301
400.60065	303
400.60913	305
400.61758	299
400.62607	299
400.63452	306
400.64301	296
400.65146	304
400.65994	298
400.6684	303
400.67685	301
400.68533	303
400.69379	299
400.70227	302
400.71072	298
400.71921	302
400.72766	298
400.73611	305
400.7446	296
400.75305	307
400.76151	307
400.76999	304
400.77844	300
400.78693	301
400.79538	303
400.80383	305
400.81232	300
400.82077	296
400.82922	304
400.83768	296
400.84616	306
400.85461	305
400.86307	310
400.87155	301
400.88	302
400.88846	300
400.89691	304
400.9054	297
400.91385	297
400.9223	294
400.93076	301
400.93924	296
400.94769	300
400.95615	297
400.9646	296
400.97305	305
400.98154	305
400.98999	303
400.99844	302
401.0069	301
401.01535	296
401.0238	310
401.03229	303
401.04074	302
401.04919	298
401.05765	296
401.0661	297
401.07455	302
401.08301	299
401.09146	302
401.09995	306
401.1084	300
401.11685	300
401.12531	303
401.13376	298
401.14221	303
401.15067	294
401.15912	302
401.16757	302
401.17603	298
401.18448	306
401.19293	305
401.20139	302
401.20984	302
401.21829	310
401.22675	302
401.2352	299
401.24365	302
401.25211	304
401.26056	305
401.26901	299
401.27747	298
401.28592	301
401.29437	301
401.30283	299
401.31128	303
401.31973	304
401.32816	302
401.33661	303
401.34506	304
401.35352	302
401.36197	302
401.37042	299
401.37888	303
401.38733	301
401.39575	301
401.40421	297
401.41266	303
401.42111	301
401.42957	299
401.43802	301
401.44644	300
401.4549	303
401.46335	301
401.4718	305
401.48026	300
401.48868	310
401.49713	306
401.50558	307
401.51404	297
401.52246	297
401.53091	301
401.53937	304
401.54782	301
401.55624	303
401.5647	296
401.57315	297
401.58157	298
401.59003	304
401.59848	302
401.60693	301
401.61536	298
401.62381	294
401.63226	304
401.64069	307
401.64914	301
401.65756	300
401.66602	308
401.67447	301
401.68289	298
401.69135	305
401.6998	301
401.70822	304
401.71667	302
401.7251	304
401.73355	300
401.74197	297
401.75043	309
401.75888	295
401.7673	305
401.77576	304
401.78418	302
401.79263	304
401.80106	305
401.80951	303
401.81793	303
401.82639	303
401.83481	294
401.84326	303
401.85168	301
401.86014	306
401.86856	293
401.87701	301
401.88544	301
401.89386	302
401.90231	299
401.91074	297
401.91919	300
401.92761	303
401.93607	306
401.94449	302
401.95291	303
401.96136	305
401.96979	296
401.97821	302
401.98666	302
401.99509	301
402.00354	297
402.01196	303
402.02039	304
402.02884	305
402.03726	301
402.04568	299
402.05414	303
402.06256	304
402.07098	304
402.07941	300
402.08786	304
402.09628	299
402.10471	303
402.11316	294
402.12158	298
402.13	302
402.13843	303
402.14685	302
402.1553	307
402.16373	304
402.17215	290
402.18057	299
402.18903	299
402.19745	304
402.20587	305
402.21429	300
402.22272	302
402.23114	294
402.23959	303
402.24802	300
402.25644	300
402.26486	296
402.27328	304
402.28171	298
402.29013	299
402.29855	303
402.30701	301
402.31543	302
402.32385	308
402.33228	296
402.3407	296
402.34912	299
402.35754	304
402.36597	298
402.37439	304
402.38281	299
402.39124	301
402.39966	304
402.40808	300
402.4165	295
402.42493	302
402.43335	300
402.44177	304
402.4502	305
402.45862	297
402.46704	301
402.47546	303
402.48389	302
402.49231	295
402.50073	301
402.50916	301
402.51758	307
402.526	299
402.53442	305
402.54285	297
402.55124	297
402.55966	297
402.56808	307
402.57651	300
402.58493	306
402.59335	298
402.60178	302
402.6102	300
402.61859	302
402.62701	301
402.63544	299
402.64386	304
402.65228	302
402.66068	301
402.6691	305
402.67752	302
402.68594	298
402.69437	302
402.70276	306
402.71118	305
402.7196	299
402.72803	302
402.73642	298
402.74484	302
402.75327	303
402.76169	297
402.77008	299
402.7785	296
402.78693	297
402.79532	304
402.80374	301
402.81216	299
402.82056	295
402.82898	303
402.8374	301
402.84579	302
402.85422	307
402.86264	301
402.87103	302
402.87946	306
402.88788	297
402.89627	304
402.90469	299
402.91309	303
402.92151	300
402.92993	303
402.93832	300
402.94675	298
402.95514	305
402.96356	298
402.97195	302
402.98038	305
402.98877	295
402.99719	304
403.00562	297
403.01401	301
403.02243	301
403.03082	302
403.03925	306
403.04764	296
403.05603	297
403.06445	303
403.07285	294
403.08127	304
403.08966	301
403.09808	299
403.10648	304
403.1149	294
403.12329	294
403.13168	305
403.14011	306
403.1485	300
403.15692	302
403.16531	303
403.17371	300
403.18213	300
403.19052	301
403.19894	298
403.20734	299
403.21573	298
403.22415	301
403.23254	308
403.24094	296
403.24936	299
403.25775	300
403.26614	299
403.27454	300
403.28296	304
403.29135	302
403.29974	301
403.30817	297
403.31656	302
403.32495	297
403.33334	303
403.34174	301
403.35016	301
403.35855	294
403.36694	297
403.37534	300
403.38376	306
403.39215	312
403.40054	304
403.40894	302
403.41733	306
403.42572	307
403.43414	306
403.44254	297
403.45093	300
403.45932	302
403.46771	300
403.4761	304
403.4845	302
403.49292	304
403.50131	304
403.5097	305
403.5181	309
403.52649	298
403.53488	301
403.54327	303
403.55167	299
403.56006	305
403.56845	302
403.57684	298
403.58524	302
403.59363	301
403.60202	307
403.61041	301
403.6188	304
403.6272	303
403.63559	306
403.64398	302
403.65237	296
403.66077	303
403.66916	304
403.67755	299
403.68594	303
403.69434	302
403.70273	302
403.71112	300
403.71951	302
403.72791	300
403.7363	302
403.74469	297
403.75305	302
403.76144	297
403.76984	304
403.77823	300
403.78662	298
403.79501	307
403.80341	303
403.81177	299
403.82016	299
403.82855	298
403.83694	305
403.84534	300
403.85373	301
403.86209	301
403.87048	302
403.87888	303
403.88727	301
403.89563	302
403.90402	304
403.91241	296
403.92081	305
403.92917	300
403.93756	297
403.94595	302
403.95435	302
403.96271	301
403.9711	306
403.97949	306
403.98785	308
403.99625	301
404.00464	304
404.01303	302
404.02139	304
404.02979	303
404.03815	299
404.04654	306
404.05493	300
404.06329	304
404.07169	302
404.08008	302
404.08844	307
404.09683	297
404.10519	304
404.11359	303
404.12198	294
404.13034	300
404.13873	305
404.14709	295
404.15549	302
404.16385	303
404.17224	303
404.1806	299
404.189	301
404.19736	300
404.20575	302
404.21411	295
404.2225	305
404.23087	300
404.23926	299
404.24762	300
404.25601	302
404.26437	300
404.27277	304
404.28113	300
404.28952	298
404.29788	304
404.30624	302
404.31464	302
404.323	295
404.33139	303
404.33975	300
404.34811	309
404.35651	299
404.36487	298
404.37326	295
404.38162	308
404.38998	306
404.39838	298
404.40674	300
404.4151	302
404.42349	296
404.43185	305
404.44022	305
404.44861	296
404.45697	302
404.46533	300
404.47369	299
404.48209	295
404.49045	303
404.49881	301
404.50717	299
404.51556	298
404.52393	298
404.53229	296
404.54065	299
404.54904	302
404.5574	303
404.56577	302
404.57413	295
404.58249	298
404.59088	302
404.59924	304
404.6076	305
404.61597	295
404.62433	296
404.63269	300
404.64105	301
404.64944	299
404.65781	297
404.66617	294
404.67453	305
404.68289	294
