Date and Time:                Fri Oct 28 12:15:44.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.13
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	11292
278.47992	10854
278.50107	10815
278.52225	10747
278.5434	10818
278.56454	10880
278.58572	10883
278.60687	10807
278.62802	10744
278.6492	10807
278.67035	10791
278.6915	10678
278.71268	10605
278.73383	10704
278.75497	10685
278.77615	10726
278.7973	10772
278.81845	10803
278.83963	10831
278.86078	10775
278.88193	10750
278.90308	10773
278.92426	10765
278.9454	10767
278.96655	10734
278.9877	10735
279.00888	10770
279.03003	10793
279.05118	10801
279.07233	10864
279.09348	10853
279.11465	10931
279.1358	10882
279.15695	10920
279.1781	10916
279.19925	10897
279.22043	10979
279.24158	10987
279.26273	11002
279.28387	11004
279.30502	10990
279.32617	10920
279.34732	10845
279.3685	10845
279.38965	10886
279.4108	10965
279.43195	11072
279.45309	11025
279.47424	10983
279.49539	11019
279.51654	10995
279.53769	11024
279.55884	11084
279.58002	11135
279.60117	11133
279.62231	11074
279.64346	11090
279.66461	11125
279.68576	11174
279.70691	11183
279.72806	11158
279.74921	11174
279.77036	11155
279.7915	11116
279.81265	11131
279.8338	11120
279.85495	11087
279.8761	11113
279.89725	11010
279.9184	10971
279.93954	10918
279.96069	10915
279.98184	10895
280.00299	10920
280.02411	10966
280.04526	10978
280.06641	10928
280.08755	10923
280.1087	10931
280.12985	10942
280.151	10973
280.17215	10978
280.1933	11074
280.21445	11074
280.23557	11085
280.25671	11132
280.27786	11210
280.29901	11185
280.32016	11103
280.34131	11190
280.36246	11156
280.38358	11178
280.40472	11104
280.42587	11080
280.44702	11098
280.46817	11105
280.48929	11170
280.51044	11107
280.53159	11162
280.55273	11266
280.57388	11221
280.595	11225
280.61615	11204
280.6373	11282
280.65845	11296
280.67957	11359
280.70071	11469
280.72186	11506
280.74301	11504
280.76413	11431
280.78528	11494
280.80643	11415
280.82755	11406
280.84869	11407
280.86984	11520
280.89096	11482
280.91211	11416
