Date and Time:                Fri Oct 28 11:58:53.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	304
278.47992	299
278.50107	310
278.52225	306
278.5434	305
278.56454	303
278.58572	305
278.60687	305
278.62802	299
278.6492	300
278.67035	299
278.6915	302
278.71268	304
278.73383	303
278.75497	303
278.77615	298
278.7973	304
278.81845	302
278.83963	303
278.86078	302
278.88193	300
278.90308	304
278.92426	303
278.9454	301
278.96655	300
278.9877	300
279.00888	299
279.03003	303
279.05118	299
279.07233	298
279.09348	304
279.11465	300
279.1358	306
279.15695	307
279.1781	301
279.19925	298
279.22043	300
279.24158	303
279.26273	307
279.28387	299
279.30502	302
279.32617	302
279.34732	303
279.3685	301
279.38965	303
279.4108	298
279.43195	300
279.45309	301
279.47424	301
279.49539	300
279.51654	304
279.53769	302
279.55884	300
279.58002	305
279.60117	305
279.62231	307
279.64346	304
279.66461	309
279.68576	307
279.70691	301
279.72806	297
279.74921	310
279.77036	308
279.7915	301
279.81265	302
279.8338	308
279.85495	307
279.8761	303
279.89725	307
279.9184	302
279.93954	299
279.96069	303
279.98184	303
280.00299	300
280.02411	304
280.04526	299
280.06641	305
280.08755	297
280.1087	303
280.12985	302
280.151	303
280.17215	303
280.1933	305
280.21445	305
280.23557	304
280.25671	303
280.27786	303
280.29901	304
280.32016	303
280.34131	301
280.36246	300
280.38358	307
280.40472	302
280.42587	309
280.44702	304
280.46817	308
280.48929	300
280.51044	303
280.53159	303
280.55273	308
280.57388	302
280.595	298
280.61615	306
280.6373	306
280.65845	300
280.67957	298
280.70071	300
280.72186	300
280.74301	298
280.76413	300
280.78528	305
280.80643	307
280.82755	300
280.84869	308
280.86984	294
280.89096	303
280.91211	301
280.93326	308
280.95438	298
280.97552	301
280.99667	303
281.01779	301
281.03894	300
281.06009	300
281.08121	301
281.10236	303
281.12347	298
281.14462	304
281.16577	310
281.18689	302
281.20804	302
281.22916	299
281.25031	302
