Date and Time:                Fri Oct 28 12:05:14.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	303
278.47992	306
278.50107	305
278.52225	306
278.5434	300
278.56454	306
278.58572	306
278.60687	304
278.62802	297
278.6492	304
278.67035	303
278.6915	306
278.71268	301
278.73383	303
278.75497	306
278.77615	302
278.7973	299
278.81845	300
278.83963	302
278.86078	300
278.88193	303
278.90308	302
278.92426	304
278.9454	303
278.96655	304
278.9877	304
279.00888	305
279.03003	303
279.05118	301
279.07233	307
279.09348	303
279.11465	297
279.1358	304
279.15695	304
279.1781	304
279.19925	302
279.22043	302
279.24158	304
279.26273	304
279.28387	305
279.30502	302
279.32617	300
279.34732	297
279.3685	303
279.38965	299
279.4108	309
279.43195	303
279.45309	305
279.47424	306
279.49539	305
279.51654	300
279.53769	300
279.55884	300
279.58002	303
279.60117	299
279.62231	295
279.64346	304
279.66461	301
279.68576	305
279.70691	301
279.72806	302
279.74921	304
279.77036	310
279.7915	301
279.81265	298
279.8338	301
279.85495	297
279.8761	306
279.89725	300
279.9184	304
279.93954	301
279.96069	299
279.98184	311
280.00299	306
280.02411	299
280.04526	303
280.06641	297
280.08755	297
280.1087	303
280.12985	301
280.151	301
280.17215	302
280.1933	298
280.21445	310
280.23557	312
280.25671	304
280.27786	299
280.29901	303
280.32016	301
280.34131	301
280.36246	301
280.38358	301
280.40472	301
280.42587	302
280.44702	307
280.46817	301
280.48929	301
280.51044	303
280.53159	304
280.55273	300
280.57388	301
280.595	299
280.61615	299
280.6373	301
280.65845	296
280.67957	304
280.70071	302
280.72186	307
280.74301	303
280.76413	294
280.78528	300
280.80643	301
280.82755	305
280.84869	297
280.86984	303
280.89096	303
280.91211	303
280.93326	305
280.95438	308
280.97552	303
280.99667	306
281.01779	308
281.03894	306
281.06009	305
281.08121	303
281.10236	295
281.12347	306
281.14462	301
281.16577	302
281.18689	304
281.20804	296
281.22916	306
281.25031	304
