Date and Time:                Fri Oct 28 12:15:56.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.13
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	11297
278.47992	10732
278.50107	10765
278.52225	10731
278.5434	10805
278.56454	10907
278.58572	10873
278.60687	10805
278.62802	10803
278.6492	10798
278.67035	10762
278.6915	10611
278.71268	10606
278.73383	10648
278.75497	10656
278.77615	10738
278.7973	10676
278.81845	10769
278.83963	10805
278.86078	10809
278.88193	10747
278.90308	10754
278.92426	10737
278.9454	10716
278.96655	10750
278.9877	10728
279.00888	10781
279.03003	10757
279.05118	10761
279.07233	10812
279.09348	10860
279.11465	10882
279.1358	10873
279.15695	10888
279.1781	10873
279.19925	10930
279.22043	10876
279.24158	10897
279.26273	10988
279.28387	11014
279.30502	10950
279.32617	10901
279.34732	10804
279.3685	10819
279.38965	10861
279.4108	10963
279.43195	11031
279.45309	10984
279.47424	11004
279.49539	10991
279.51654	10953
279.53769	10992
279.55884	11061
279.58002	11061
279.60117	11131
279.62231	11078
279.64346	11090
279.66461	11070
279.68576	11147
279.70691	11125
279.72806	11125
279.74921	11100
279.77036	11140
279.7915	11129
279.81265	11106
279.8338	11124
279.85495	11095
279.8761	11056
279.89725	11025
279.9184	10898
279.93954	10866
279.96069	10895
279.98184	10928
280.00299	10888
280.02411	10953
280.04526	10870
280.06641	10916
280.08755	10889
280.1087	10912
280.12985	10893
280.151	10982
280.17215	10985
280.1933	11061
280.21445	11068
280.23557	11056
280.25671	11071
280.27786	11175
280.29901	11173
280.32016	11081
280.34131	11105
280.36246	11163
280.38358	11181
280.40472	11104
280.42587	11026
280.44702	11104
280.46817	11118
280.48929	11093
280.51044	11057
280.53159	11133
280.55273	11249
280.57388	11204
280.595	11135
280.61615	11186
280.6373	11206
280.65845	11326
280.67957	11313
280.70071	11421
280.72186	11484
280.74301	11439
280.76413	11437
280.78528	11363
280.80643	11376
280.82755	11360
280.84869	11420
280.86984	11485
280.89096	11480
280.91211	11391
