Date and Time:                Fri Oct 28 11:43:30.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.13
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              300
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



278.45877	11067
278.47992	10501
278.50107	10514
278.52225	10504
278.5434	10539
278.56454	10585
278.58572	10623
278.60687	10504
278.62802	10511
278.6492	10514
278.67035	10509
278.6915	10379
278.71268	10322
278.73383	10401
278.75497	10421
278.77615	10419
278.7973	10442
278.81845	10460
278.83963	10535
278.86078	10549
278.88193	10503
278.90308	10471
278.92426	10488
278.9454	10479
278.96655	10480
278.9877	10427
279.00888	10527
279.03003	10485
279.05118	10563
279.07233	10579
279.09348	10570
279.11465	10586
279.1358	10670
279.15695	10621
279.1781	10619
279.19925	10632
279.22043	10635
279.24158	10654
279.26273	10704
279.28387	10723
279.30502	10686
279.32617	10639
279.34732	10521
279.3685	10555
279.38965	10620
279.4108	10717
279.43195	10769
279.45309	10708
279.47424	10749
279.49539	10644
279.51654	10760
279.53769	10725
279.55884	10766
279.58002	10807
279.60117	10793
279.62231	10819
279.64346	10795
279.66461	10809
279.68576	10831
279.70691	10897
279.72806	10826
279.74921	10816
279.77036	10895
279.7915	10832
279.81265	10846
279.8338	10858
279.85495	10858
279.8761	10755
279.89725	10769
279.9184	10632
279.93954	10636
279.96069	10598
279.98184	10639
280.00299	10682
280.02411	10718
280.04526	10651
280.06641	10668
280.08755	10644
280.1087	10706
280.12985	10654
280.151	10692
280.17215	10730
280.1933	10750
280.21445	10840
280.23557	10824
280.25671	10830
280.27786	10884
280.29901	10850
280.32016	10883
280.34131	10837
280.36246	10916
280.38358	10899
280.40472	10865
280.42587	10802
280.44702	10799
280.46817	10817
280.48929	10799
280.51044	10782
280.53159	10887
280.55273	10911
280.57388	10950
280.595	10864
280.61615	10901
280.6373	10981
280.65845	11031
280.67957	11056
280.70071	11160
280.72186	11251
280.74301	11173
280.76413	11171
280.78528	11143
280.80643	11095
280.82755	11084
280.84869	11123
280.86984	11200
280.89096	11250
280.91211	11149
